,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,844,759","+5,077","309,924",+585,"5,680,105","+4,129","2,854,730","17,688",,,,,,North America,"
",,
1,,"
Asia
","10,510,494","+3,351","192,897",+11,"8,815,143","+4,064","1,502,454","20,766",,,,,,Asia,"
",,
2,,"
South America
","8,018,574",+418,"251,479",+31,"6,879,630",+571,"887,465","17,357",,,,,,South America,"
",,
3,,"
Europe
","4,957,461","+1,762","221,688",+14,"2,518,582",+85,"2,217,191","8,519",,,,,,Europe,"
",,
4,,"
Africa
","1,480,934",,"35,729",,"1,225,806",,"219,399","1,621",,,,,,Africa,"
",,
5,,"
Oceania
","31,235",+16,927,+4,"28,486",+13,"1,822",22,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"33,844,178","+10,624","1,012,659",+645,"25,148,403","+8,862","7,683,116","65,977","4,342",129.9,,,,All,"
",,
8,1,USA,"7,406,146",,"210,785 ",,"4,648,683",,"2,546,678","14,206","22,342",636,"106,173,222","320,297","331,483,970 ",North America,45,"1,573",3
9,2,India,"6,225,763","+2,244","97,529 ",,"5,187,825","+3,191","940,409","8,944","4,501",71,"74,196,729","53,636","1,383,345,173 ",Asia,222,"14,184",19
10,3,Brazil,"4,780,317",,"143,010 ",,"4,135,088",,"502,219","8,318","22,450",672,"17,900,000","84,064","212,933,280 ",South America,45,"1,489",12
11,4,Russia,"1,167,805",,"20,545 ",,"952,399",,"194,861","2,300","8,001",141,"45,600,000","312,435","145,950,125 ",Europe,125,"7,104",3
12,5,Colombia,"824,042",,"25,828 ",,"734,154",,"64,060","2,220","16,153",506,"3,702,605","72,577","51,016,233 ",South America,62,"1,975",14
13,6,Peru,"811,768",,"32,396 ",,"676,925",,"102,447","1,362","24,536",979,"3,878,323","117,226","33,084,102 ",South America,41,"1,021",9
14,7,Spain,"758,172",,"31,614 ",,N/A,N/A,N/A,"1,535","16,214",676,"12,723,989","272,117","46,759,311 ",Europe,62,"1,479",4
15,8,Mexico,"738,163","+4,446","77,163 ",+560,"530,945","+3,667","130,055","2,592","5,710",597,"1,935,334","14,972","129,265,897 ",North America,175,"1,675",67
16,9,Argentina,"736,609",,"16,519 ",,"585,857",,"134,233","3,768","16,261",365,"1,951,789","43,088","45,298,014 ",South America,61,"2,742",23
17,10,South Africa,"672,572",,"16,667 ",,"606,520",,"49,385",539,"11,305",280,"4,164,491","70,001","59,491,884 ",Africa,88,"3,569",14
18,11,France,"550,690",,"31,893 ",,"96,327",,"422,470","1,204","8,432",488,"10,806,709","165,469","65,309,554 ",Europe,119,"2,048",6
19,12,Chile,"461,300",,"12,725 ",,"434,794",,"13,781",865,"24,080",664,"3,294,806","171,992","19,156,696 ",South America,42,"1,505",6
20,13,Iran,"453,637",,"25,986 ",,"378,727",,"48,924","4,079","5,384",308,"3,986,720","47,317","84,256,235 ",Asia,186,"3,242",21
21,14,UK,"446,156",,"42,072 ",,N/A,N/A,N/A,297,"6,564",619,"24,249,112","356,738","67,974,535 ",Europe,152,"1,616",3
22,15,Bangladesh,"362,043",,"5,219 ",,"273,698",,"83,126",,"2,193",32,"1,934,251","11,716","165,093,295 ",Asia,456,"31,633",85
