,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
112,Mayotte,401,,4.0,,144.0,253,4.0,1470.0,15.0,2500.0,9164.0
113,Mali,389,,23.0,,112.0,254,,19.0,1.0,2172.0,107.0
114,Kenya,363,+8,14.0,,114.0,235,2.0,7.0,0.3,17992.0,335.0
115,Jamaica,350,+45,7.0,,28.0,315,3.0,118.0,2.0,3262.0,1102.0
116,Palestine,342,,2.0,,83.0,257,,67.0,0.4,27000.0,5293.0
117,Mauritius,334,+2,9.0,,302.0,23,3.0,263.0,7.0,14445.0,11358.0
118,Venezuela,325,,10.0,,137.0,178,3.0,11.0,0.4,423592.0,14896.0
119,El Salvador,323,+25,8.0,,89.0,226,4.0,50.0,1.0,20109.0,3100.0
120,Montenegro,321,,7.0,,153.0,161,7.0,511.0,11.0,5085.0,8096.0
121,Isle of Man,308,,18.0,,247.0,43,22.0,3622.0,212.0,2854.0,33563.0
122,Tanzania,299,,10.0,,48.0,241,7.0,5.0,0.2,,
123,Sudan,275,+38,22.0,+1,21.0,232,,6.0,0.5,,
124,Vietnam,270,,,,225.0,45,8.0,3.0,,212965.0,2188.0
125,Equatorial Guinea,258,,1.0,,8.0,249,,184.0,0.7,854.0,609.0
126,Paraguay,228,,9.0,,85.0,134,1.0,32.0,1.0,7630.0,1070.0
127,Maldives,226,+12,,,17.0,209,2.0,418.0,,5296.0,9798.0
128,Congo,200,,6.0,,19.0,175,,36.0,1.0,,
129,Rwanda,191,,,,92.0,99,,15.0,,6959.0,537.0
130,Faeroe Islands,187,,,,178.0,9,,3827.0,,6588.0,134826.0
131,Gabon,176,,3.0,,30.0,143,1.0,79.0,1.0,572.0,257.0
132,Martinique,175,,14.0,,77.0,84,7.0,466.0,37.0,,
133,Guadeloupe,149,,12.0,,82.0,55,11.0,372.0,30.0,,
134,Myanmar,146,,5.0,,10.0,131,,3.0,0.09,6678.0,123.0
135,Gibraltar,141,,,,131.0,10,,4185.0,,2198.0,65240.0
136,Brunei,138,,1.0,,124.0,13,2.0,315.0,2.0,13149.0,30056.0
137,Liberia,124,,12.0,,25.0,87,,25.0,2.0,,
138,Ethiopia,124,+1,3.0,,50.0,71,,1.0,0.03,14588.0,127.0
139,Madagascar,124,,,,71.0,53,1.0,4.0,,2357.0,85.0
140,Cambodia,122,,,,119.0,3,1.0,7.0,,11576.0,692.0
141,Trinidad and Tobago,116,+1,8.0,,59.0,49,,83.0,6.0,1525.0,1090.0
142,French Guiana,111,,1.0,,87.0,23,,372.0,3.0,,
143,Bermuda,109,,6.0,+1,39.0,64,10.0,1750.0,96.0,1546.0,24824.0
144,Cabo Verde,109,+3,1.0,,1.0,107,,196.0,2.0,791.0,1423.0
145,Aruba,100,,2.0,,73.0,25,4.0,937.0,19.0,1622.0,15192.0
146,Togo,98,,6.0,,62.0,30,,12.0,0.7,5951.0,719.0
147,Monaco,94,,4.0,,42.0,48,1.0,2395.0,102.0,,
148,Sierra Leone,93,,4.0,,10.0,79,,12.0,0.5,,
149,Zambia,88,,3.0,,42.0,43,1.0,5.0,0.2,2586.0,141.0
150,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
151,Bahamas,80,,11.0,,22.0,47,1.0,203.0,28.0,,
152,Barbados,79,,6.0,,39.0,34,4.0,275.0,21.0,1663.0,5787.0
153,Uganda,79,,,,46.0,33,,2.0,,22318.0,488.0
154,Mozambique,76,,,,12.0,64,,2.0,,1644.0,53.0
155,Sint Maarten,74,,13.0,,33.0,28,7.0,1726.0,303.0,266.0,6204.0
156,Guyana,74,,8.0,,12.0,54,5.0,94.0,10.0,442.0,562.0
157,Haiti,74,,6.0,,7.0,61,,6.0,0.5,769.0,67.0
158,Cayman Islands,70,,1.0,,8.0,61,3.0,1065.0,15.0,940.0,14303.0
159,Benin,64,,1.0,,33.0,30,,5.0,0.08,,
160,Libya,61,,2.0,,18.0,41,,9.0,0.3,1623.0,236.0
161,Eswatini,59,,1.0,,10.0,48,,51.0,0.9,714.0,615.0
162,French Polynesia,57,,,,43.0,14,1.0,203.0,,2266.0,8067.0
163,Guinea-Bissau,53,,1.0,,3.0,49,,27.0,0.5,1500.0,762.0
164,Nepal,52,,,,16.0,36,,2.0,,51367.0,1763.0
165,Chad,46,,,,15.0,31,,3.0,,,
166,Macao,45,,,,32.0,13,1.0,69.0,,,
167,Syria,43,,3.0,,14.0,26,,2.0,0.2,,
168,Eritrea,39,,,,13.0,26,,11.0,,,
169,Saint Martin,38,,3.0,,24.0,11,3.0,983.0,78.0,,
170,Mongolia,38,,,,10.0,28,,12.0,,7292.0,2224.0
171,Malawi,36,+2,3.0,,4.0,29,1.0,2.0,0.2,617.0,32.0
172,Zimbabwe,31,,4.0,,5.0,22,,2.0,0.3,6395.0,430.0
173,Angola,26,,2.0,,6.0,18,,0.8,0.06,,
174,Antigua and Barbuda,24,,3.0,,11.0,10,1.0,245.0,31.0,113.0,1154.0
175,Timor-Leste,24,,,,2.0,22,,18.0,,322.0,244.0
176,Botswana,22,,1.0,,,21,,9.0,0.4,5023.0,2136.0
177,CAR,19,,,,10.0,9,,4.0,,,
178,Laos,19,,,,7.0,12,,3.0,,1796.0,247.0
179,Belize,18,,2.0,,5.0,11,1.0,45.0,5.0,816.0,2052.0
180,Fiji,18,,,,12.0,6,,20.0,,1007.0,1123.0
181,Grenada,18,,,,7.0,11,4.0,160.0,,175.0,1555.0
182,New Caledonia,18,,,,17.0,1,1.0,63.0,,3952.0,13842.0
183,Curaçao,16,,1.0,,11.0,4,,98.0,6.0,304.0,1853.0
184,Dominica,16,,,,13.0,3,,222.0,,383.0,5320.0
185,Namibia,16,,,,8.0,8,,6.0,,704.0,277.0
186,Saint Kitts and Nevis,15,,,,2.0,13,,282.0,,260.0,4887.0
187,Saint Lucia,15,,,,15.0,0,,82.0,,446.0,2429.0
188,St. Vincent Grenadines,15,+1,,,5.0,10,,135.0,,108.0,973.0
189,Nicaragua,13,,3.0,,7.0,3,,2.0,0.5,,
190,Falkland Islands,13,,,,11.0,2,,3736.0,,353.0,101437.0
191,Turks and Caicos,12,+1,1.0,,5.0,6,,310.0,26.0,83.0,2144.0
192,Burundi,11,,1.0,,4.0,6,,0.9,0.08,284.0,24.0
193,Montserrat,11,,1.0,,2.0,8,1.0,2204.0,200.0,36.0,7212.0
194,Greenland,11,,,,11.0,0,,194.0,,1200.0,21138.0
195,Seychelles,11,,,,6.0,5,,112.0,,,
196,Gambia,10,,1.0,,8.0,1,,4.0,0.4,401.0,166.0
197,Suriname,10,,1.0,,7.0,2,,17.0,2.0,404.0,689.0
198,MS Zaandam,9,,2.0,,,7,,,,,
199,Vatican City,9,,,,2.0,7,,11236.0,,,
200,Papua New Guinea,8,,,,,8,,0.9,,604.0,68.0
201,Mauritania,7,,1.0,,6.0,0,,2.0,0.2,1032.0,222.0
202,Bhutan,7,,,,4.0,3,,9.0,,9829.0,12738.0
203,British Virgin Islands,6,,1.0,,3.0,2,,198.0,33.0,,
204,St. Barth,6,,,,6.0,0,,607.0,,,
205,South Sudan,6,,,,,6,,0.5,,,
206,Western Sahara,6,,,,5.0,1,,10.0,,,
207,Caribbean Netherlands,5,,,,,5,,191.0,,110.0,4195.0
208,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
209,Anguilla,3,,,,3.0,0,,200.0,,,
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,1.0,0,,0.03,,120.0,4.0
212,China,82830,+3,4633.0,+1,77474.0,723,52.0,58.0,3.0,,
213,Total:,3016633,"+23,371",207971.0,"+1,056",888551.0,1920111,57539.0,387.0,26.7,,
