,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","10,786,230","+58,672","345,634","+1,058","7,177,859","+33,692","3,262,737","20,332",,,,,,North America,"
",,
1,,"
Asia
","13,312,327","+83,168","237,178","+1,365","11,782,351","+90,086","1,292,798","21,048",,,,,,Asia,"
",,
2,,"
South America
","9,414,911","+6,173","289,109",+129,"8,388,077","+2,072","737,725","18,236",,,,,,South America,"
",,
3,,"
Europe
","8,846,699","+212,565","254,919","+2,692","3,541,150","+44,656","5,050,630","18,049",,,,,,Europe,"
",,
4,,"
Africa
","1,746,136","+7,259","41,826",+154,"1,427,502","+5,632","276,808","2,192",,,,,,Africa,"
",,
5,,"
Oceania
","36,570",+19,965,,"31,759",+14,"3,846",20,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"44,143,594","+367,856","1,169,646","+5,398","32,349,357","+176,152","10,624,591","79,881","5,663",150.1,,,,All,"
",,
8,1,USA,"9,012,747","+49,964","231,782 ",+737,"5,858,616","+24,792","2,922,349","16,624","27,177",699,"135,051,095","407,238","331,626,890 ",North America,37,"1,431",2
9,2,India,"7,988,735","+42,847","120,053 ",+518,"7,256,883","+58,168","611,799","8,944","5,771",87,"104,420,894","75,430","1,384,345,261 ",Asia,173,"11,531",13
10,3,Brazil,"5,415,671","+4,121","157,528 ",+77,"4,865,930",,"392,213","8,318","25,420",739,"21,900,000","102,795","213,044,574 ",South America,39,"1,352",10
11,4,Russia,"1,547,774","+16,550","26,589 ",+320,"1,158,940","+12,844","362,245","2,300","10,604",182,"58,223,852","398,917","145,954,725 ",Europe,94,"5,489",3
12,5,France,"1,198,695","+33,417","35,541 ",+523,"112,716","+1,369","1,050,438","2,918","18,351",544,"15,271,734","233,798","65,320,179 ",Europe,54,"1,838",4
13,6,Spain,"1,174,916","+18,418","35,298 ",+267,N/A,N/A,N/A,"2,292","25,126",755,"16,690,076","356,926","46,760,643 ",Europe,40,"1,325",3
14,7,Argentina,"1,102,301",,"29,301 ",,"909,586",,"163,414","5,038","24,318",646,"2,850,102","62,876","45,328,578 ",South America,41,"1,547",16
15,8,Colombia,"1,025,052",,"30,348 ",,"924,044",,"70,660","2,365","20,077",594,"4,789,625","93,811","51,056,218 ",South America,50,"1,682",11
16,9,UK,"917,575","+22,885","45,365 ",+367,N/A,N/A,N/A,852,"13,494",667,"32,418,083","476,731","68,000,789 ",Europe,74,"1,499",2
17,10,Mexico,"895,326","+4,166","89,171 ",+247,"655,118","+4,763","151,037","2,781","6,921",689,"2,301,629","17,792","129,365,765 ",North America,144,"1,451",56
18,11,Peru,"890,574",,"34,197 ",,"810,995",,"45,382","1,070","26,891","1,033","4,407,293","133,079","33,117,994 ",South America,37,968,8
19,12,South Africa,"717,851","+1,092","19,053 ",+45,"647,833","+1,112","50,965",546,"12,055",320,"4,726,875","79,381","59,547,043 ",Africa,83,"3,125",13
20,13,Iran,"581,824","+6,968","33,299 ",+346,"463,611","+4,361","84,914","4,995","6,899",395,"4,786,769","56,759","84,335,541 ",Asia,145,"2,533",18
21,14,Italy,"564,778","+21,994","37,700 ",+221,"271,988","+3,362","255,090","1,411","9,346",624,"14,953,086","247,433","60,432,969 ",Europe,107,"1,603",4
22,15,Chile,"504,525",+927,"14,026 ",+23,"481,379","+1,502","9,120",740,"26,320",732,"4,177,395","217,927","19,168,788 ",South America,38,"1,367",5
23,16,Germany,"462,372","+12,114","10,254 ",+72,"326,700","+5,200","125,418","1,470","5,513",122,"20,380,376","242,998","83,870,395 ",Europe,181,"8,179",4
24,17,Iraq,"459,908","+4,510","10,724 ",+53,"388,081","+3,488","61,103",398,"11,354",265,"2,794,774","68,996","40,506,262 ",Asia,88,"3,777",14
25,18,Bangladesh,"401,586","+1,335","5,838 ",+20,"318,123","+1,523","77,625",,"2,431",35,"2,283,964","13,824","165,214,241 ",Asia,411,"28,300",72
26,19,Indonesia,"396,454","+3,520","13,512 ",+101,"322,248","+4,576","60,694",,"1,445",49,"4,388,995","15,992","274,448,083 ",Asia,692,"20,311",63
27,20,Philippines,"373,144","+1,524","7,053 ",+14,"328,602",+353,"37,489","1,483","3,391",64,"4,654,299","42,294","110,045,534 ",Asia,295,"15,603",24
28,21,Turkey,"366,208","+2,209","9,950 ",+76,"317,519","+1,511","38,739","1,827","4,327",118,"13,478,452","159,265","84,629,065 ",Asia,231,"8,505",6
29,22,Ukraine,"355,601","+6,677","6,590 ",+126,"145,336","+2,799","203,675",177,"8,147",151,"3,025,148","69,308","43,648,016 ",Europe,123,"6,623",14
30,23,Saudi Arabia,"345,631",+399,"5,329 ",+16,"332,117",+426,"8,185",778,"9,879",152,"7,830,553","223,820","34,985,990 ",Asia,101,"6,565",4
31,24,Belgium,"333,718","+12,687","10,899 ",+89,"23,256",+169,"299,563",809,"28,754",939,"4,625,923","398,585","11,605,876 ",Europe,35,"1,065",3
32,25,Pakistan,"329,375",+773,"6,745 ",+6,"311,440",+365,"11,190",576,"1,482",30,"4,317,678","19,427","222,246,653 ",Asia,675,"32,950",51
33,26,Netherlands,"311,889","+10,292","7,142 ",+70,N/A,N/A,N/A,546,"18,189",417,"3,327,701","194,068","17,147,122 ",Europe,55,"2,401",5
34,27,Israel,"311,622",+771,"2,463 ",+11,"296,570","+1,716","12,589",464,"33,881",268,"4,471,870","486,200","9,197,590 ",Asia,30,"3,734",2
35,28,Poland,"280,229","+16,300","4,615 ",+132,"119,237","+3,935","156,377","1,078","7,407",122,"4,447,071","117,544","37,833,163 ",Europe,135,"8,198",9
36,29,Czechia,"277,215","+8,845","2,517 ",+152,"104,170",+950,"170,528",893,"25,871",235,"2,118,316","197,689","10,715,403 ",Europe,39,"4,257",5
37,30,Canada,"222,004","+1,791","9,996 ",+23,"185,961","+1,655","26,047",232,"5,866",264,"9,650,875","254,989","37,848,178 ",North America,170,"3,786",4
38,31,Romania,"217,216","+4,724","6,574 ",+104,"155,630","+3,819","55,012",824,"11,316",342,"3,096,526","161,313","19,195,777 ",Europe,88,"2,920",6
39,32,Morocco,"203,733","+3,988","3,445 ",+72,"168,706","+2,784","31,582",766,"5,499",93,"3,240,758","87,469","37,050,155 ",Africa,182,"10,755",11
40,33,Ecuador,"163,192","+1,014","12,588 ",+15,"141,759",,"8,845",362,"9,205",710,"534,444","30,147","17,728,149 ",South America,109,"1,408",33
41,34,Nepal,"160,400",+570,876 ,+14,"118,843","+3,168","40,681",,"5,474",30,"1,400,694","47,801","29,302,615 ",Asia,183,"33,450",21
42,35,Bolivia,"140,952",+99,"8,658 ",+13,"109,228",+570,"23,066",71,"12,023",739,"328,257","27,999","11,723,704 ",South America,83,"1,354",36
43,36,Qatar,"131,689",+257,230 ,,"128,617",+274,"2,842",40,"46,901",82,"950,031","338,354","2,807,805 ",Asia,21,"12,208",3
44,37,Panama,"129,751",,"2,638 ",,"105,710",,"21,403",128,"29,922",608,"631,430","145,614","4,336,325 ",North America,33,"1,644",7
45,38,UAE,"127,624","+1,390",482 ,+2,"122,458","+1,708","4,684",,"12,854",49,"12,661,587","1,275,274","9,928,519 ",Asia,78,"20,599",1
46,39,Switzerland,"127,042","+5,949","2,147 ",+1,"62,700","+1,000","62,195",142,"14,645",247,"1,829,173","210,857","8,674,939 ",Europe,68,"4,040",5
47,40,Dominican Republic,"125,008",+165,"2,226 ",+1,"103,324",+243,"19,458",181,"11,487",205,"570,751","52,446","10,882,705 ",North America,87,"4,889",19
48,41,Portugal,"124,432","+3,299","2,371 ",+28,"72,344","+2,388","49,717",253,"12,215",233,"3,256,562","319,677","10,187,042 ",Europe,82,"4,297",3
49,42,Kuwait,"123,092",+775,756 ,+7,"114,116",+725,"8,220",116,"28,688",176,"889,555","207,324","4,290,643 ",Asia,35,"5,675",5
50,43,Sweden,"115,785",,"5,918 ",+7,N/A,N/A,N/A,39,"11,442",585,"2,074,744","205,024","10,119,508 ",Europe,87,"1,710",5
51,44,Oman,"113,820",+466,"1,203 ",+13,"99,997",+329,"12,620",182,"22,113",234,"376,700","73,184","5,147,281 ",Asia,45,"4,279",14
52,45,Kazakhstan,"110,684",+142,"1,796 ",,"105,766",+91,"3,122",221,"5,872",95,"3,309,626","175,592","18,848,360 ",Asia,170,"10,495",6
53,46,Egypt,"106,707",,"6,211 ",,"98,981",,"1,515",41,"1,037",60,"135,000","1,311","102,944,328 ",Africa,965,"16,575",763
54,47,Guatemala,"105,571",+677,"3,665 ",+14,"95,206",+676,"6,700",5,"5,858",203,"416,088","23,090","18,020,347 ",North America,171,"4,917",43
55,48,Costa Rica,"105,322",+862,"1,329 ",+17,"64,406",+697,"39,587",195,"20,615",260,"300,470","58,812","5,109,015 ",North America,49,"3,844",17
56,49,Japan,"97,498",+424,"1,725 ",+7,"90,148",+439,"5,625",165,772,14,"2,606,199","20,627","126,350,549 ",Asia,"1,296","73,247",48
57,50,Belarus,"94,609",+902,965 ,+4,"84,237",+489,"9,407",,"10,013",102,"2,395,368","253,523","9,448,316 ",Europe,100,"9,791",4
58,51,Honduras,"93,966",+752,"2,633 ",+10,"38,536",+540,"52,797",25,"9,439",265,"223,346","22,436","9,954,593 ",North America,106,"3,781",45
59,52,Ethiopia,"93,707",,"1,437 ",,"48,150",,"44,120",314,809,12,"1,449,170","12,508","115,855,859 ",Africa,"1,236","80,623",80
60,53,Venezuela,"90,047",,777 ,,"84,444",,"4,826",117,"3,170",27,"2,078,803","73,172","28,409,746 ",South America,315,"36,563",14
61,54,Austria,"86,102","+2,835","1,005 ",+13,"60,308","+1,272","24,789",203,"9,543",111,"2,111,575","234,023","9,022,928 ",Europe,105,"8,978",4
62,55,Bahrain,"80,533",,316 ,,"77,132",,"3,085",24,"46,826",184,"1,698,489","987,589","1,719,833 ",Asia,21,"5,443",1
63,56,Armenia,"80,410","+1,600","1,222 ",+26,"51,814",+652,"27,374",,"27,119",412,"382,938","129,151","2,965,033 ",Asia,37,"2,426",8
64,57,Lebanon,"73,995","+1,809",590 ,+11,"36,797","+1,252","36,608",239,"10,857",87,"1,171,367","171,868","6,815,488 ",Asia,92,"11,552",6
65,58,Moldova,"72,460",+649,"1,710 ",+10,"53,201",+471,"17,549",814,"17,976",424,"347,905","86,309","4,030,917 ",Europe,56,"2,357",12
66,59,Uzbekistan,"65,881",+214,556 ,+4,"63,044",+168,"2,281",252,"1,959",17,"1,377,915","40,981","33,623,419 ",Asia,510,"60,474",24
67,60,Hungary,"63,642","+2,079","1,535 ",+63,"16,646",+155,"45,461",243,"6,593",159,"1,002,093","103,818","9,652,379 ",Europe,152,"6,288",10
68,61,Nigeria,"62,111",,"1,132 ",,"57,571",,"3,408",7,299,5,"612,154","2,947","207,740,441 ",Africa,"3,345","183,516",339
69,62,Paraguay,"60,109",,"1,333 ",,"40,247",,"18,529",121,"8,395",186,"350,289","48,920","7,160,477 ",South America,119,"5,372",20
70,63,Jordan,"58,855","+3,800",668 ,+44,"7,508",,"50,679",55,"5,750",65,"1,758,841","171,837","10,235,537 ",Asia,174,"15,323",6
71,64,Ireland,"58,767",+700,"1,890 ",+5,"23,364",,"33,513",38,"11,859",381,"1,579,944","318,833","4,955,401 ",Europe,84,"2,622",3
72,65,Singapore,"57,980",+7,28 ,,"57,883",+4,69,,"9,886",5,"3,680,000","627,440","5,865,101 ",Asia,101,"209,468",2
73,66,Libya,"57,975",+752,812 ,+11,"32,253",+738,"24,910",,"8,401",118,"304,982","44,194","6,901,035 ",Africa,119,"8,499",23
74,67,Kyrgyzstan,"56,738",+568,"1,136 ",+2,"48,223",+380,"7,379",24,"8,651",173,"402,860","61,427","6,558,322 ",Asia,116,"5,773",16
75,68,Algeria,"56,706",+287,"1,931 ",+9,"39,444",+171,"15,331",29,"1,286",44,,,"44,101,550 ",Africa,778,"22,839",
76,69,Tunisia,"52,399",,983 ,,"5,032",,"46,384",213,"4,419",83,"330,412","27,864","11,858,152 ",Africa,226,"12,063",36
77,70,Palestine,"51,528",+576,458 ,+4,"44,444",+389,"6,626",,"10,028",89,"505,555","98,383","5,138,654 ",Asia,100,"11,220",10
78,71,Azerbaijan,"51,149",+663,688 ,+9,"41,693",+283,"8,768",,"5,030",68,"1,308,048","128,638","10,168,448 ",Asia,199,"14,780",8
79,72,Kenya,"50,833",+836,934 ,+14,"34,832",+403,"15,067",18,939,17,"666,122","12,303","54,143,895 ",Africa,"1,065","57,970",81
