,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,412,079","+21,185","324,084",+660,"6,185,566","+37,789","2,902,429","18,113",,,,,,North America,"
",,
1,,"
Asia
","11,599,008","+83,404","209,507","+1,150","9,885,548","+76,950","1,503,953","20,830",,,,,,Asia,"
",,
2,,"
South America
","8,526,724","+8,221","267,929",+244,"7,396,749","+2,131","862,046","17,422",,,,,,South America,"
",,
3,,"
Europe
","5,802,700","+76,879","229,211",+675,"2,986,046","+18,963","2,587,443","10,091",,,,,,Europe,"
",,
4,,"
Africa
","1,557,646","+1,629","37,464",+12,"1,293,536","+1,336","226,646","1,633",,,,,,Africa,"
",,
5,,"
Oceania
","32,124",+25,941,,"29,216",+21,"1,967",13,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"36,931,002","+191,343","1,069,151","+2,741","27,777,312","+137,190","8,084,539","68,106","4,738",137.2,,,,All,"
",,
8,1,USA,"7,845,739","+11,976","217,972 ",+234,"5,036,247","+11,054","2,591,520","14,651","23,665",657,"115,470,388","348,294","331,531,610 ",North America,42,"1,521",3
9,2,India,"6,957,511","+53,699","107,039 ",+518,"5,955,462","+52,255","895,010","8,944","5,028",77,"84,634,680","61,166","1,383,678,536 ",Asia,199,"12,927",16
10,3,Brazil,"5,035,744","+6,205","149,189 ",+155,"4,414,564",,"471,991","8,318","23,645",701,"17,900,000","84,049","212,970,378 ",South America,42,"1,428",12
11,4,Russia,"1,272,238","+12,126","22,257 ",+201,"1,009,421","+7,092","240,560","2,300","8,717",152,"49,656,873","340,228","145,951,658 ",Europe,115,"6,558",3
12,5,Colombia,"886,179",,"27,331 ",,"777,658",,"81,190","2,220","17,366",536,"4,047,592","79,319","51,029,561 ",South America,58,"1,867",13
13,6,Spain,"884,381",,"32,688 ",,N/A,N/A,N/A,"1,585","18,913",699,"13,689,776","292,768","46,759,755 ",Europe,53,"1,430",3
14,7,Argentina,"856,369",,"22,710 ",,"684,844",,"148,815","4,043","18,901",501,"2,166,276","47,812","45,308,202 ",South America,53,"1,995",21
15,8,Peru,"838,614",,"33,098 ",,"728,216",,"77,300","1,233","25,339","1,000","4,003,363","120,964","33,095,400 ",South America,39,"1,000",8
16,9,Mexico,"804,488","+5,300","83,096 ",+370,"583,603","+22,708","137,789","2,553","6,222",643,"2,053,282","15,880","129,299,186 ",North America,161,"1,556",63
17,10,South Africa,"686,891",,"17,408 ",,"618,771",,"50,712",546,"11,542",293,"4,339,686","72,923","59,510,270 ",Africa,87,"3,419",14
18,11,France,"671,638",,"32,521 ",,"100,306",,"538,811","1,427","10,283",498,"11,900,095","182,201","65,313,096 ",Europe,97,"2,008",5
19,12,UK,"575,679","+13,864","42,679 ",+87,N/A,N/A,N/A,436,"8,468",628,"26,987,470","396,972","67,983,287 ",Europe,118,"1,593",3
20,13,Iran,"492,378","+4,142","28,098 ",+210,"401,379","+2,079","62,901","4,392","5,842",333,"4,257,766","50,518","84,282,671 ",Asia,171,"3,000",20
21,14,Chile,"477,769","+1,753","13,220 ",+53,"450,297","+1,587","14,252",821,"24,935",690,"3,618,019","188,825","19,160,727 ",South America,40,"1,449",5
22,15,Iraq,"397,780","+3,214","9,735 ",+52,"328,097","+4,282","59,948",523,"9,831",241,"2,456,782","60,719","40,461,765 ",Asia,102,"4,156",16
23,16,Bangladesh,"375,870","+1,278","5,477 ",+17,"289,912","+1,596","80,481",,"2,276",33,"2,050,669","12,418","165,133,610 ",Asia,439,"30,150",81
24,17,Italy,"343,770","+5,372","36,111 ",+28,"237,549","+1,186","70,110",387,"5,688",597,"12,326,971","203,963","60,437,324 ",Europe,176,"1,674",5
25,18,Saudi Arabia,"338,539",+407,"4,996 ",+24,"324,282",+513,"9,261",859,"9,684",143,"6,930,352","198,241","34,959,307 ",Asia,103,"6,997",5
26,19,Philippines,"334,770","+2,996","6,152 ",+83,"275,307","+1,045","53,311","1,758","3,044",56,"4,050,388","36,830","109,973,798 ",Asia,329,"17,876",27
27,20,Turkey,"330,753",,"8,667 ",,"290,352",,"31,734","1,403","3,910",102,"11,278,047","133,335","84,584,458 ",Asia,256,"9,759",7
28,21,Indonesia,"324,658","+4,094","11,677 ",+97,"247,667","+3,607","65,314",,"1,184",43,"3,683,808","13,430","274,305,923 ",Asia,845,"23,491",74
29,22,Germany,"319,053","+3,539","9,676 ",+9,"269,500",,"39,877",470,"3,805",115,"18,129,900","216,200","83,857,254 ",Europe,263,"8,667",5
30,23,Pakistan,"317,595",+661,"6,552 ",+8,"302,708",+333,"8,335",493,"1,430",30,"3,795,287","17,093","222,035,364 ",Asia,699,"33,888",59
31,24,Israel,"287,858","+2,522","1,886 ",+22,"225,248","+3,677","60,724",860,"31,297",205,"3,921,190","426,328","9,197,590 ",Asia,32,"4,877",2
32,25,Ukraine,"250,538","+5,804","4,779 ",+89,"110,650","+2,417","135,109",177,"5,738",109,"2,489,702","57,024","43,660,870 ",Europe,174,"9,136",18
33,26,Canada,"177,600","+2,041","9,583 ",+26,"149,233","+1,725","18,784",143,"4,694",253,"7,974,857","210,797","37,831,921 ",North America,213,"3,948",5
34,27,Netherlands,"161,781","+5,971","6,544 ",+13,N/A,N/A,N/A,258,"9,436",382,"2,656,731","154,954","17,145,263 ",Europe,106,"2,620",6
35,28,Romania,"148,886","+3,186","5,299 ",+52,"114,792","+1,680","28,795",613,"7,754",276,"2,627,544","136,837","19,202,054 ",Europe,129,"3,624",7
36,29,Ecuador,"145,045",,"12,141 ",,"120,511",,"12,393",348,"8,188",685,"457,272","25,813","17,714,966 ",South America,122,"1,459",39
37,30,Belgium,"143,596","+5,728","10,126 ",+18,"19,981",+86,"113,489",213,"12,375",873,"3,543,600","305,393","11,603,401 ",Europe,81,"1,146",3
38,31,Morocco,"142,953",,"2,486 ",,"120,275",,"20,192",440,"3,861",67,"2,803,491","75,711","37,028,645 ",Africa,259,"14,895",13
39,32,Bolivia,"137,969",+263,"8,228 ",+36,"99,812",+544,"29,929",71,"11,776",702,"312,155","26,644","11,715,872 ",South America,85,"1,424",38
40,33,Qatar,"127,600",+206,219 ,+1,"124,559",+232,"2,822",55,"45,445",78,"820,368","292,174","2,807,805 ",Asia,22,"12,821",3
41,34,Panama,"118,054",,"2,463 ",,"94,391",,"21,200",117,"27,245",568,"526,418","121,491","4,332,982 ",North America,37,"1,759",8
42,35,Dominican Republic,"117,457",+585,"2,165 ",+2,"93,061",+494,"22,231",176,"10,798",199,"510,984","46,977","10,877,359 ",North America,93,"5,024",21
43,36,Poland,"116,338","+4,739","2,919 ",+52,"77,875","+1,385","35,544",320,"3,075",77,"3,577,810","94,563","37,835,194 ",Europe,325,"12,962",11
44,37,Kuwait,"110,076",+635,649 ,+7,"102,024",+710,"7,403",125,"25,673",151,"776,733","181,161","4,287,535 ",Asia,39,"6,606",6
45,38,Kazakhstan,"108,561",+107,"1,746 ",,"103,758",+154,"3,057",221,"5,763",93,"3,045,439","161,671","18,837,317 ",Asia,174,"10,789",6
46,39,Czechia,"105,281","+4,524",898 ,+29,"51,706",+546,"52,677",354,"9,826",84,"1,539,835","143,716","10,714,429 ",Europe,102,"11,931",7
47,40,Egypt,"104,156",,"6,017 ",,"97,524",,615,41,"1,013",59,"135,000","1,313","102,849,261 ",Africa,987,"17,093",762
48,41,Oman,"104,129",,"1,009 ",,"91,731",,"11,389",214,"20,255",196,"376,700","73,275","5,140,873 ",Asia,49,"5,095",14
49,42,UAE,"104,004","+1,075",442 ,+4,"94,903","+1,424","8,659",,"10,481",45,"10,670,718","1,075,391","9,922,644 ",Asia,95,"22,449",1
50,43,Nepal,"100,676","+2,059",600 ,+10,"73,023","+1,680","27,053",,"3,439",20,"1,145,237","39,118","29,276,809 ",Asia,291,"48,795",26
51,44,Sweden,"98,451",,"5,894 ",+5,N/A,N/A,N/A,26,"9,732",583,"1,789,328","176,874","10,116,417 ",Europe,103,"1,716",6
52,45,Guatemala,"96,935",+455,"3,356 ",+9,"85,343",+605,"8,236",5,"5,384",186,"356,103","19,779","18,004,025 ",North America,186,"5,365",51
53,46,Japan,"87,639",+619,"1,616 ",+3,"80,733",+506,"5,290",141,694,13,"2,264,683","17,921","126,369,507 ",Asia,"1,442","78,199",56
54,47,Costa Rica,"84,828",,"1,040 ",,"51,782",,"32,006",197,"16,611",204,"251,285","49,207","5,106,729 ",North America,60,"4,910",20
55,48,Portugal,"83,928","+1,394","2,062 ",+12,"52,164",+647,"29,702",125,"8,238",202,"2,764,867","271,371","10,188,498 ",Europe,121,"4,941",4
56,49,Belarus,"82,471",+489,885 ,+5,"76,543",+462,"5,043",,"8,729",94,"2,023,307","214,141","9,448,468 ",Europe,115,"10,676",5
57,50,Ethiopia,"81,797",,"1,262 ",,"36,434",,"44,101",253,707,11,"1,327,832","11,475","115,715,387 ",Africa,"1,415","91,692",87
58,51,Honduras,"81,672",+512,"2,477 ",+11,"31,089",+499,"48,106",30,"8,211",249,"192,595","19,362","9,946,840 ",North America,122,"4,016",52
59,52,Venezuela,"81,019",,678 ,,"72,196",,"8,145",198,"2,851",24,"1,979,251","69,658","28,413,691 ",South America,351,"41,908",14
60,53,Bahrain,"74,422",,266 ,+2,"69,854",+443,"4,302",64,"43,347",155,"1,519,596","885,077","1,716,908 ",Asia,23,"6,455",1
61,54,Moldova,"60,833",+918,"1,442 ",+18,"43,489",+481,"15,902",781,"15,090",358,"309,887","76,869","4,031,376 ",Europe,66,"2,796",13
62,55,Switzerland,"60,368","+1,487","2,088 ",+1,"48,400",,"9,880",36,"6,961",241,"1,470,894","169,617","8,671,831 ",Europe,144,"4,153",6
63,56,Uzbekistan,"60,342",+316,498 ,+2,"57,221",+384,"2,623",252,"1,796",15,"1,377,915","41,010","33,599,554 ",Asia,557,"67,469",24
64,57,Nigeria,"59,841",,"1,113 ",,"51,551",,"7,177",7,288,5,"543,415","2,619","207,488,410 ",Africa,"3,467","186,423",382
65,58,Singapore,"57,859",+10,27 ,,"57,675",+7,157,1,"9,869",5,"3,072,368","524,041","5,862,841 ",Asia,101,"217,142",2
66,59,Armenia,"55,087",+614,"1,010 ",+6,"45,528",+216,"8,549",,"18,581",341,"319,791","107,864","2,964,762 ",Asia,54,"2,935",9
67,60,Austria,"53,188","+1,131",842 ,+4,"42,039",+750,"10,307",103,"5,896",93,"1,756,856","194,765","9,020,406 ",Europe,170,"10,713",5
68,61,Algeria,"52,658",,"1,783 ",,"36,958",,"13,917",25,"1,195",40,,,"44,062,556 ",Africa,837,"24,713",
69,62,Lebanon,"49,744",,439 ,,"21,760",,"27,545",171,"7,297",64,"941,608","138,127","6,816,984 ",Asia,137,"15,528",7
70,63,Kyrgyzstan,"48,617",+275,"1,077 ",+4,"44,097",+140,"3,443",24,"7,419",164,"276,522","42,198","6,553,024 ",Asia,135,"6,085",24
71,64,Paraguay,"47,316",,"1,012 ",,"29,976",,"16,328",143,"6,612",141,"299,557","41,860","7,156,169 ",South America,151,"7,071",24
72,65,Ghana,"46,964",+17,306 ,,"46,310",+51,348,12,"1,503",10,"495,625","15,862","31,245,355 ",Africa,665,"102,109",63
73,66,Palestine,"43,664",+408,367 ,+8,"36,922",+338,"6,375",,"8,507",72,"449,165","87,509","5,132,807 ",Asia,118,"13,986",11
74,67,Azerbaijan,"41,519",+215,605 ,+2,"39,129",+117,"1,785",,"4,085",60,"1,162,062","114,332","10,163,958 ",Asia,245,"16,800",9
75,68,Libya,"41,368","+1,076",621 ,+5,"23,453",+323,"17,294",,"5,998",90,"237,919","34,499","6,896,439 ",Africa,167,"11,105",29
76,69,Kenya,"40,178",,751 ,,"31,710",,"7,717",,743,14,"574,712","10,626","54,085,510 ",Africa,"1,346","72,018",94
77,70,Ireland,"40,086",,"1,817 ",,"23,364",,"14,905",30,"8,094",367,"1,303,854","263,262","4,952,690 ",Europe,124,"2,726",4
78,71,Afghanistan,"39,693",+77,"1,472 ",+2,"33,058",,"5,163",93,"1,014",38,"113,839","2,907","39,160,724 ",Asia,987,"26,604",344
79,72,Hungary,"35,222","+1,176",913 ,+15,"9,202",+15,"25,107",82,"3,649",95,"803,648","83,249","9,653,580 ",Europe,274,"10,573",12
80,73,Serbia,"34,517",+173,761 ,+1,"31,536",,"2,220",21,"3,955",87,"1,186,654","135,965","8,727,635 ",Europe,253,"11,469",7
81,74,Denmark,"31,638",+482,665 ,,"25,502",+603,"5,471",18,"5,457",115,"4,273,919","737,165","5,797,781 ",Europe,183,"8,718",1
82,75,El Salvador,"29,951",+109,881 ,+4,"24,995",+225,"4,075",31,"4,611",136,"417,880","64,337","6,495,135 ",North America,217,"7,372",16
83,76,Bosnia and Herzegovina,"29,917",+389,926 ,+13,"23,241",+302,"5,750",,"9,135",283,"257,737","78,695","3,275,156 ",Europe,109,"3,537",13
84,77,Australia,"27,229",+23,897 ,,"24,972",+21,"1,360",4,"1,064",35,"7,935,463","310,224","25,579,775 ",Australia/Oceania,939,"28,517",3
85,78,Tunisia,"26,899",,409 ,,"5,032",,"21,458",124,"2,270",35,"262,879","22,180","11,852,074 ",Africa,441,"28,978",45
86,79,S. Korea,"24,476",+54,428 ,+1,"22,569",+106,"1,479",94,477,8,"2,400,233","46,805","51,281,302 ",Asia,"2,095","119,816",21
87,80,Myanmar,"23,906","+1,461",566 ,+31,"6,738",+372,"16,602",,439,10,"382,840","7,023","54,509,071 ",Asia,"2,280","96,306",142
88,81,Bulgaria,"23,259",,880 ,,"15,563",,"6,816",56,"3,354",127,"561,970","81,047","6,933,902 ",Europe,298,"7,879",12
89,82,Jordan,"22,763","+1,246",166 ,+22,"5,906",+129,"16,691",48,"2,225",16,"1,387,472","135,620","10,230,560 ",Asia,449,"61,630",7
90,83,Greece,"21,772",+391,431 ,+1,"9,989",,"11,352",98,"2,092",41,"1,400,857","134,582","10,408,953 ",Europe,478,"24,151",7
91,84,Cameroon,"21,203",,423 ,,"20,117",,663,61,794,16,"149,000","5,576","26,720,277 ",Africa,"1,260","63,169",179
92,85,North Macedonia,"20,163",+386,781 ,+6,"16,009",+154,"3,373",4,"9,678",375,"203,779","97,813","2,083,350 ",Europe,103,"2,668",10
93,86,Ivory Coast,"19,982",,120 ,,"19,626",,236,,753,5,"169,404","6,380","26,550,725 ",Africa,"1,329","221,256",157
94,87,Croatia,"19,446",+457,313 ,+3,"16,695",+222,"2,438",28,"4,745",76,"348,950","85,146","4,098,242 ",Europe,211,"13,093",12
95,88,Slovakia,"16,910","+1,184",57 ,,"5,452",+99,"11,401",42,"3,097",10,"528,367","96,764","5,460,369 ",Europe,323,"95,796",10
96,89,Madagascar,"16,676",+22,237 ,+2,"15,975",+65,464,17,598,9,"74,224","2,662","27,878,644 ",Africa,"1,672","117,631",376
97,90,Zambia,"15,301",,335 ,,"14,365",,601,,826,18,"175,435","9,473","18,519,094 ",Africa,"1,210","55,281",106
98,91,Norway,"15,294",+73,275 ,,"11,863",,"3,156",3,"2,815",51,"1,140,084","209,854","5,432,758 ",Europe,355,"19,755",5
99,92,Senegal,"15,213",+23,313 ,,"13,136",+68,"1,764",5,902,19,"186,980","11,090","16,860,088 ",Africa,"1,108","53,866",90
100,93,Albania,"15,066",+167,413 ,+2,"9,304",+89,"5,349",17,"5,237",144,"92,344","32,098","2,876,932 ",Europe,191,"6,966",31
