,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
57,Moldova,5154,,182.0,,2069.0,2903,251.0,1278.0,45.0,20447.0,5069.0
58,Ghana,5127,,22.0,,494.0,4611,5.0,165.0,0.7,162184.0,5219.0
59,Afghanistan,4963,,127.0,,610.0,4226,7.0,127.0,3.0,18098.0,465.0
60,Nigeria,4787,,158.0,,959.0,3670,7.0,23.0,0.8,28418.0,138.0
61,Luxembourg,3894,,102.0,,3610.0,182,22.0,6221.0,163.0,56394.0,90089.0
62,Oman,3721,,17.0,,1250.0,2454,27.0,729.0,3.0,50000.0,9791.0
63,Armenia,3538,,47.0,,1430.0,2061,10.0,1194.0,16.0,33313.0,11242.0
64,Hungary,3313,,425.0,,1007.0,1881,45.0,343.0,44.0,114719.0,11875.0
65,Thailand,3017,,56.0,,2798.0,163,61.0,43.0,0.8,286008.0,4098.0
66,Bolivia,2964,+133,128.0,6.0,313.0,2523,3.0,254.0,11.0,7651.0,655.0
67,Iraq,2913,,112.0,,1903.0,898,,72.0,3.0,132457.0,3293.0
68,Greece,2744,,152.0,,1374.0,1218,32.0,263.0,15.0,106054.0,10175.0
69,Azerbaijan,2693,,33.0,,1680.0,980,28.0,266.0,3.0,202282.0,19951.0
70,Cameroon,2689,,125.0,,1524.0,1040,28.0,101.0,5.0,,
71,Uzbekistan,2519,,10.0,,2010.0,499,8.0,75.0,0.3,325000.0,9710.0
72,Guinea,2298,,11.0,,816.0,1471,,175.0,0.8,,
73,Croatia,2207,,91.0,,1808.0,308,11.0,538.0,22.0,47480.0,11566.0
74,Bosnia and Herzegovina,2158,,117.0,,1168.0,873,4.0,658.0,36.0,43451.0,13244.0
75,Honduras,2080,,121.0,5.0,211.0,1748,10.0,210.0,12.0,5653.0,571.0
76,Bulgaria,2023,,95.0,,476.0,1452,51.0,291.0,14.0,58713.0,8450.0
77,Senegal,1995,,19.0,,742.0,1234,6.0,119.0,1.0,18969.0,1133.0
78,Ivory Coast,1857,,21.0,,820.0,1016,,70.0,0.8,14618.0,554.0
79,Cuba,1804,,78.0,,1277.0,449,4.0,159.0,7.0,71157.0,6282.0
80,Iceland,1801,,10.0,,1776.0,15,,5278.0,29.0,54791.0,160563.0
81,Estonia,1746,,61.0,,777.0,908,5.0,1316.0,46.0,64975.0,48981.0
82,North Macedonia,1674,,92.0,,1205.0,377,21.0,804.0,44.0,19430.0,9326.0
83,Sudan,1661,,80.0,,173.0,1408,,38.0,2.0,,
84,New Zealand,1497,,21.0,,1402.0,74,2.0,310.0,4.0,203045.0,42106.0
85,Lithuania,1491,,50.0,,850.0,591,17.0,548.0,18.0,192386.0,70671.0
86,Slovakia,1465,,27.0,,983.0,455,6.0,268.0,5.0,122708.0,22475.0
87,Slovenia,1461,,102.0,,259.0,1100,9.0,703.0,49.0,64547.0,31048.0
88,Djibouti,1256,,3.0,,886.0,367,,1271.0,3.0,16093.0,16288.0
89,Guatemala,1199,+85,27.0,1.0,120.0,1052,5.0,67.0,2.0,7200.0,402.0
90,Somalia,1170,,52.0,,126.0,992,2.0,74.0,3.0,,
91,DRC,1102,,44.0,,146.0,912,,12.0,0.5,,
92,Mayotte,1095,,12.0,,492.0,591,9.0,4014.0,44.0,4000.0,14662.0
93,Hong Kong,1048,,4.0,,991.0,53,1.0,140.0,0.5,168291.0,22448.0
94,Kyrgyzstan,1037,,12.0,,709.0,316,13.0,159.0,2.0,59490.0,9118.0
95,Tunisia,1032,,45.0,,740.0,247,5.0,87.0,4.0,33880.0,2867.0
96,El Salvador,998,,20.0,,349.0,629,15.0,154.0,3.0,44926.0,6926.0
97,Latvia,950,,18.0,,627.0,305,2.0,504.0,10.0,79047.0,41908.0
98,Maldives,904,,3.0,,29.0,872,2.0,1672.0,6.0,11775.0,21784.0
99,Cyprus,903,,16.0,,449.0,438,10.0,748.0,13.0,78338.0,64884.0
100,Sri Lanka,889,,9.0,,366.0,514,1.0,42.0,0.4,37662.0,1759.0
101,Albania,876,,31.0,,682.0,163,1.0,304.0,11.0,10802.0,3754.0
102,Lebanon,870,,26.0,,234.0,610,3.0,127.0,4.0,53269.0,7804.0
103,Gabon,863,,9.0,,137.0,717,1.0,388.0,4.0,5530.0,2485.0
104,Niger,854,,47.0,,648.0,159,,35.0,2.0,5642.0,233.0
105,Guinea-Bissau,820,,3.0,,26.0,791,,417.0,2.0,1500.0,762.0
106,Costa Rica,804,,7.0,,520.0,277,6.0,158.0,1.0,17470.0,3429.0
107,Burkina Faso,766,,51.0,,588.0,127,,37.0,2.0,,
108,Andorra,758,,48.0,,568.0,142,3.0,9810.0,621.0,1673.0,21653.0
109,Paraguay,737,,10.0,,173.0,554,,103.0,1.0,16917.0,2372.0
110,Mali,730,,40.0,,398.0,292,,36.0,2.0,2498.0,123.0
111,Tajikistan,729,,21.0,,,708,,76.0,2.0,,
112,Uruguay,717,,19.0,,532.0,166,8.0,206.0,5.0,29500.0,8492.0
113,Kenya,715,,36.0,,259.0,420,1.0,13.0,0.7,32938.0,613.0
114,Diamond Princess,712,,13.0,,651.0,48,4.0,,,,
115,Georgia,642,,11.0,,349.0,282,6.0,161.0,3.0,31952.0,8010.0
116,San Marino,638,,41.0,,161.0,436,2.0,18803.0,1208.0,3121.0,91981.0
117,Jordan,576,,9.0,,390.0,177,5.0,56.0,0.9,123600.0,12114.0
118,Channel Islands,547,,42.0,,455.0,50,,3146.0,242.0,5342.0,30725.0
119,Tanzania,509,,21.0,,183.0,305,7.0,9.0,0.4,,
120,Jamaica,507,+2,9.0,,100.0,398,,171.0,3.0,7465.0,2521.0
121,Malta,506,,5.0,,434.0,67,1.0,1146.0,11.0,44656.0,101136.0
122,Zambia,441,,7.0,,117.0,317,1.0,24.0,0.4,10270.0,559.0
123,Taiwan,440,,7.0,,372.0,61,,18.0,0.3,68107.0,2860.0
124,Equatorial Guinea,439,,4.0,,13.0,422,,313.0,3.0,854.0,609.0
125,Réunion,437,,,,354.0,83,4.0,488.0,,17200.0,19211.0
126,Venezuela,423,,10.0,,220.0,193,2.0,15.0,0.4,525902.0,18494.0
127,Palestine,375,,2.0,,308.0,65,,74.0,0.4,43566.0,8540.0
128,Chad,357,,40.0,,76.0,241,,22.0,2.0,,
129,Sierra Leone,338,,19.0,,72.0,247,,42.0,2.0,,
130,Congo,333,,11.0,,53.0,269,,60.0,2.0,,
131,Mauritius,332,,10.0,,322.0,0,,261.0,8.0,69773.0,54863.0
132,Isle of Man,331,,23.0,,272.0,36,21.0,3893.0,270.0,3853.0,45312.0
133,Benin,327,,2.0,,76.0,249,,27.0,0.2,25015.0,2063.0
134,Montenegro,324,,9.0,,298.0,17,2.0,516.0,14.0,10167.0,16188.0
135,Vietnam,288,,,,252.0,36,2.0,3.0,,261004.0,2681.0
136,Rwanda,286,,,,153.0,133,,22.0,,43379.0,3349.0
137,Cabo Verde,267,,2.0,,58.0,207,,480.0,4.0,791.0,1423.0
138,Ethiopia,261,,5.0,,106.0,150,,2.0,0.04,39048.0,340.0
139,Haiti,219,+10,18.0,2.0,17.0,184,,19.0,2.0,1296.0,114.0
140,Nepal,217,,,,33.0,184,,7.0,,76424.0,2623.0
141,Liberia,211,,20.0,,85.0,106,,42.0,4.0,,
142,Sao Tome and Principe,208,,5.0,,4.0,199,,949.0,23.0,175.0,799.0
143,Togo,199,,11.0,,92.0,96,,24.0,1.0,11041.0,1334.0
144,South Sudan,194,,,,2.0,192,,17.0,,1247.0,111.0
145,Martinique,187,,14.0,,91.0,82,4.0,498.0,37.0,,
146,Faeroe Islands,187,,,,187.0,0,,3827.0,,8554.0,175061.0
147,Madagascar,186,,,,101.0,85,1.0,7.0,,3968.0,143.0
148,Eswatini,184,,2.0,,28.0,154,,159.0,2.0,2262.0,1950.0
149,Myanmar,180,,6.0,,76.0,98,,3.0,0.1,11822.0,217.0
150,Guadeloupe,155,,13.0,,109.0,33,4.0,387.0,32.0,,
151,Gibraltar,148,,,,144.0,4,,4393.0,,4352.0,129174.0
152,French Guiana,144,,1.0,,122.0,21,,482.0,3.0,,
153,CAR,143,,,,10.0,133,,30.0,,3498.0,724.0
154,Brunei,141,,1.0,,134.0,6,2.0,322.0,2.0,16037.0,36658.0
155,Uganda,129,,,,55.0,74,,3.0,,61460.0,1344.0
156,Cambodia,122,,,,121.0,1,1.0,7.0,,14156.0,847.0
157,Bermuda,121,,8.0,,66.0,47,2.0,1943.0,128.0,4642.0,74537.0
158,Trinidad and Tobago,116,,8.0,,107.0,1,,83.0,6.0,2413.0,1724.0
159,Guyana,113,,10.0,,36.0,67,6.0,144.0,13.0,986.0,1254.0
160,Mozambique,104,,,,34.0,70,,3.0,,4365.0,140.0
161,Aruba,101,,3.0,,89.0,9,4.0,946.0,28.0,1888.0,17684.0
162,Monaco,96,,4.0,,85.0,7,1.0,2446.0,102.0,,
163,Bahamas,93,,11.0,,39.0,43,1.0,236.0,28.0,1634.0,4155.0
164,Barbados,85,,7.0,,57.0,21,4.0,296.0,24.0,3185.0,11083.0
165,Cayman Islands,85,,1.0,,50.0,34,3.0,1293.0,15.0,4564.0,69444.0
166,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
167,Sint Maarten,76,,15.0,,46.0,15,7.0,1773.0,350.0,329.0,7673.0
168,Yemen,65,,10.0,,1.0,54,,2.0,0.3,120.0,4.0
169,Libya,64,,3.0,,28.0,33,,9.0,0.4,3253.0,473.0
170,French Polynesia,60,,,,58.0,2,1.0,214.0,,3042.0,10829.0
171,Malawi,57,,3.0,,24.0,30,1.0,3.0,0.2,1337.0,70.0
172,Syria,47,,3.0,,29.0,15,,3.0,0.2,,
173,Angola,45,,2.0,,13.0,30,,1.0,0.06,3000.0,91.0
174,Macao,45,,,,42.0,3,1.0,69.0,,,
175,Mongolia,42,,,,15.0,27,2.0,13.0,,9787.0,2985.0
176,Saint Martin,39,,3.0,,30.0,6,1.0,1009.0,78.0,,
177,Eritrea,39,,,,38.0,1,,11.0,,,
178,Zimbabwe,36,,4.0,,9.0,23,,2.0,0.3,20537.0,1382.0
179,Nicaragua,25,,8.0,,7.0,10,,4.0,1.0,,
180,Antigua and Barbuda,25,,3.0,,19.0,3,1.0,255.0,31.0,183.0,1869.0
181,Botswana,24,,1.0,,17.0,6,,10.0,0.4,11495.0,4888.0
182,Timor-Leste,24,,,,21.0,3,,18.0,,738.0,560.0
183,Gambia,22,,1.0,,10.0,11,,9.0,0.4,1238.0,512.0
184,Grenada,21,,,,13.0,8,4.0,187.0,,1406.0,12495.0
185,Laos,19,,,,13.0,6,,3.0,,3874.0,532.0
186,Belize,18,,2.0,,16.0,0,,45.0,5.0,1043.0,2623.0
187,Fiji,18,,,,14.0,4,,20.0,,1300.0,1450.0
188,New Caledonia,18,,,,18.0,0,,63.0,,5454.0,19103.0
189,Saint Lucia,18,,,,17.0,1,,98.0,,620.0,3376.0
190,St. Vincent Grenadines,17,,,,12.0,5,,153.0,,155.0,1397.0
191,Curaçao,16,,1.0,,14.0,1,,98.0,6.0,389.0,2371.0
192,Dominica,16,,,,15.0,1,,222.0,,420.0,5834.0
193,Namibia,16,,,,11.0,5,,6.0,,1543.0,607.0
194,Burundi,15,,1.0,,7.0,7,,1.0,0.08,284.0,24.0
195,Saint Kitts and Nevis,15,,,,14.0,1,,282.0,,327.0,6147.0
196,Falkland Islands,13,,,,13.0,0,,3736.0,,402.0,115517.0
197,Turks and Caicos,12,,1.0,,8.0,3,,310.0,26.0,109.0,2815.0
198,Vatican City,12,,,,2.0,10,,14981.0,,,
199,Comoros,11,,1.0,,,10,,13.0,1.0,,
200,Montserrat,11,,1.0,,8.0,2,1.0,2204.0,200.0,36.0,7212.0
201,Bhutan,11,,,,5.0,6,,14.0,,12163.0,15763.0
202,Greenland,11,,,,11.0,0,,194.0,,1505.0,26510.0
203,Seychelles,11,,,,10.0,1,,112.0,,,
204,Suriname,10,,1.0,,9.0,0,,17.0,2.0,404.0,689.0
205,MS Zaandam,9,,2.0,,,7,,,,,
206,Mauritania,9,,1.0,,6.0,2,,2.0,0.2,2015.0,433.0
207,Papua New Guinea,8,,,,8.0,0,,0.9,,2402.0,268.0
208,British Virgin Islands,7,,1.0,,4.0,2,,232.0,33.0,167.0,5524.0
209,Caribbean Netherlands,6,,,,,6,,229.0,,110.0,4195.0
210,St. Barth,6,,,,6.0,0,,607.0,,,
211,Western Sahara,6,,,,6.0,0,,10.0,,,
212,Anguilla,3,,,,3.0,0,,200.0,,,
213,Saint Pierre Miquelon,1,,,,1.0,0,,173.0,,,
214,China,82926,+7,4633.0,,78189.0,104,10.0,58.0,3.0,,
215,Total:,4342345,"+4,740",292893.0,442.0,1602441.0,2447011,46342.0,557.1,37.6,,
