,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,833,024","+47,859","285,633","+1,757","4,739,559","+40,273","2,807,832","18,551",,,,,,North America,"
",,
1,,"
Asia
","8,228,319","+127,834","159,067","+1,851","6,635,245","+94,925","1,434,007","19,238",,,,,,Asia,"
",,
2,,"
South America
","6,933,150","+71,293","223,953","+1,680","5,644,431","+80,095","1,064,766","15,169",,,,,,South America,"
",,
3,,"
Europe
","3,953,939","+45,017","211,562",+416,"2,209,398","+11,258","1,532,979","6,352",,,,,,Europe,"
",,
4,,"
Africa
","1,336,407","+8,144","32,178",+216,"1,072,778","+9,125","231,451","1,500",,,,,,Africa,"
",,
5,,"
Oceania
","29,727",+56,819,+7,"25,541",+182,"3,367",31,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"28,315,287","+300,203","913,227","+5,927","20,327,603","+235,858","7,074,457","60,845","3,633",117.2,,,,All,"
",,
8,1,USA,"6,587,450","+38,098","196,282 ","+1,044","3,877,545","+31,450","2,513,623","14,586","19,879",592,"89,969,363","271,496","331,383,397 ",North America,50,"1,688",4
9,2,India,"4,559,725","+96,760","76,304 ","+1,213","3,539,983","+70,899","943,438","8,944","3,298",55,"52,934,433","38,285","1,382,641,407 ",Asia,303,"18,120",26
10,3,Brazil,"4,239,763","+40,431","129,575 ",+922,"3,497,337","+44,001","612,851","8,318","19,919",609,"14,408,116","67,690","212,854,962 ",South America,50,"1,643",15
11,4,Russia,"1,046,370","+5,363","18,263 ",+128,"862,373","+5,915","165,734","2,300","7,170",125,"39,500,000","270,646","145,946,887 ",Europe,139,"7,991",4
12,5,Peru,"710,067","+7,291","30,344 ",+108,"544,745","+7,786","134,978","1,460","21,478",918,"3,457,205","104,573","33,060,253 ",South America,47,"1,090",10
13,6,Colombia,"694,664","+7,808","22,275 ",+222,"569,479","+16,594","102,910",863,"13,624",437,"3,062,852","60,070","50,988,095 ",South America,73,"2,289",17
14,7,Mexico,"647,507","+4,647","69,095 ",+611,"454,982","+3,823","123,430","2,919","5,012",535,"1,465,693","11,345","129,195,619 ",North America,200,"1,870",88
15,8,South Africa,"644,438","+2,007","15,265 ",+97,"573,003","+3,068","56,170",539,"10,839",257,"3,863,453","64,983","59,453,068 ",Africa,92,"3,895",15
16,9,Spain,"554,143","+10,764","29,699 ",+71,N/A,N/A,N/A,"1,136","11,851",635,"9,987,326","213,594","46,758,374 ",Europe,84,"1,574",5
17,10,Argentina,"524,198","+11,905","10,907 ",+249,"390,098","+7,608","123,193","2,880","11,578",241,"1,485,790","32,816","45,276,505 ",South America,86,"4,151",30
18,11,Chile,"428,669","+1,642","11,781 ",+79,"401,356","+1,801","15,532",951,"22,387",615,"2,719,687","142,034","19,148,188 ",South America,45,"1,625",7
19,12,Iran,"395,488","+2,063","22,798 ",+129,"340,842","+1,731","31,848","3,728","4,697",271,"3,483,727","41,374","84,200,427 ",Asia,213,"3,693",24
20,13,UK,"358,138","+2,919","41,608 ",+14,N/A,N/A,N/A,80,"5,270",612,"17,619,897","259,284","67,956,061 ",Europe,190,"1,633",4
21,14,France,"353,944","+9,843","30,813 ",+19,"88,742",+218,"234,389",615,"5,420",472,"10,000,000","153,134","65,302,078 ",Europe,184,"2,119",7
22,15,Bangladesh,"332,970","+1,892","4,634 ",+41,"233,550","+2,746","94,786",,"2,018",28,"1,690,011","10,242","165,008,184 ",Asia,496,"35,608",98
23,16,Saudi Arabia,"323,720",+708,"4,189 ",+24,"299,998","+1,032","19,533","1,363","9,271",120,"5,589,493","160,076","34,917,801 ",Asia,108,"8,336",6
24,17,Pakistan,"299,855",+196,"6,365 ",+6,"287,950","+1,444","5,540",550,"1,352",29,"2,850,121","12,855","221,706,692 ",Asia,739,"34,832",78
25,18,Turkey,"286,455","+1,512","6,895 ",+58,"255,407","+1,219","24,153","1,209","3,389",82,"8,212,924","97,177","84,515,068 ",Asia,295,"12,257",10
26,19,Italy,"283,180","+1,597","35,587 ",+10,"211,885",+613,"35,708",164,"4,685",589,"9,554,389","158,070","60,444,099 ",Europe,213,"1,698",6
27,20,Iraq,"278,418","+4,597","7,814 ",+82,"213,817","+3,824","56,787",540,"6,893",193,"1,718,157","42,536","40,392,547 ",Asia,145,"5,169",24
28,21,Germany,"258,107","+1,758","9,419 ",+9,"231,900",,"16,788",233,"3,079",112,"13,436,301","160,267","83,836,812 ",Europe,325,"8,901",6
29,22,Philippines,"248,947","+3,821","4,066 ",+80,"186,058",+563,"58,823",990,"2,266",37,"2,955,809","26,905","109,862,207 ",Asia,441,"27,020",37
30,23,Indonesia,"207,203","+3,861","8,456 ",+120,"147,510","+2,310","51,237",,756,31,"2,549,579","9,302","274,084,786 ",Asia,"1,323","32,413",108
31,24,Ukraine,"145,612","+2,582","3,023 ",+44,"65,877","+1,174","76,712",177,"3,334",69,"1,751,931","40,108","43,680,865 ",Europe,300,"14,450",25
32,25,Israel,"145,526","+4,429","1,077 ",+23,"109,942","+1,588","34,507",486,"15,822",117,"2,620,012","284,859","9,197,590 ",Asia,63,"8,540",4
33,26,Canada,"134,924",+630,"9,163 ",+8,"118,990",+719,"6,771",52,"3,569",242,"5,979,566","158,162","37,806,632 ",North America,280,"4,126",6
34,27,Bolivia,"123,345","+1,037","7,146 ",+49,"77,216","+2,118","38,983",71,"10,539",611,"262,719","22,448","11,703,688 ",South America,95,"1,638",45
35,28,Qatar,"121,052",+206,205 ,,"117,978",+232,"2,869",47,"43,113",73,"676,170","240,818","2,807,805 ",Asia,23,"13,697",4
36,29,Ecuador,"113,206","+1,040","10,749 ",+48,"91,242",,"11,215",371,"6,398",607,"333,977","18,875","17,694,458 ",South America,156,"1,646",53
37,30,Kazakhstan,"106,584",+86,"1,634 ",,"100,248",+206,"4,702",221,"5,663",87,"2,571,562","136,639","18,820,139 ",Asia,177,"11,518",7
38,31,Dominican Republic,"101,716",+779,"1,926 ",+12,"75,034",+729,"24,756",210,"9,358",177,"408,014","37,539","10,869,043 ",North America,107,"5,643",27
39,32,Egypt,"100,557",+154,"5,590 ",+13,"81,597",+908,"13,370",41,979,54,"135,000","1,314","102,701,378 ",Africa,"1,021","18,372",761
40,33,Panama,"99,715",+673,"2,127 ",+11,"72,203",+784,"25,385",135,"23,041",491,"384,525","88,850","4,327,782 ",North America,43,"2,035",11
41,34,Romania,"99,684","+1,380","4,065 ",+47,"41,010",+8,"54,609",459,"5,189",212,"2,015,772","104,924","19,211,818 ",Europe,193,"4,726",10
42,35,Kuwait,"92,822",+740,556 ,+4,"83,040",+818,"9,226",90,"21,674",130,"663,135","154,840","4,282,701 ",Asia,46,"7,703",6
43,36,Belgium,"89,691",+550,"9,917 ",+5,"18,635",+33,"61,139",59,"7,732",855,"2,466,280","212,619","11,599,551 ",Europe,129,"1,170",5
44,37,Oman,"88,337",+398,762 ,+11,"83,325",+210,"4,250",161,"17,217",149,"309,212","60,265","5,130,906 ",Asia,58,"6,733",17
