,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,465,663","+4,921","301,188",+653,"5,319,803","+4,385","2,844,672","17,705",,,,,,North America,"
",,
1,,"
Asia
","9,689,418","+6,461","180,596",+9,"8,012,099","+6,770","1,496,723","19,826",,,,,,Asia,"
",,
2,,"
South America
","7,631,373",+467,"240,954",+39,"6,453,622",+613,"936,797","15,641",,,,,,South America,"
",,
3,,"
Europe
","4,537,934","+1,834","217,445",+5,"2,413,245",+62,"1,907,244","7,486",,,,,,Europe,"
",,
4,,"
Africa
","1,427,620",,"34,378",,"1,173,809",,"219,433","1,402",,,,,,Africa,"
",,
5,,"
Oceania
","30,775",+39,895,+5,"27,411",+8,"2,469",19,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"31,783,504","+13,722","975,471",+711,"23,400,640","+11,838","7,407,393","62,083","4,078",125.1,,,,All,"
",,
8,1,USA,"7,097,937",,"205,471 ",,"4,346,110",,"2,546,356","14,059","21,415",620,"99,681,973","300,748","331,446,917 ",North America,47,"1,613",3
9,2,India,"5,646,010","+5,514","90,021 ",,"4,587,613","+5,793","968,376","8,944","4,082",65,"66,279,462","47,921","1,383,085,891 ",Asia,245,"15,364",21
10,3,Brazil,"4,595,335",,"138,159 ",,"3,945,627",,"511,549","8,318","21,584",649,"15,011,116","70,506","212,904,426 ",South America,46,"1,541",14
11,4,Russia,"1,115,810",,"19,649 ",,"917,949",,"178,212","2,300","7,645",135,"43,300,000","296,679","145,948,932 ",Europe,131,"7,428",3
12,5,Colombia,"777,537",,"24,570 ",,"650,801",,"102,166",863,"15,244",482,"3,460,714","67,849","51,005,866 ",South America,66,"2,076",15
13,6,Peru,"776,546",,"31,586 ",,"629,094",,"115,866","1,405","23,478",955,"3,724,872","112,618","33,075,316 ",South America,43,"1,047",9
14,7,Mexico,"705,263","+4,683","74,348 ",+651,"506,732","+3,750","124,183","2,672","5,457",575,"1,604,845","12,418","129,240,005 ",North America,183,"1,738",81
15,8,Spain,"682,267",,"30,904 ",,N/A,N/A,N/A,"1,417","14,591",661,"11,820,505","252,797","46,758,966 ",Europe,69,"1,513",4
16,9,South Africa,"663,282",,"16,118 ",,"592,904",,"54,260",539,"11,152",271,"4,064,117","68,330","59,477,584 ",Africa,90,"3,690",15
17,10,Argentina,"652,174",,"13,952 ",,"517,228",,"120,994","3,362","14,400",308,"1,790,835","39,541","45,290,090 ",South America,69,"3,246",25
18,11,France,"468,069",,"31,416 ",,"93,538",,"343,115",951,"7,167",481,"10,000,000","153,123","65,306,800 ",Europe,140,"2,079",7
