,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
49,Russia,59,+14,,,8.0,51,,0.4
50,Taiwan,53,+3,1.0,,20.0,32,,2.2
51,Vietnam,53,+9,,,16.0,37,,0.5
52,Luxembourg,51,+13,1.0,,,50,,
53,Serbia,46,+11,,,,46,1.0,5.3
54,Argentina,45,+11,2.0,,,43,1.0,1.0
55,Slovakia,44,+12,,,,44,,8.1
56,Bulgaria,41,+10,2.0,1.0,,39,,5.9
57,Brunei,40,+3,,,,40,,
58,Croatia,39,+7,,,2.0,37,,9.5
59,Albania,38,+5,1.0,,,37,2.0,13.2
60,Peru,38,,,,,38,,1.2
61,South Africa,38,+14,,,,38,,0.6
62,Palestine,38,+3,,,,38,,7.4
63,Algeria,37,+11,3.0,1.0,10.0,24,,0.8
64,Panama,36,+9,1.0,,,35,,8.3
65,Pakistan,31,+3,,,2.0,29,,0.1
66,Georgia,30,+5,,,,30,1.0,7.5
67,Hungary,30,+11,,,1.0,29,,3.1
68,Ecuador,28,+5,1.0,,,27,1.0,1.6
69,Belarus,27,,,,3.0,24,,2.9
70,Costa Rica,27,+4,,,,27,1.0,5.3
71,Latvia,26,+9,,,1.0,25,,13.8
72,Mexico,26,+11,,,4.0,22,1.0,0.2
73,Cyprus,26,+12,,,,26,,21.5
74,Colombia,22,+6,,,,22,,0.4
75,Senegal,21,,,,2.0,19,,1.3
76,Bosnia and Herzegovina,21,+3,,,,21,,6.4
77,Oman,19,,,,9.0,10,,3.7
78,Morocco,18,+11,1.0,,1.0,16,1.0,0.5
79,Armenia,18,+10,,,,18,,6.1
80,Tunisia,18,+2,,,,18,2.0,1.5
81,Malta,18,+6,,,1.0,17,,
82,Azerbaijan,15,,1.0,,3.0,11,,1.5
83,North Macedonia,13,,,,1.0,12,,6.2
84,Moldova,12,+6,,,,12,,3.0
85,Afghanistan,11,+4,,,,11,,0.3
86,Dominican Republic,11,+6,,,,11,,1.0
87,Macao,10,,,,10.0,0,,
88,Sri Lanka,10,+4,,,1.0,9,,0.5
89,Bolivia,10,,,,,10,,0.9
90,Maldives,10,+1,,,,10,,
91,Martinique,10,+7,,,,10,,
92,Lithuania,9,+3,,,1.0,8,,3.3
93,Faeroe Islands,9,+6,,,,9,,
94,Jamaica,8,,,,,8,,2.7
95,Cambodia,7,,,,1.0,6,,0.4
96,New Zealand,7,+1,,,,7,,1.5
97,French Guiana,7,+1,,,,7,,
98,Paraguay,7,+1,,,,7,1.0,1.0
99,Kazakhstan,6,+2,,,,6,,0.3
100,Réunion,6,+1,,,,6,,
101,Turkey,6,+1,,,,6,,0.1
102,Bangladesh,5,+2,,,2.0,3,,
103,Cuba,4,,,,,4,,0.4
104,Liechtenstein,4,,,,,4,,
105,Uruguay,4,,,,,4,,1.2
106,Ukraine,3,,1.0,,,2,,0.1
107,Channel Islands,3,,,,,3,,
108,French Polynesia,3,,,,,3,,
109,Guadeloupe,3,+2,,,,3,,
110,Honduras,3,+1,,,,3,,0.3
111,Puerto Rico,3,,,,,3,,1.0
112,Monaco,2,,,,,2,,
113,Nigeria,2,,,,,2,,
114,Aruba,2,,,,,2,,
115,Burkina Faso,2,,,,,2,,0.1
116,Cameroon,2,,,,,2,,0.1
117,DRC,2,,,,,2,,
118,Ghana,2,,,,,2,,0.1
119,Namibia,2,+2,,,,2,,0.8
120,Saint Martin,2,,,,,2,,
121,Seychelles,2,+2,,,,2,,
122,Trinidad and Tobago,2,+1,,,,2,,1.4
123,Venezuela,2,,,,,2,,0.1
124,Guyana,1,,1.0,,,0,,
125,Sudan,1,,1.0,,,0,,
126,Andorra,1,,,,,1,,
127,Jordan,1,,,,1.0,0,,0.1
128,Nepal,1,,,,1.0,0,,
129,Antigua and Barbuda,1,,,,,1,,
130,Bhutan,1,,,,,1,,
131,Cayman Islands,1,,,,,1,,
132,Ivory Coast,1,,,,,1,,
133,Curaçao,1,,,,,1,,
134,Ethiopia,1,,,,,1,,
135,Gabon,1,,,,,1,,0.4
136,Gibraltar,1,,,,1.0,0,,
137,Guatemala,1,,,,,1,,0.1
138,Guinea,1,,,,,1,,0.1
139,Vatican City,1,,,,,1,,
140,Kenya,1,,,,,1,,
141,Mauritania,1,,,,,1,,0.2
142,Mayotte,1,+1,,,,1,,
143,Mongolia,1,,,,,1,,0.3
144,Rwanda,1,+1,,,,1,,0.1
145,St. Barth,1,,,,,1,,
146,Saint Lucia,1,,,,,1,,
147,St. Vincent Grenadines,1,,,,,1,,
148,Suriname,1,,,,,1,,
149,Eswatini,1,+1,,,,1,,0.9
150,Togo,1,,,,,1,,0.1
151,U.S. Virgin Islands,1,+1,,,,1,,
152,Total:,156433,10951,5821.0,392.0,74466.0,76146,5909.0,20.1
