,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
45,Lebanon,93,,3.0,,1.0,89,3.0,13.6
46,UAE,85,,,,20.0,65,2.0,8.6
47,Thailand,82,,1.0,,35.0,46,1.0,1.2
48,Chile,61,,,,,61,,3.2
49,Russia,59,,,,8.0,51,,0.4
50,Taiwan,53,,1.0,,20.0,32,,2.2
51,Vietnam,53,,,,16.0,37,,0.5
52,Luxembourg,51,,1.0,,,50,,
53,Serbia,46,,,,,46,1.0,5.3
54,Argentina,45,,2.0,,,43,1.0,1.0
55,Slovakia,44,,,,,44,,8.1
56,Panama,43,,1.0,,,42,,10.0
57,Peru,43,,,,,43,,1.3
58,Bulgaria,41,,2.0,,,39,,5.9
59,Brunei,40,,,,,40,,
60,Algeria,39,,3.0,,10.0,26,,0.9
61,Croatia,39,,,,2.0,37,,9.5
62,Albania,38,,1.0,,,37,2.0,13.2
63,South Africa,38,,,,,38,,0.6
64,Palestine,38,,,,,38,,7.4
65,Pakistan,33,,,,2.0,31,,0.1
66,Georgia,30,,,,1.0,29,1.0,7.5
67,Hungary,30,,,,1.0,29,,3.1
68,Ecuador,28,,2.0,,,26,1.0,1.6
69,Belarus,27,,,,3.0,24,,2.9
70,Costa Rica,27,,,,,27,1.0,5.3
71,Latvia,26,,,,1.0,25,,13.8
72,Mexico,26,,,,4.0,22,1.0,0.2
73,Cyprus,26,,,,,26,,21.5
74,Senegal,24,,,,2.0,22,,1.4
75,Colombia,24,,,,,24,,0.5
76,Bosnia and Herzegovina,21,,,,,21,,6.4
77,Armenia,20,,,,,20,,6.7
78,Azerbaijan,19,,1.0,,6.0,12,,1.9
79,North Macedonia,19,,,,1.0,18,,9.1
80,Oman,19,,,,9.0,10,,3.7
81,Morocco,18,,1.0,,1.0,16,1.0,0.5
82,Tunisia,18,,,,,18,2.0,1.5
83,Malta,18,,,,1.0,17,,
84,Moldova,12,,,,,12,,3.0
85,Afghanistan,11,,,,,11,,0.3
86,Dominican Republic,11,,,,,11,,1.0
87,Macao,10,,,,10.0,0,,
88,Sri Lanka,10,,,,1.0,9,,0.5
89,Bolivia,10,,,,,10,,0.9
90,Faeroe Islands,10,,,,,10,,
91,Maldives,10,,,,,10,,
92,Martinique,10,,,,,10,,
93,Venezuela,10,8.0,,,,10,,0.4
94,Lithuania,9,,,,1.0,8,,3.3
95,New Zealand,8,,,,,8,,1.7
96,Jamaica,8,,,,,8,,2.7
97,Cambodia,7,,,,1.0,6,,0.4
98,French Guiana,7,,,,,7,,
99,Paraguay,7,,,,,7,1.0,1.0
100,Kazakhstan,6,,,,,6,,0.3
101,Réunion,6,,,,,6,,
102,Turkey,6,,,,,6,,0.1
103,Uruguay,6,,,,,6,,1.7
104,Bangladesh,5,,,,2.0,3,,
105,Cuba,4,,,,,4,,0.4
106,Liechtenstein,4,,,,,4,,
107,Puerto Rico,4,,,,,4,,1.4
108,Ukraine,3,,1.0,,,2,,0.1
109,Channel Islands,3,,,,,3,,
110,French Polynesia,3,,,,,3,,
111,Guadeloupe,3,,,,,3,,
112,Honduras,3,,,,,3,,0.3
113,Monaco,2,,,,,2,,
114,Nigeria,2,,,,1.0,1,,
115,Aruba,2,,,,,2,,
116,Burkina Faso,2,,,,,2,,0.1
117,Cameroon,2,,,,,2,,0.1
118,Ivory Coast,2,,,,,2,,0.1
119,Curaçao,2,,,,,2,,
120,DRC,2,,,,,2,,
121,Ghana,2,,,,,2,,0.1
122,Namibia,2,,,,,2,,0.8
123,Saint Martin,2,,,,,2,,
124,Seychelles,2,,,,,2,,
125,Trinidad and Tobago,2,,,,,2,,1.4
126,Guyana,1,,1.0,,,0,,
127,Sudan,1,,1.0,,,0,,
128,Andorra,1,,,,,1,,
129,Jordan,1,,,,1.0,0,,0.1
130,Nepal,1,,,,1.0,0,,
131,Antigua and Barbuda,1,,,,,1,,
132,Bhutan,1,,,,,1,,
133,Cayman Islands,1,,,,,1,,
134,Equatorial Guinea,1,,,,,1,,0.7
135,Ethiopia,1,,,,,1,,
136,Gabon,1,,,,,1,,0.4
137,Gibraltar,1,,,,1.0,0,,
138,Guatemala,1,,,,,1,,0.1
139,Guinea,1,,,,,1,,0.1
140,Vatican City,1,,,,,1,,
141,Kenya,1,,,,,1,,
142,Mauritania,1,,,,,1,,0.2
143,Mayotte,1,,,,,1,,
144,Mongolia,1,,,,,1,,0.3
145,Rwanda,1,,,,,1,,0.1
146,St. Barth,1,,,,,1,,
147,Saint Lucia,1,,,,,1,,
148,St. Vincent Grenadines,1,,,,,1,,
149,Suriname,1,,,,,1,,
150,Eswatini,1,,,,,1,,0.9
151,Togo,1,,,,,1,,0.1
152,U.S. Virgin Islands,1,,,,,1,,
153,Total:,156760,159.0,5839.0,16.0,75937.0,74984,5652.0,20.1
