,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,016,951","+62,667","313,948","+1,472","5,836,696","+48,128","2,866,307","17,556",,,,,,North America,"
",,
1,,"
Asia
","10,867,415","+115,655","198,278","+1,743","9,136,433","+104,586","1,532,704","20,719",,,,,,Asia,"
",,
2,,"
South America
","8,204,628","+60,428","259,208","+1,396","7,054,151","+40,738","891,269","17,391",,,,,,South America,"
",,
3,,"
Europe
","5,190,359","+66,509","224,040",+817,"2,579,467","+20,237","2,386,852","8,971",,,,,,Europe,"
",,
4,,"
Africa
","1,506,015","+8,952","36,288",+140,"1,246,159","+6,385","223,568","1,602",,,,,,Africa,"
",,
5,,"
Oceania
","31,523",+129,932,+3,"28,733",+101,"1,858",18,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"34,817,612","+314,340","1,032,709","+5,571","25,882,290","+220,175","7,902,613","66,261","4,467",132.5,,,,All,"
",,
8,1,USA,"7,549,299","+51,379","213,523 ",+863,"4,773,874","+37,253","2,561,902","14,206","22,773",644,"109,503,783","330,328","331,499,850 ",North America,44,"1,553",3
9,2,India,"6,471,734","+79,774","100,873 ","+1,069","5,424,943","+76,290","945,918","8,944","4,678",73,"76,717,728","55,454","1,383,456,294 ",Asia,214,"13,715",18
10,3,Brazil,"4,882,231","+33,002","145,431 ",+664,"4,232,593","+19,821","504,207","8,318","22,927",683,"17,900,000","84,059","212,945,646 ",South America,44,"1,464",12
11,4,Russia,"1,194,643","+9,412","21,077 ",+186,"970,296","+6,054","203,270","2,300","8,185",144,"46,823,879","320,820","145,950,636 ",Europe,122,"6,925",3
12,5,Colombia,"841,531","+6,192","26,397 ",+201,"753,953","+2,262","61,181","2,220","16,494",517,"3,818,824","74,849","51,020,676 ",South America,61,"1,933",13
13,6,Peru,"821,564","+3,267","32,609 ",+74,"695,645","+5,117","93,310","1,331","24,830",986,"3,922,567","118,550","33,087,868 ",South America,40,"1,015",8
