,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","3,588,590","+33,337","177,199","+1,061","1,624,922","+17,943","1,786,469","18,408",,,,,,North America,"
",,
1,,"
South America
","2,570,834","+21,317","95,576",+651,"1,666,078","+99,463","809,180","13,562",,,,,,South America,"
",,
2,,"
Asia
","2,679,135","+49,018","64,441","+1,148","1,820,837","+42,522","793,857","19,565",,,,,,Asia,"
",,
3,,"
Europe
","2,504,392","+11,362","194,538",+546,"1,451,298","+13,873","858,556","5,481",,,,,,Europe,"
",,
4,,"
Africa
","497,959","+4,249","11,735",+86,"240,999","+2,535","245,225",948,,,,,,Africa,"
",,
5,,"
Oceania
","10,406",+173,128,,"9,054",+37,"1,224",10,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"11,852,037","+119,456","543,632","+3,492","6,813,839","+176,373","4,494,566","57,978","1,521",69.7,,,,All,"
",,
8,1,USA,"3,066,848","+26,656","133,505 ",+526,"1,337,889","+12,942","1,595,454","15,223","9,264",403,"38,494,471","116,286","331,034,037 ",North America,108,"2,480",9
9,2,Brazil,"1,643,539","+17,468","66,093 ",+537,"1,072,229","+93,614","505,217","8,318","7,731",311,"4,316,284","20,304","212,582,910 ",South America,129,"3,216",49
10,3,India,"743,481","+23,135","20,653 ",+479,"457,045","+16,895","265,783","8,944",539,15,"10,211,092","7,398","1,380,196,747 ",Asia,"1,856","66,828",135
11,4,Russia,"694,230","+6,368","10,494 ",+198,"463,880","+9,551","219,856","2,300","4,757",72,"21,537,771","147,584","145,935,642 ",Europe,210,"13,907",7
12,5,Peru,"305,703",,"10,772 ",,"197,619",,"97,312","1,236","9,270",327,"1,800,690","54,604","32,977,406 ",South America,108,"3,061",18
13,6,Chile,"301,019","+2,462","6,434 ",+50,"268,245","+3,874","26,340","2,060","15,745",337,"1,210,326","63,306","19,118,631 ",South America,64,"2,972",16
14,7,Spain,"299,210",+341,"28,392 ",+4,N/A,N/A,N/A,617,"6,400",607,"5,734,599","122,652","46,755,120 ",Europe,156,"1,647",8
15,8,UK,"286,349",+581,"44,391 ",+155,N/A,N/A,N/A,231,"4,218",654,"10,651,308","156,886","67,891,886 ",Europe,237,"1,529",6
16,9,Mexico,"261,750","+4,902","31,119 ",+480,"159,657","+4,053","70,974",378,"2,030",241,"641,142","4,972","128,951,496 ",North America,493,"4,144",201
17,10,Iran,"245,688","+2,637","11,931 ",+200,"207,000","+2,917","26,757","3,270","2,925",142,"1,846,793","21,984","84,006,568 ",Asia,342,"7,041",45
18,11,Italy,"241,956",+137,"34,899 ",+30,"192,815",+574,"14,242",70,"4,002",577,"5,703,673","94,338","60,460,068 ",Europe,250,"1,732",11
19,12,Pakistan,"234,509","+2,691","4,839 ",+77,"134,957","+3,308","94,713","2,306","1,061",22,"1,445,153","6,541","220,931,964 ",Asia,942,"45,657",153
20,13,Saudi Arabia,"217,108","+3,392","2,017 ",+49,"154,839","+5,205","60,252","2,268","6,235",58,"2,018,657","57,974","34,819,965 ",Asia,160,"17,263",17
21,14,Turkey,"207,897","+1,053","5,260 ",+19,"185,292","+2,297","17,345","1,152","2,465",62,"3,733,218","44,258","84,351,507 ",Asia,406,"16,036",23
22,15,South Africa,"205,721",,"3,310 ",,"97,848",,"104,563",539,"3,468",56,"1,864,111","31,426","59,318,236 ",Africa,288,"17,921",32
23,16,Germany,"198,310",+253,"9,097 ",+5,"182,700",+500,"6,513",298,"2,367",109,"5,873,563","70,100","83,788,628 ",Europe,423,"9,211",14
24,17,France,"168,810",+475,"29,933 ",+13,"77,655",+347,"61,222",538,"2,586",459,"1,384,633","21,212","65,276,107 ",Europe,387,"2,181",47
25,18,Bangladesh,"168,645","+3,027","2,151 ",+55,"78,102","+1,953","88,392",1,"1,024",13,"876,480","5,321","164,712,537 ",Asia,977,"76,575",188
26,19,Colombia,"120,281",,"4,210 ",,"50,370",,"65,701",841,"2,364",83,"881,190","17,315","50,890,353 ",South America,423,"12,088",58
27,20,Canada,"106,106",+171,"8,708 ",+15,"69,827",+257,"27,571","2,128","2,811",231,"2,975,711","78,833","37,747,023 ",North America,356,"4,335",13
28,21,Qatar,"100,945",+600,134 ,+1,"94,903","+1,005","5,908",154,"35,952",48,"390,997","139,254","2,807,805 ",Asia,28,"20,954",7
29,22,Argentina,"80,447",,"1,602 ",+20,"30,095","+1,564","48,750",676,"1,780",35,"414,697","9,174","45,201,791 ",South America,562,"28,216",109
30,23,Egypt,"76,222",,"3,422 ",,"21,238",,"51,562",41,745,33,"135,000","1,319","102,352,798 ",Africa,"1,343","29,910",758
31,24,Sweden,"73,344",+57,"5,447 ",+11,N/A,N/A,N/A,103,"7,262",539,"520,208","51,504","10,100,272 ",Europe,138,"1,854",19
32,25,Indonesia,"66,226","+1,268","3,309 ",+68,"30,785",+866,"32,132",,242,12,"946,054","3,458","273,563,534 ",Asia,"4,131","82,673",289
33,26,Iraq,"64,701","+2,426","2,685 ",+118,"36,252","+1,511","25,764",396,"1,608",67,"624,420","15,521","40,229,391 ",Asia,622,"14,983",64
34,27,Belarus,"64,003",+199,436 ,+7,"51,902",+782,"11,665",89,"6,773",46,"1,074,240","113,685","9,449,263 ",Europe,148,"21,673",9
35,28,Ecuador,"62,380",,"4,821 ",,"28,872",,"28,687",288,"3,535",273,"163,842","9,285","17,646,119 ",South America,283,"3,660",108
36,29,Belgium,"62,058",+42,"9,774 ",+3,"17,122",+31,"35,162",27,"5,354",843,"1,313,064","113,288","11,590,476 ",Europe,187,"1,186",9
37,30,UAE,"52,600",+532,326 ,+2,"41,714",+993,"10,560",1,"5,317",33,"3,544,000","358,271","9,891,960 ",Asia,188,"30,343",3
38,31,Kuwait,"51,245",+601,377 ,+4,"41,515",+514,"9,353",159,"11,997",88,"413,530","96,816","4,271,307 ",Asia,83,"11,330",10
39,32,Netherlands,"50,694",+37,"6,132 ",+4,N/A,N/A,N/A,18,"2,958",358,"616,376","35,971","17,135,554 ",Europe,338,"2,794",28
40,33,Kazakhstan,"49,683","+1,109",264 ,,"27,657",+323,"21,762",221,"2,646",14,"1,620,252","86,277","18,779,648 ",Asia,378,"71,135",12
41,34,Ukraine,"49,607",+564,"1,283 ",+21,"22,193",+490,"26,131",106,"1,134",29,"731,858","16,737","43,727,995 ",Europe,881,"34,083",60
42,35,Oman,"48,997","+1,262",224 ,+6,"31,000","+1,854","17,773",127,"9,593",44,"217,194","42,525","5,107,411 ",Asia,104,"22,801",24
43,36,Philippines,"47,873","+1,540","1,309 ",+6,"12,386",+201,"34,178",166,437,12,"845,218","7,712","109,599,173 ",Asia,"2,289","83,727",130
44,37,Singapore,"45,140",+157,26 ,,"41,002",+285,"4,112",1,"7,715",4,"757,746","129,506","5,851,040 ",Asia,130,"225,040",8
45,38,Portugal,"44,416",+287,"1,629 ",+9,"29,445",+279,"13,342",76,"4,356",160,"1,271,425","124,697","10,196,100 ",Europe,230,"6,259",8
