,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","10,067,252","+11,677","334,900",+232,"6,700,705","+10,658","3,031,647","18,960",,,,,,North America,"
",,
1,,"
Asia
","12,573,068","+58,090","225,055","+1,028","10,950,852","+59,786","1,397,161","20,793",,,,,,Asia,"
",,
2,,"
South America
","9,002,672","+1,631","279,707",+59,"7,931,232","+1,372","791,733","17,451",,,,,,South America,"
",,
3,,"
Europe
","7,106,325","+103,310","239,845",+798,"3,223,263","+19,165","3,643,217","13,044",,,,,,Europe,"
",,
4,,"
Africa
","1,657,020","+1,936","39,824",+17,"1,362,594",+739,"254,602","1,848",,,,,,Africa,"
",,
5,,"
Oceania
","33,726",+8,953,+1,"30,373",+5,"2,400",11,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"40,440,784","+176,652","1,120,299","+2,135","30,199,678","+91,725","9,120,807","72,111","5,188",143.7,,,,All,"
",,
8,1,USA,"8,393,773","+5,974","224,824 ",+94,"5,463,410","+5,726","2,705,539","15,384","25,314",678,"125,782,677","379,338","331,584,544 ",North America,40,"1,475",3
9,2,India,"7,574,167","+25,929","114,902 ",+260,"6,693,491","+33,596","765,774","8,944","5,472",83,"95,083,976","68,700","1,384,048,939 ",Asia,183,"12,045",15
10,3,Brazil,"5,235,344",,"153,905 ",,"4,650,030",,"431,409","8,318","24,578",723,"17,900,000","84,033","213,011,598 ",South America,41,"1,384",12
11,4,Russia,"1,415,316","+15,982","24,366 ",+179,"1,075,904","+5,328","315,046","2,300","9,697",167,"54,300,208","372,038","145,953,362 ",Europe,103,"5,990",3
12,5,Argentina,"989,680",,"26,267 ",,"803,965",,"159,448","4,387","21,838",580,"2,373,496","52,372","45,319,522 ",South America,46,"1,725",19
13,6,Spain,"982,723",,"33,775 ",,N/A,N/A,N/A,"1,768","21,016",722,"15,503,165","331,546","46,760,248 ",Europe,48,"1,384",3
14,7,Colombia,"959,572",,"28,970 ",,"858,294",,"72,308","2,115","18,799",568,"4,433,518","86,856","51,044,371 ",South America,53,"1,762",12
15,8,France,"897,034",,"33,477 ",,"104,696",,"758,861","1,800","13,734",513,"13,550,961","207,464","65,317,031 ",Europe,73,"1,951",5
16,9,Peru,"868,675",,"33,759 ",,"779,779",,"55,137","1,068","26,238","1,020","4,230,353","127,775","33,107,952 ",South America,38,981,8
17,10,Mexico,"851,227","+4,119","86,167 ",+108,"619,036","+3,356","146,024","2,617","6,582",666,"2,183,272","16,881","129,336,175 ",North America,152,"1,501",59
18,11,UK,"741,212","+18,804","43,726 ",+80,N/A,N/A,N/A,592,"10,901",643,"29,922,135","440,077","67,993,010 ",Europe,92,"1,555",2
19,12,South Africa,"703,793",,"18,471 ",,"634,543",,"50,779",546,"11,822",310,"4,549,478","76,422","59,530,699 ",Africa,85,"3,223",13
20,13,Iran,"534,631","+4,251","30,712 ",+337,"431,360","+3,960","72,559","4,771","6,341",364,"4,540,455","53,853","84,312,043 ",Asia,158,"2,745",19
21,14,Chile,"493,305","+1,545","13,676 ",+41,"465,021","+1,078","14,608",769,"25,740",714,"3,929,612","205,039","19,165,205 ",South America,39,"1,401",5
22,15,Iraq,"430,678","+4,044","10,317 ",+63,"363,532","+3,055","56,829",454,"10,638",255,"2,644,770","65,325","40,486,486 ",Asia,94,"3,924",15
23,16,Italy,"423,578","+9,338","36,616 ",+73,"252,959","+1,498","134,003",797,"7,009",606,"13,639,444","225,688","60,434,905 ",Europe,143,"1,651",4
24,17,Bangladesh,"390,206","+1,637","5,681 ",+21,"305,599","+1,627","78,926",,"2,362",34,"2,178,714","13,190","165,178,405 ",Asia,423,"29,076",76
25,18,Germany,"371,154","+4,173","9,882 ",+16,"291,900",,"69,372",769,"4,426",118,"19,276,507","229,853","83,864,554 ",Europe,226,"8,487",4
26,19,Indonesia,"365,240","+3,373","12,617 ",+106,"289,243","+3,919","63,380",,"1,331",46,"4,092,595","14,916","274,384,901 ",Asia,751,"21,747",67
27,20,Philippines,"359,169","+2,638","6,675 ",+26,"310,303",+226,"42,191","1,562","3,265",61,"4,398,498","39,981","110,013,651 ",Asia,306,"16,481",25
28,21,Turkey,"347,493",,"9,296 ",,"304,003",,"34,194","1,427","4,107",110,"12,408,312","146,654","84,609,240 ",Asia,243,"9,102",7
29,22,Saudi Arabia,"342,583",+381,"5,201 ",+16,"328,895",+357,"8,487",844,"9,795",149,"7,403,020","211,671","34,974,131 ",Asia,102,"6,725",5
