,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
0,World,3503662,"+22,313",245170.0,507.0,1129056.0,2129436,50765.0,449.0,31.5,,
1,USA,1160996,+222,67448.0,4.0,173725.0,919823,16475.0,3508.0,204.0,6931132.0,20940.0
2,Spain,245567,,25100.0,,146233.0,74234,2386.0,5252.0,537.0,1528833.0,32699.0
3,Italy,209328,,28710.0,,79914.0,100704,1539.0,3462.0,475.0,2108837.0,34879.0
4,UK,182260,,28131.0,,,153785,1559.0,2685.0,414.0,1129907.0,16644.0
5,France,168396,,24760.0,,50562.0,93074,3827.0,2580.0,379.0,1100228.0,16856.0
6,Germany,164967,,6812.0,,130600.0,27555,2105.0,1969.0,81.0,2547052.0,30400.0
7,Russia,134687,"+10,633",1280.0,58.0,16639.0,116768,2300.0,923.0,9.0,4100000.0,28095.0
8,Turkey,124375,,3336.0,,58259.0,62780,1445.0,1475.0,40.0,1111366.0,13177.0
9,Iran,97424,+976,6203.0,47.0,78422.0,12799,2690.0,1160.0,74.0,496273.0,5909.0
10,Brazil,97100,+541,6761.0,11.0,40937.0,49402,8318.0,457.0,32.0,339552.0,1597.0
11,Canada,56714,,3566.0,,23801.0,29347,557.0,1503.0,94.0,832222.0,22050.0
12,Belgium,49906,+389,7844.0,79.0,12309.0,29753,674.0,4306.0,677.0,266752.0,23016.0
13,Peru,42534,,1200.0,,12434.0,28900,671.0,1290.0,36.0,355604.0,10785.0
14,Netherlands,40571,+335,5056.0,69.0,,35265,861.0,2368.0,295.0,225899.0,13184.0
15,India,39980,+281,1323.0,,10819.0,27838,,29.0,1.0,1046450.0,758.0
16,Switzerland,29905,+88,1762.0,,24200.0,3943,141.0,3455.0,204.0,280220.0,32378.0
17,Ecuador,27464,,1371.0,,2132.0,23961,149.0,1557.0,78.0,73929.0,4190.0
18,Saudi Arabia,25459,,176.0,,3765.0,21518,139.0,731.0,5.0,339775.0,9760.0
19,Portugal,25190,,1023.0,,1671.0,22496,150.0,2470.0,100.0,426836.0,41860.0
20,Sweden,22317,+235,2679.0,10.0,1005.0,18633,403.0,2210.0,265.0,119500.0,11833.0
21,Mexico,22088,"+1,349",2061.0,89.0,13447.0,6580,378.0,171.0,16.0,91188.0,707.0
22,Ireland,21176,,1286.0,,13386.0,6504,99.0,4289.0,260.0,169377.0,34302.0
23,Pakistan,19103,+81,440.0,3.0,4817.0,13846,111.0,86.0,2.0,203025.0,919.0
24,Chile,18435,,247.0,,9572.0,8616,425.0,964.0,13.0,199400.0,10431.0
25,Singapore,18205,+657,17.0,,1347.0,16841,24.0,3112.0,3.0,143919.0,24600.0
26,Belarus,16705,+877,99.0,2.0,3196.0,13410,92.0,1768.0,10.0,204239.0,21614.0
27,Israel,16193,+8,230.0,1.0,9634.0,6329,103.0,1871.0,27.0,397046.0,45872.0
28,Austria,15597,+39,598.0,2.0,13228.0,1771,114.0,1732.0,66.0,274355.0,30462.0
29,Qatar,14872,,12.0,,1534.0,13326,72.0,5162.0,4.0,101728.0,35309.0
30,Japan,14571,,474.0,,3205.0,10892,324.0,115.0,4.0,181527.0,1435.0
31,UAE,14163,+564,126.0,7.0,2763.0,11274,1.0,1432.0,13.0,1200000.0,121330.0
32,Poland,13693,+318,678.0,14.0,3945.0,9070,160.0,362.0,18.0,375948.0,9933.0
33,Romania,13163,+431,780.0,9.0,4869.0,7514,255.0,684.0,41.0,195508.0,10163.0
34,Ukraine,11913,+502,288.0,9.0,1548.0,10077,158.0,272.0,7.0,129723.0,2966.0
35,Indonesia,11192,+349,845.0,14.0,1876.0,8471,,41.0,3.0,112965.0,413.0
36,S. Korea,10793,+13,250.0,,9183.0,1360,55.0,211.0,5.0,630973.0,12307.0
37,Denmark,9523,+116,484.0,9.0,6987.0,2052,62.0,1644.0,84.0,233799.0,40364.0
38,Bangladesh,9455,+665,177.0,2.0,177.0,9101,1.0,57.0,1.0,81434.0,494.0
39,Serbia,9362,,189.0,,1426.0,7747,57.0,1071.0,22.0,96637.0,11060.0
40,Philippines,9223,+295,607.0,4.0,1214.0,7402,31.0,84.0,6.0,115287.0,1052.0
41,Norway,7809,,211.0,,32.0,7566,37.0,1440.0,39.0,172586.0,31835.0
42,Czechia,7755,,245.0,,3471.0,4039,62.0,724.0,23.0,257678.0,24062.0
43,Dominican Republic,7578,,326.0,,1481.0,5771,144.0,699.0,30.0,30102.0,2775.0
44,Colombia,7285,,324.0,,1666.0,5295,118.0,143.0,6.0,114602.0,2252.0
45,Panama,7090,+370,197.0,5.0,641.0,6252,85.0,1643.0,46.0,31895.0,7392.0
46,Australia,6801,+20,95.0,2.0,5817.0,889,29.0,267.0,4.0,633107.0,24828.0
47,South Africa,6336,,123.0,,2549.0,3664,36.0,107.0,2.0,230686.0,3890.0
48,Malaysia,6298,+122,105.0,2.0,4413.0,1780,27.0,195.0,3.0,195833.0,6051.0
49,Egypt,6193,,415.0,,1522.0,4256,,61.0,4.0,90000.0,879.0
50,Finland,5254,+78,230.0,10.0,3000.0,2024,49.0,948.0,42.0,102300.0,18463.0
51,Kuwait,4983,+364,38.0,5.0,1776.0,3169,72.0,1167.0,9.0,179000.0,41915.0
52,Morocco,4880,+151,174.0,1.0,1424.0,3282,1.0,132.0,5.0,40961.0,1110.0
53,Argentina,4681,,237.0,,1320.0,3124,157.0,104.0,5.0,63866.0,1413.0
54,Algeria,4295,,459.0,,1872.0,1964,22.0,98.0,10.0,6500.0,148.0
55,Moldova,4052,,124.0,,1334.0,2594,237.0,1004.0,31.0,11763.0,2916.0
56,Kazakhstan,3877,+20,25.0,,995.0,2857,40.0,206.0,1.0,282862.0,15065.0
57,Luxembourg,3812,,92.0,,3318.0,402,23.0,6090.0,147.0,47460.0,75817.0
