,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","10,641,987","+71,580","343,772",+957,"7,072,835","+40,295","3,225,380","20,080",,,,,,North America,"
",,
1,,"
Asia
","13,155,963","+85,280","234,389","+1,274","11,597,313","+104,692","1,324,261","21,096",,,,,,Asia,"
",,
2,,"
South America
","9,365,386","+37,611","287,915",+828,"8,326,715","+55,131","750,756","18,042",,,,,,South America,"
",,
3,,"
Europe
","8,395,536","+201,214","250,433","+1,320","3,456,128","+29,382","4,688,975","16,376",,,,,,Europe,"
",,
4,,"
Africa
","1,727,897","+9,085","41,324",+116,"1,412,173","+7,057","274,400","2,133",,,,,,Africa,"
",,
5,,"
Oceania
","35,900",+22,959,,"31,257",+12,"3,684",17,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"43,323,390","+404,792","1,158,807","+4,495","31,897,080","+236,569","10,267,503","77,748","5,558",148.7,,,,All,"
",,
8,1,USA,"8,889,179","+60,889","230,510 ",+442,"5,772,498","+30,887","2,886,171","16,377","26,805",695,"133,229,328","401,751","331,621,597 ",North America,37,"1,439",2
9,2,India,"7,909,049","+45,157","119,030 ",+463,"7,133,993","+58,270","656,026","8,944","5,713",86,"102,523,469","74,061","1,384,308,221 ",Asia,175,"11,630",14
10,3,Brazil,"5,394,128","+12,904","157,163 ",+237,"4,835,915","+18,017","401,050","8,318","25,320",738,"21,900,000","102,797","213,040,452 ",South America,39,"1,356",10
11,4,Russia,"1,513,877","+16,710","26,050 ",+229,"1,138,522","+7,704","349,305","2,300","10,372",178,"57,344,952","392,896","145,954,555 ",Europe,96,"5,603",3
12,5,France,"1,138,507","+52,010","34,761  ",+116,"110,322",+836,"993,424","2,500","17,430",532,"14,880,040","227,803","65,319,785 ",Europe,57,"1,879",4
