,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
78,Dominican Republic,5,,,,,5,,0.5
79,New Zealand,5,,,,,5,,1.0
80,Bosnia and Herzegovina,5,,,,,5,,1.5
81,French Guiana,5,,,,,5,,
82,Malta,5,1.0,,,,5,,
83,Serbia,5,3.0,,,,5,,0.6
84,Senegal,4,,,,1.0,3,,0.2
85,Morocco,3,1.0,1.0,1.0,,2,1.0,0.1
86,Cambodia,3,1.0,,,1.0,2,,0.2
87,Lithuania,3,2.0,,,,3,,1.1
88,Bangladesh,3,,,,,3,,
89,Colombia,3,,,,,3,,0.1
90,Martinique,3,1.0,,,,3,,
91,Moldova,3,2.0,,,,3,,0.7
92,Nigeria,2,,,,,2,,
93,Burkina Faso,2,1.0,,,,2,,0.1
94,Cameroon,2,,,,,2,,0.1
95,Channel Islands,2,1.0,,,,2,,
96,Cyprus,2,,,,,2,,1.7
97,Faeroe Islands,2,,,,,2,,
98,Paraguay,2,1.0,,,,2,1.0,0.3
99,Saint Martin,2,,,,,2,,
100,Andorra,1,,,,,1,,
101,Armenia,1,,,,,1,,0.3
102,Jordan,1,,,,,1,,0.1
103,Monaco,1,,,,,1,,
104,Nepal,1,,,,1.0,0,,
105,Sri Lanka,1,,,,1.0,0,,
106,Ukraine,1,,,,,1,,
107,Bhutan,1,,,,,1,,
108,DRC,1,1.0,,,,1,,
109,Gibraltar,1,,,,1.0,0,,
110,Vatican City,1,,,,,1,,
111,Jamaica,1,1.0,,,,1,,0.3
112,Liechtenstein,1,,,,,1,,
113,Mongolia,1,1.0,,,,1,,0.3
114,Panama,1,1.0,,,,1,,0.2
115,St. Barth,1,,,,,1,,
116,Togo,1,,,,,1,,0.1
117,Turkey,1,1.0,,,,1,,
118,Total:,118905,4524.0,4270.0,245.0,65114.0,49521,6047.0,15.3
