,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,664,790","+50,357","249,875","+1,673","3,684,657","+44,317","2,730,258","21,622",,,,,,North America,"
",,
1,,"
South America
","5,408,345","+79,419","179,723","+2,151","3,992,778","+98,721","1,235,844","14,913",,,,,,South America,"
",,
2,,"
Asia
","5,831,425","+93,568","123,286","+1,638","4,551,078","+84,488","1,157,061","18,934",,,,,,Asia,"
",,
3,,"
Europe
","3,223,010","+19,325","203,716",+338,"1,928,802","+11,744","1,090,492","5,197",,,,,,Europe,"
",,
4,,"
Africa
","1,140,286","+8,185","26,350",+408,"862,530","+12,807","251,406","1,214",,,,,,Africa,"
",,
5,,"
Oceania
","26,025",+240,464,+17,"16,680",+390,"8,881",59,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"22,294,602","+251,094","783,429","+6,225","15,037,176","+252,467","6,473,997","61,943","2,860",100.5,,,,All,"
",,
8,1,USA,"5,655,328","+43,353","175,040 ","+1,324","3,010,398","+36,811","2,469,890","16,974","17,072",528,"72,338,531","218,373","331,261,650 ",North America,59,"1,892",5
9,2,Brazil,"3,411,872","+48,637","110,019 ","+1,365","2,554,179","+75,685","747,674","8,318","16,036",517,"13,729,872","64,532","212,760,156 ",South America,62,"1,934",15
10,3,India,"2,766,626","+65,022","53,014 ","+1,089","2,036,703","+60,455","676,909","8,944","2,002",38,"30,941,264","22,392","1,381,789,480 ",Asia,499,"26,065",45
11,4,Russia,"932,493","+4,748","15,872 ",+132,"742,628","+6,527","173,993","2,300","6,389",109,"32,968,759","225,902","145,942,968 ",Europe,157,"9,195",4
12,5,South Africa,"592,144","+2,258","12,264 ",+282,"485,468","+7,797","94,412",539,"9,968",206,"3,430,347","57,744","59,406,081 ",Africa,100,"4,844",17
13,6,Peru,"549,321","+7,828","26,658 ",+177,"374,019","+3,302","148,644","1,527","16,630",807,"2,818,943","85,341","33,031,382 ",South America,60,"1,239",12
