,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,470,500","+38,952","217,610","+1,316","2,800,754","+9,363","2,452,136","26,018",,,,,,North America,"
",,
1,,"
South America
","4,051,738","+13,566","142,241",+421,"2,750,138","+5,759","1,159,359","14,181",,,,,,South America,"
",,
2,,"
Asia
","4,288,572","+78,652","96,688","+1,293","3,162,499","+54,891","1,029,385","19,688",,,,,,Asia,"
",,
3,,"
Europe
","2,869,598","+17,120","203,296",+432,"1,728,914","+13,462","937,388","5,127",,,,,,Europe,"
",,
4,,"
Africa
","916,850","+4,229","19,415",+53,"562,332","+2,426","335,103","1,138",,,,,,Africa,"
",,
5,,"
Oceania
","18,648",+611,222,+9,"11,613",+228,"6,813",45,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"17,616,627","+153,130","679,487","+3,524","11,016,901","+86,129","5,920,239","66,201","2,260",87.2,,,,All,"
",,
8,1,USA,"4,663,387","+28,402","155,881 ",+596,"2,287,627","+2,662","2,219,879","18,780","14,082",471,"57,826,841","174,618","331,161,077 ",North America,71,"2,124",6
9,2,Brazil,"2,625,612","+11,823","91,607 ",+230,"1,824,095",,"709,910","8,318","12,345",431,"12,601,096","59,249","212,681,838 ",South America,81,"2,322",17
10,3,India,"1,693,879","+54,529","36,548 ",+762,"1,093,747","+34,654","563,584","8,944","1,226",26,"18,832,970","13,636","1,381,085,714 ",Asia,815,"37,788",73
11,4,Russia,"839,981","+5,482","13,963 ",+161,"638,410","+8,755","187,608","2,300","5,756",96,"28,161,461","192,966","145,939,731 ",Europe,174,"10,452",5
12,5,South Africa,"482,169",,"7,812 ",,"309,601",,"164,756",539,"8,122",132,"2,918,049","49,152","59,367,266 ",Africa,123,"7,599",20
13,6,Mexico,"416,179","+7,730","46,000 ",+639,"272,187","+5,040","97,992","3,922","3,225",356,"968,536","7,506","129,040,268 ",North America,310,"2,805",133
14,7,Peru,"407,492",,"19,021 ",,"283,915",,"104,556","1,421","12,345",576,"2,318,254","70,234","33,007,532 ",South America,81,"1,735",14
15,8,Chile,"353,536",,"9,457 ",+80,"328,327","+1,699","15,752","1,445","18,481",494,"1,623,992","84,895","19,129,379 ",South America,54,"2,023",12
16,9,Spain,"335,602","+3,092","28,445 ",+2,N/A,N/A,N/A,617,"7,178",608,"6,678,414","142,835","46,756,303 ",Europe,139,"1,644",7
17,10,Iran,"304,204","+2,674","16,766 ",+197,"263,519","+2,319","23,919","4,021","3,618",199,"2,456,909","29,222","84,077,062 ",Asia,276,"5,015",34
18,11,UK,"303,181",+880,"46,119 ",+120,N/A,N/A,N/A,84,"4,464",679,"15,738,735","231,741","67,915,222 ",Europe,224,"1,473",4
19,12,Colombia,"286,020",,"9,810 ",,"148,695",,"127,515","1,493","5,616",193,"1,537,689","30,195","50,925,896 ",South America,178,"5,191",33
20,13,Pakistan,"278,305",+903,"5,951 ",+27,"247,177","+1,046","25,177","1,146","1,258",27,"1,973,237","8,920","221,213,683 ",Asia,795,"37,173",112
21,14,Saudi Arabia,"275,905","+1,686","2,866 ",+24,"235,658","+4,460","37,381","2,033","7,916",82,"3,350,541","96,126","34,855,542 ",Asia,126,"12,162",10
22,15,Italy,"247,537",+379,"35,141 ",+9,"199,974",+178,"12,422",41,"4,095",581,"6,820,613","112,823","60,454,261 ",Europe,244,"1,720",9
23,16,Bangladesh,"237,661","+2,772","3,111 ",+28,"135,136","+2,176","99,414",1,"1,442",19,"1,176,809","7,140","164,820,045 ",Asia,694,"52,980",140
24,17,Turkey,"229,891",,"5,674 ",,"213,539",,"10,678","1,280","2,723",67,"4,754,331","56,324","84,410,984 ",Asia,367,"14,877",18
25,18,Germany,"210,112",+459,"9,221 ",,"192,300",+300,"8,591",261,"2,507",110,"8,006,135","95,532","83,806,150 ",Europe,399,"9,089",10
26,19,France,"186,573",,"30,254 ",,"81,500",,"74,819",380,"2,858",463,"2,982,302","45,681","65,285,551 ",Europe,350,"2,158",22
27,20,Argentina,"185,373",,"3,466 ",+25,"83,780","+3,184","98,127","1,002","4,099",77,"707,508","15,643","45,228,960 ",South America,244,"13,049",64
28,21,Iraq,"124,609","+3,346","4,741 ",+70,"87,434","+1,888","32,434",454,"3,093",118,"1,000,969","24,845","40,288,721 ",Asia,323,"8,498",40
29,22,Canada,"115,935",+136,"8,932 ",+3,"101,030",+168,"5,973","2,240","3,070",236,"3,996,625","105,818","37,768,699 ",North America,326,"4,228",9
30,23,Qatar,"110,695",+235,174 ,+3,"107,377",+242,"3,144",77,"39,424",62,"495,377","176,429","2,807,805 ",Asia,25,"16,137",6
31,24,Indonesia,"108,376","+2,040","5,131 ",+73,"65,907","+1,615","37,338",,396,19,"1,506,191","5,502","273,753,080 ",Asia,"2,526","53,353",182
32,25,Egypt,"93,757",,"4,774 ",,"38,236",,"50,747",41,915,47,"135,000","1,317","102,479,554 ",Africa,"1,093","21,466",759
33,26,Philippines,"93,354","+4,063","2,023 ",+40,"65,178",+156,"26,153",351,851,18,"1,497,313","13,650","109,694,822 ",Asia,"1,175","54,224",73
34,27,Kazakhstan,"89,078","+1,414",793 ,,"59,517","+1,702","28,768",221,"4,740",42,"2,079,540","110,647","18,794,372 ",Asia,211,"23,700",9
35,28,Ecuador,"84,370",,"5,657 ",,"35,824",,"42,889",350,"4,776",320,"238,224","13,487","17,663,697 ",South America,209,"3,122",74
36,29,Sweden,"80,422",+45,"5,743 ",+9,N/A,N/A,N/A,40,"7,959",568,"810,356","80,198","10,104,394 ",Europe,126,"1,759",12
37,30,Oman,"79,159",,421 ,,"61,421",,"17,317",187,"15,473",82,"305,651","59,745","5,115,955 ",Asia,65,"12,152",17
38,31,Bolivia,"75,234","+1,700","2,894 ",+86,"23,305",+799,"49,035",71,"6,438",248,"161,929","13,857","11,685,413 ",South America,155,"4,038",72
39,32,Israel,"70,970",+934,512 ,+12,"43,850",+361,"26,608",320,"7,716",56,"1,651,766","179,587","9,197,590 ",Asia,130,"17,964",6
40,33,Ukraine,"69,884","+1,090","1,693 ",+20,"38,752",+598,"29,439",114,"1,599",39,"1,029,220","23,546","43,710,857 ",Europe,625,"25,819",42
41,34,Dominican Republic,"69,649","+1,734","1,160 ",+14,"36,470","+1,168","32,019",284,"6,415",107,"260,171","23,964","10,856,569 ",North America,156,"9,359",42
42,35,Belgium,"68,006",+671,"9,840 ",+4,"17,513",+21,"40,653",42,"5,866",849,"1,644,394","141,834","11,593,776 ",Europe,170,"1,178",7
43,36,Belarus,"67,808",+143,559 ,+6,"62,444",+679,"4,805",,"7,176",59,"1,299,428","137,519","9,449,060 ",Europe,139,"16,904",7
44,37,Kuwait,"66,957",+428,447 ,+2,"57,932",+602,"8,578",134,"15,661",105,"505,088","118,137","4,275,450 ",Asia,64,"9,565",8
45,38,Panama,"64,191",,"1,397 ",,"38,218",,"24,576",161,"14,859",323,"219,942","50,913","4,319,982 ",North America,67,"3,092",20
46,39,UAE,"60,506",+283,351 ,+2,"53,909",+283,"6,246",,"6,112",35,"5,076,384","512,777","9,899,794 ",Asia,164,"28,205",2
47,40,Netherlands,"54,301",+338,"6,147 ",,N/A,N/A,N/A,35,"3,168",359,"962,965","56,189","17,138,032 ",Europe,316,"2,788",18
48,41,Singapore,"52,205",+396,27 ,,"46,491",+183,"5,687",,"8,918",5,"1,321,094","225,672","5,854,053 ",Asia,112,"216,817",4
49,42,Portugal,"51,072",+204,"1,735 ",+8,"36,483",+343,"12,854",41,"5,010",170,"1,591,873","156,155","10,194,159 ",Europe,200,"5,876",6
50,43,Romania,"50,886","+1,295","2,343 ",+39,"27,007",+398,"21,536",409,"2,647",122,"1,202,607","62,550","19,226,464 ",Europe,378,"8,206",16
51,44,Guatemala,"48,826",,"1,867 ",,"35,629",,"11,330",5,"2,722",104,"148,164","8,259","17,940,552 ",North America,367,"9,609",121
