,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,494,020","+8,669","195,811",+612,"2,184,122","+4,677","2,114,087","20,174",,,,,,North America,"
",,
1,,"
South America
","3,222,488","+2,036","116,632",+57,"2,104,304",+318,"1,001,552","13,691",,,,,,South America,"
",,
2,,"
Asia
","3,331,403",+50,"78,430",+1,"2,359,771",+56,"893,202","19,655",,,,,,Asia,"
",,
3,,"
Europe
","2,657,683",,"198,889",,"1,582,745",+300,"876,049","5,302",,,,,,Europe,"
",,
4,,"
Africa
","706,069",,"14,996",,"370,715",,"320,358","1,066",,,,,,Africa,"
",,
5,,"
Oceania
","13,481",+364,144,+4,"9,886",+112,"3,451",29,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"14,425,865","+11,119","604,917",+674,"8,612,194","+5,463","5,208,754","59,921","1,851",77.6,,,,All,"
",,
8,1,USA,"3,833,271",,"142,877 ",,"1,775,219",,"1,915,175","16,673","11,577",432,"47,598,277","143,759","331,097,557 ",North America,86,"2,317",7
9,2,Brazil,"2,075,246",,"78,817 ",,"1,366,775",,"629,654","8,318","9,760",371,"4,911,063","23,096","212,632,374 ",South America,102,"2,698",43
10,3,India,"1,077,864",,"26,828 ",,"677,630",,"373,406","8,944",781,19,"13,791,869","9,989","1,380,641,231 ",Asia,"1,281","51,463",100
11,4,Russia,"765,437",,"12,247 ",,"546,863",,"206,327","2,300","5,245",84,"24,676,930","169,092","145,937,686 ",Europe,191,"11,916",6
12,5,South Africa,"350,879",,"4,948 ",,"182,230",,"163,701",539,"5,913",83,"2,422,741","40,826","59,342,751 ",Africa,169,"11,993",24
13,6,Peru,"349,500",,"12,998 ",,"238,086",,"98,416","1,311","10,593",394,"2,042,218","61,900","32,992,469 ",South America,94,"2,538",16
14,7,Mexico,"338,913","+7,615","38,888 ",+578,"213,006","+4,570","87,019",378,"2,627",301,"814,653","6,315","128,995,882 ",North America,381,"3,317",158
15,8,Chile,"328,846",,"8,445 ",,"299,449",,"20,952","1,792","17,195",442,"1,388,319","72,596","19,124,005 ",South America,58,"2,265",14
16,9,Spain,"307,335",,"28,420 ",,N/A,N/A,N/A,617,"6,573",608,"6,026,446","128,892","46,755,711 ",Europe,152,"1,645",8
17,10,UK,"294,066",,"45,273 ",,N/A,N/A,N/A,142,"4,331",667,"13,112,764","193,109","67,903,554 ",Europe,231,"1,500",5
18,11,Iran,"271,606",,"13,979 ",,"235,300",,"22,327","3,529","3,232",166,"2,123,518","25,267","84,041,815 ",Asia,309,"6,012",40
19,12,Pakistan,"261,916",,"5,522 ",,"198,509",,"57,885","1,604","1,185",25,"1,699,101","7,686","221,072,824 ",Asia,844,"40,035",130
20,13,Saudi Arabia,"248,416",,"2,447 ",,"194,218",,"51,751","2,182","7,131",70,"2,622,786","75,286","34,837,754 ",Asia,140,"14,237",13
21,14,Italy,"244,216",,"35,042 ",,"196,806",,"12,368",50,"4,039",580,"6,202,524","102,594","60,457,165 ",Europe,248,"1,725",10
22,15,Turkey,"218,717",,"5,475 ",,"201,013",,"12,229","1,231","2,592",65,"4,232,067","50,154","84,381,245 ",Asia,386,"15,412",20
23,16,Germany,"202,572",,"9,162 ",,"187,800",+300,"5,610",249,"2,417",109,"6,884,614","82,158","83,797,389 ",Europe,414,"9,146",12
24,17,Bangladesh,"202,066",,"2,581 ",,"110,098",,"89,387",1,"1,226",16,"1,017,674","6,176","164,766,291 ",Asia,815,"63,838",162
25,18,Colombia,"190,700",,"6,516 ",,"85,836",,"98,348","1,040","3,746",128,"1,185,984","23,297","50,908,124 ",South America,267,"7,813",43
26,19,France,"174,674",,"30,152 ",,"79,233",,"65,289",477,"2,676",462,"2,618,722","40,115","65,280,829 ",Europe,374,"2,165",25
