,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,002,255","+29,287","206,180","+1,014","2,488,647","+8,434","2,307,428","26,237",,,,,,North America,"
",,
1,,"
South America
","3,626,605","+1,204","131,195",+106,"2,420,630","+3,159","1,074,780","14,227",,,,,,South America,"
",,
2,,"
Asia
","3,810,402","+59,868","88,429","+1,075","2,754,328","+62,775","967,645","19,495",,,,,,Asia,"
",,
3,,"
Europe
","2,764,252","+11,890","201,255",+301,"1,661,932","+10,758","901,065","5,176",,,,,,Europe,"
",,
4,,"
Africa
","815,584","+1,419","17,168",+22,"466,156",+799,"332,260","1,084",,,,,,Africa,"
",,
5,,"
Oceania
","15,654",+360,167,+6,"10,641",+88,"4,846",46,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"16,035,473","+104,028","644,409","+2,524","9,802,985","+86,013","5,588,079","66,269","2,057",82.7,,,,All,"
",,
8,1,USA,"4,267,046","+18,719","148,685 ",+195,"2,029,374","+1,300","2,088,987","19,098","12,886",449,"52,646,159","158,990","331,129,317 ",North America,78,"2,227",6
9,2,Brazil,"2,348,200",,"85,385 ",,"1,592,281",,"670,534","8,318","11,042",402,"4,911,063","23,094","212,657,106 ",South America,91,"2,491",43
10,3,India,"1,374,224","+37,202","31,952 ",+546,"878,394","+28,287","463,878","8,944",995,23,"15,849,068","11,478","1,380,863,473 ",Asia,"1,005","43,217",87
11,4,Russia,"806,720","+5,871","13,192 ",+146,"597,140","+8,366","196,388","2,300","5,528",90,"26,610,623","182,341","145,938,709 ",Europe,181,"11,063",5
12,5,South Africa,"421,996",,"6,343 ",,"245,771",,"169,882",539,"7,110",107,"2,684,488","45,228","59,355,008 ",Africa,141,"9,358",22
13,6,Mexico,"378,285","+7,573","42,645 ",+737,"242,692","+6,483","92,948","3,889","2,932",331,"896,124","6,946","129,018,075 ",North America,341,"3,025",144
14,7,Peru,"375,961",,"17,843 ",,"259,423",,"98,695","1,389","11,393",541,"2,183,763","66,175","33,000,001 ",South America,88,"1,849",15
15,8,Chile,"341,304",,"8,914 ",,"313,696",,"18,694","1,636","17,844",466,"1,485,711","77,677","19,126,692 ",South America,56,"2,146",13
16,9,Spain,"319,501",,"28,432 ",,N/A,N/A,N/A,617,"6,833",608,"6,320,836","135,188","46,756,007 ",Europe,146,"1,644",7
17,10,UK,"298,681",+767,"45,738 ",+61,N/A,N/A,N/A,110,"4,398",674,"14,291,673","210,452","67,909,388 ",Europe,227,"1,485",5
18,11,Iran,"288,839","+2,316","15,484 ",+195,"251,319","+2,107","22,036","3,670","3,436",184,"2,302,634","27,393","84,059,439 ",Asia,291,"5,429",37
19,12,Pakistan,"271,887","+1,487","5,787 ",+24,"236,596","+16,813","29,504","1,294","1,229",26,"1,844,926","8,343","221,143,253 ",Asia,813,"38,214",120
20,13,Saudi Arabia,"264,973","+2,201","2,703 ",+31,"217,782","+2,051","44,488","2,120","7,604",78,"2,946,928","84,568","34,846,648 ",Asia,132,"12,892",12
21,14,Italy,"245,590",,"35,097 ",,"198,192",,"12,301",46,"4,062",581,"6,468,375","106,994","60,455,713 ",Europe,246,"1,723",9
22,15,Colombia,"233,541",,"7,975 ",,"113,864",,"111,702","1,493","4,587",157,"1,349,502","26,504","50,917,010 ",South America,218,"6,385",38
23,16,Turkey,"224,252",,"5,580 ",,"207,374",,"11,298","1,248","2,657",66,"4,489,360","53,194","84,396,114 ",Asia,376,"15,125",19
24,17,Bangladesh,"221,178","+2,520","2,874 ",+38,"122,090","+1,114","96,214",1,"1,342",17,"1,101,480","6,684","164,793,168 ",Asia,745,"57,339",150
