,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,919,234","+6,620","229,856",+819,"3,151,695","+4,140","2,537,683","25,709",,,,,,North America,"
",,
1,,"
South America
","4,534,206",,"154,609",,"3,111,307",,"1,268,290","14,288",,,,,,South America,"
",,
2,,"
Asia
","4,774,359",+57,"105,261",+1,"3,587,258",+73,"1,081,840","18,785",,,,,,Asia,"
",,
3,,"
Europe
","2,982,576",,"205,232",,"1,793,151",,"984,193","5,200",,,,,,Europe,"
",,
4,,"
Africa
","1,011,867",,"22,114",,"693,620",,"296,133","1,187",,,,,,Africa,"
",,
5,,"
Oceania
","21,735",,281,,"12,620",,"8,834",52,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"19,244,698","+6,677","717,368",+820,"12,350,302","+4,213","6,177,028","65,225","2,469",92.0,,,,All,"
",,
8,1,USA,"5,032,179",,"162,804 ",,"2,576,668",,"2,292,707","18,296","15,194",492,"63,139,605","190,640","331,198,130 ",North America,66,"2,034",5
9,2,Brazil,"2,917,562",,"98,644 ",,"2,047,660",,"771,258","8,318","13,716",464,"13,206,188","62,085","212,710,692 ",South America,73,"2,156",16
10,3,India,"2,025,409",,"41,638 ",,"1,377,384",,"606,387","8,944","1,466",30,"22,149,351","16,035","1,381,344,997 ",Asia,682,"33,175",62
11,4,Russia,"871,894",,"14,606 ",,"676,357",,"180,931","2,300","5,974",100,"29,716,907","203,623","145,940,924 ",Europe,167,"9,992",5
12,5,South Africa,"538,184",,"9,604 ",,"387,316",,"141,264",539,"9,063",162,"3,149,807","53,044","59,381,566 ",Africa,110,"6,183",19
13,6,Mexico,"462,690","+6,590","50,517 ",+819,"308,848","+4,140","103,325","3,987","3,585",391,"1,056,915","8,189","129,066,160 ",North America,279,"2,555",122
14,7,Peru,"447,624",,"20,228 ",,"306,430",,"120,966","1,419","13,558",613,"2,466,745","74,713","33,016,319 ",South America,74,"1,632",13
15,8,Chile,"366,671",,"9,889 ",,"340,168",,"16,614","1,358","19,165",517,"1,760,615","92,022","19,132,514 ",South America,52,"1,935",11
16,9,Colombia,"357,710",,"11,939 ",,"192,355",,"153,416","1,493","7,023",234,"1,801,835","35,374","50,936,262 ",South America,142,"4,266",28
17,10,Spain,"354,530",,"28,500 ",,N/A,N/A,N/A,617,"7,582",610,"7,064,329","151,087","46,756,648 ",Europe,132,"1,641",7
18,11,Iran,"320,117",,"17,976 ",,"277,463",,"24,678","4,156","3,806",214,"2,612,763","31,068","84,097,623 ",Asia,263,"4,678",32
19,12,UK,"308,134",,"46,413 ",,N/A,N/A,N/A,73,"4,537",683,"17,515,234","257,873","67,922,029 ",Europe,220,"1,463",4
20,13,Saudi Arabia,"284,226",,"3,055 ",,"247,089",,"34,082","1,915","8,152",88,"3,635,705","104,277","34,865,919 ",Asia,123,"11,413",10
21,14,Pakistan,"281,863",,"6,035 ",,"256,058",,"19,770",809,"1,274",27,"2,058,872","9,304","221,295,851 ",Asia,785,"36,669",107
22,15,Bangladesh,"249,651",,"3,306 ",,"143,824",,"102,521",,"1,514",20,"1,225,124","7,432","164,851,401 ",Asia,660,"49,864",135
23,16,Italy,"249,204",,"35,187 ",,"201,323",,"12,694",42,"4,122",582,"7,099,713","117,443","60,452,568 ",Europe,243,"1,718",9
24,17,Turkey,"237,265",,"5,798 ",,"220,546",,"10,921",580,"2,810",69,"5,081,802","60,191","84,428,331 ",Asia,356,"14,562",17
25,18,Argentina,"228,195",,"4,251 ",,"99,852",,"124,092","1,150","5,044",94,"794,544","17,564","45,236,884 ",South America,198,"10,641",57
26,19,Germany,"215,210",,"9,252 ",,"196,200",,"9,758",236,"2,568",110,"8,586,648","102,452","83,811,260 ",Europe,389,"9,059",10
27,20,France,"195,633",,"30,312 ",,"82,460",,"82,861",384,"2,996",464,"3,992,206","61,147","65,288,306 ",Europe,334,"2,154",16
28,21,Iraq,"140,603",,"5,161 ",,"101,025",,"34,417",517,"3,488",128,"1,092,741","27,111","40,306,025 ",Asia,287,"7,810",37
29,22,Philippines,"119,460",,"2,150 ",,"66,837",,"50,473",239,"1,089",20,"1,669,996","15,220","109,722,719 ",Asia,918,"51,034",66
30,23,Indonesia,"118,753",,"5,521 ",,"75,645",,"37,587",,434,20,"1,633,156","5,965","273,808,365 ",Asia,"2,306","49,594",168
31,24,Canada,"118,561",,"8,966 ",,"103,106",,"6,489","2,263","3,139",237,"4,319,172","114,339","37,775,022 ",North America,319,"4,213",9
32,25,Qatar,"112,092",,178 ,,"108,831",,"3,083",77,"39,922",63,"511,000","181,993","2,807,805 ",Asia,25,"15,774",5
33,26,Kazakhstan,"95,942",,"1,058 ",,"68,871",,"26,013",221,"5,104",56,"2,163,713","115,099","18,798,667 ",Asia,196,"17,768",9
34,27,Egypt,"95,006",,"4,951 ",,"48,898",,"41,157",41,927,48,"135,000","1,317","102,516,525 ",Africa,"1,079","20,706",759
35,28,Ecuador,"90,537",,"5,877 ",,"71,318",,"13,342",378,"5,124",333,"258,582","14,635","17,668,824 ",South America,195,"3,006",68
36,29,Bolivia,"85,141",,"3,385 ",,"26,437",,"55,319",71,"7,284",290,"181,985","15,570","11,688,459 ",South America,137,"3,453",64
37,30,Sweden,"81,967",,"5,766 ",,N/A,N/A,N/A,38,"8,111",571,"863,315","85,429","10,105,596 ",Europe,123,"1,753",12
38,31,Oman,"80,713",,492 ,,"70,910",,"9,311",177,"15,769",96,"309,212","60,411","5,118,446 ",Asia,63,"10,403",17
39,32,Israel,"79,559",,576 ,,"53,427",,"25,556",358,"8,650",63,"1,872,453","203,581","9,197,590 ",Asia,116,"15,968",5
40,33,Ukraine,"76,808",,"1,819 ",,"42,524",,"32,465",158,"1,757",42,"1,116,641","25,549","43,705,858 ",Europe,569,"24,027",39
