,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
0,World,1268851,"+67,368",69330.0,"+4,640",261162.0,938359,45532.0,163.0,8.9,,
1,USA,334345,"+22,988",9558.0,"+1,107",17204.0,307583,8623.0,1010.0,29.0,1756297.0,5306.0
2,Spain,131646,"+5,478",12641.0,+694,38080.0,80925,6861.0,2816.0,270.0,355000.0,7593.0
3,Italy,128948,"+4,316",15887.0,+525,21815.0,91246,3977.0,2133.0,263.0,691461.0,11436.0
4,Germany,100123,"+4,031",1584.0,+140,28700.0,69839,3936.0,1195.0,19.0,918460.0,10962.0
5,France,92839,"+2,886",8078.0,+518,16183.0,68578,6838.0,1422.0,124.0,224254.0,3436.0
6,Iran,58226,"+2,483",3603.0,+151,19736.0,34887,4103.0,693.0,43.0,186000.0,2214.0
7,UK,47806,"+5,903",4934.0,+621,135.0,42737,1559.0,704.0,73.0,195524.0,2880.0
8,Turkey,27069,"+3,135",574.0,+73,1042.0,25453,1381.0,321.0,7.0,181445.0,2151.0
9,Switzerland,21100,+595,715.0,+49,6415.0,13970,391.0,2438.0,83.0,158000.0,18256.0
10,Belgium,19691,"+1,260",1447.0,+164,3751.0,14493,1261.0,1699.0,125.0,70000.0,6040.0
11,Netherlands,17851,"+1,224",1766.0,+115,250.0,15835,1385.0,1042.0,103.0,75415.0,4401.0
12,Canada,15425,"+1,513",277.0,+46,2847.0,12301,426.0,409.0,7.0,317972.0,8425.0
13,Austria,12051,+270,204.0,+18,2998.0,8849,244.0,1338.0,23.0,108416.0,12038.0
14,Portugal,11278,+754,295.0,+29,75.0,10908,267.0,1106.0,29.0,86370.0,8470.0
15,Brazil,11130,+770,486.0,+41,127.0,10517,296.0,52.0,2.0,54824.0,258.0
16,S. Korea,10237,+81,183.0,+6,6463.0,3591,55.0,200.0,4.0,461233.0,8996.0
17,Israel,8430,+579,49.0,+5,477.0,7904,139.0,974.0,6.0,90394.0,10443.0
18,Sweden,6830,+387,401.0,+28,205.0,6224,541.0,676.0,40.0,36900.0,3654.0
19,Norway,5687,+137,71.0,+9,32.0,5584,89.0,1049.0,13.0,105865.0,19528.0
20,Australia,5687,+137,35.0,+5,2315.0,3337,91.0,223.0,1.0,297154.0,11653.0
21,Russia,5389,+658,45.0,+2,355.0,4989,8.0,37.0,0.3,697000.0,4776.0
22,Ireland,4994,+390,158.0,+21,25.0,4811,165.0,1011.0,32.0,30213.0,6119.0
23,Czechia,4543,+71,67.0,+8,96.0,4380,86.0,424.0,6.0,80304.0,7499.0
24,Chile,4471,+310,34.0,+7,618.0,3819,307.0,234.0,2.0,51956.0,2718.0
25,Denmark,4369,+292,179.0,+18,1327.0,2863,142.0,754.0,31.0,49249.0,8503.0
26,Poland,4102,+475,94.0,+15,134.0,3874,50.0,108.0,2.0,80757.0,2134.0
27,Romania,3864,+251,151.0,+5,374.0,3339,141.0,201.0,8.0,38623.0,2008.0
28,Malaysia,3662,+179,61.0,+4,1005.0,2596,99.0,113.0,2.0,51937.0,1605.0
29,Ecuador,3646,+181,180.0,+8,100.0,3366,100.0,207.0,10.0,12386.0,702.0
30,India,3588,,99.0,,229.0,3260,,3.0,0.07,128320.0,93.0
31,Philippines,3246,+152,152.0,+8,64.0,3030,1.0,30.0,1.0,19585.0,179.0
