,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","3,702,836","+9,281","180,525",+876,"1,692,892","+5,158","1,829,419","18,714",,,,,,North America,"
",,
1,,"
South America
","2,676,490","+5,885","98,685",+121,"1,770,037","+36,955","807,768","13,650",,,,,,South America,"
",,
2,,"
Asia
","2,764,813","+29,029","66,134",+618,"1,897,963","+24,507","800,716","19,563",,,,,,Asia,"
",,
3,,"
Europe
","2,528,990","+10,483","195,397",+347,"1,477,479","+11,573","856,114","5,387",,,,,,Europe,"
",,
4,,"
Africa
","527,452","+1,560","12,289",+19,"256,596",+739,"258,567",960,,,,,,Africa,"
",,
5,,"
Oceania
","10,714",+176,128,,"9,174",+88,"1,412",10,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"12,212,016","+56,414","553,173","+1,981","7,104,792","+79,020","4,554,051","58,288","1,567",71.0,,,,All,"
",,
8,1,USA,"3,160,321","+1,389","134,924 ",+62,"1,393,310",+631,"1,632,087","15,457","9,547",408,"39,500,074","119,319","331,044,624 ",North America,105,"2,454",8
9,2,Brazil,"1,719,660","+3,464","68,089 ",+34,"1,152,467","+34,545","499,104","8,318","8,089",320,"4,468,829","21,021","212,591,154 ",South America,124,"3,122",48
10,3,India,"771,866","+2,814","21,174 ",+30,"478,124","+1,570","272,568","8,944",559,15,"10,740,832","7,782","1,380,270,828 ",Asia,"1,788","65,187",129
11,4,Russia,"707,301","+6,509","10,843 ",+176,"481,316","+8,805","215,142","2,300","4,847",74,"22,079,294","151,294","145,935,982 ",Europe,206,"13,459",7
12,5,Peru,"312,911",,"11,133 ",,"204,748",,"97,030","1,265","9,488",338,"1,842,316","55,862","32,979,917 ",South America,105,"2,962",18
13,6,Chile,"303,083",,"6,573 ",,"271,703",,"24,807","2,053","15,852",344,"1,220,790","63,850","19,119,526 ",South America,63,"2,909",16
14,7,Spain,"299,593",,"28,396 ",,N/A,N/A,N/A,617,"6,408",607,"5,734,599","122,652","46,755,218 ",Europe,156,"1,647",8
15,8,UK,"287,621",+642,"44,602 ",+85,N/A,N/A,N/A,197,"4,236",657,"11,286,921","166,244","67,893,830 ",Europe,236,"1,522",6
16,9,Mexico,"275,003","+6,995","32,796 ",+782,"167,795","+4,149","74,412",378,"2,132",254,"684,804","5,310","128,958,893 ",North America,469,"3,932",188
17,10,Iran,"250,458","+2,079","12,305 ",+221,"212,176","+2,713","25,977","3,324","2,981",146,"1,897,803","22,590","84,012,442 ",Asia,335,"6,828",44
18,11,Italy,"242,149",,"34,914 ",,"193,640",,"13,595",71,"4,005",577,"5,754,116","95,173","60,459,584 ",Europe,250,"1,732",11
19,12,Pakistan,"240,848","+3,359","4,983 ",+61,"145,311","+4,346","90,554","2,193","1,090",23,"1,491,437","6,750","220,955,441 ",Asia,917,"44,342",148
20,13,South Africa,"224,665",,"3,602 ",,"106,842",,"114,221",539,"3,787",61,"1,944,399","32,777","59,322,322 ",Africa,264,"16,469",31
21,14,Saudi Arabia,"223,327","+3,183","2,100 ",+41,"161,096","+3,046","60,131","2,225","6,413",60,"2,124,976","61,022","34,822,930 ",Asia,156,"16,582",16
22,15,Turkey,"208,938",,"5,282 ",,"187,511",,"16,145","1,172","2,477",63,"3,782,520","44,840","84,356,463 ",Asia,404,"15,971",22
23,16,Germany,"198,812",+47,"9,115 ",,"183,600",+900,"6,097",292,"2,373",109,"6,376,054","76,096","83,790,088 ",Europe,421,"9,193",13
24,17,Bangladesh,"175,494","+3,360","2,238 ",+41,"84,544","+3,706","88,712",1,"1,065",14,"907,784","5,511","164,721,496 ",Asia,939,"73,602",181
25,18,France,"169,473",,"29,965 ",,"77,985",,"61,523",503,"2,596",459,"1,384,633","21,212","65,276,894 ",Europe,385,"2,178",47
26,19,Colombia,"128,638",,"4,527 ",,"53,634",,"70,477",875,"2,528",89,"923,714","18,150","50,893,315 ",South America,396,"11,242",55
27,20,Canada,"106,434",,"8,737 ",,"70,247",,"27,450","2,151","2,820",231,"3,055,341","80,939","37,748,830 ",North America,355,"4,321",12
28,21,Qatar,"102,110",+557,142 ,+4,"97,272","+1,165","4,696",145,"36,366",51,"400,767","142,733","2,807,805 ",Asia,27,"19,773",7
29,22,Argentina,"87,030",,"1,707 ",+13,"38,313","+1,811","47,010",688,"1,925",38,"434,692","9,616","45,204,055 ",South America,519,"26,482",104
30,23,Egypt,"78,304",,"3,564 ",,"22,241",,"52,499",41,765,35,"135,000","1,319","102,363,361 ",Africa,"1,307","28,721",758
31,24,Sweden,"73,858",,"5,482 ",,N/A,N/A,N/A,90,"7,312",543,"600,019","59,404","10,100,615 ",Europe,137,"1,843",17
32,25,Indonesia,"70,736","+2,657","3,417 ",+58,"32,651","+1,066","34,668",,259,12,"992,069","3,626","273,579,330 ",Asia,"3,868","80,064",276
33,26,Iraq,"69,612","+2,170","2,882 ",+103,"39,502","+1,623","27,228",415,"1,730",72,"649,036","16,131","40,234,335 ",Asia,578,"13,961",62
34,27,Belarus,"64,224",,443 ,,"52,854",,"10,927",89,"6,797",47,"1,087,245","115,062","9,449,246 ",Europe,147,"21,330",9
35,28,Ecuador,"64,221",+976,"4,900 ",+27,"29,184",+113,"30,137",310,"3,639",278,"171,653","9,727","17,647,584 ",South America,275,"3,602",103
36,29,Belgium,"62,210",+87,"9,778 ",+2,"17,159",+21,"35,273",32,"5,367",844,"1,335,704","115,239","11,590,751 ",Europe,186,"1,185",9
37,30,UAE,"53,577",+532,328 ,+1,"43,570","+1,288","9,679",1,"5,416",33,"3,769,000","380,991","9,892,612 ",Asia,185,"30,160",3
38,31,Kazakhstan,"53,021","+1,962",264 ,,"35,137",+988,"17,620",221,"2,823",14,"1,659,543","88,363","18,780,875 ",Asia,354,"71,140",11
39,32,Kuwait,"52,840",+833,382 ,+3,"42,686",+578,"9,772",150,"12,370",89,"422,885","98,998","4,271,652 ",Asia,81,"11,182",10
