,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,889,339","+9,281","203,880",+723,"2,428,306","+5,088","2,257,153","26,231",,,,,,North America,"
",,
1,,"
South America
","3,545,157","+1,117","129,216",+79,"2,379,382",+309,"1,036,559","14,174",,,,,,South America,"
",,
2,,"
Asia
","3,676,862","+1,754","85,940",+1,"2,630,617",+80,"960,305","19,519",,,,,,Asia,"
",,
3,,"
Europe
","2,735,237",+220,"200,511",+4,"1,636,649",+26,"898,077","5,216",,,,,,Europe,"
",,
4,,"
Africa
","792,040",,"16,756",,"449,637",,"325,647","1,068",,,,,,Africa,"
",,
5,,"
Oceania
","15,293",+290,161,+6,"10,399",+3,"4,733",42,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"15,654,649","+12,662","636,479",+813,"9,535,641","+5,506","5,482,529","66,254","2,008",81.7,,,,All,"
",,
8,1,USA,"4,169,991",,"147,333 ",,"1,979,617",,"2,043,041","19,155","12,593",445,"51,552,175","155,688","331,124,024 ",North America,79,"2,247",6
9,2,Brazil,"2,289,951",,"84,207 ",,"1,570,237",,"635,507","8,318","10,768",396,"4,911,063","23,094","212,652,984 ",South America,93,"2,525",43
10,3,India,"1,288,130",,"30,645 ",,"817,593",,"439,892","8,944",933,22,"15,428,170","11,173","1,380,826,432 ",Asia,"1,072","45,059",90
11,4,Russia,"795,038",,"12,892 ",,"580,330",,"201,816","2,300","5,448",88,"26,000,908","178,163","145,938,538 ",Europe,184,"11,320",6
12,5,South Africa,"408,052",,"6,093 ",,"236,260",,"165,699",539,"6,875",103,"2,632,106","44,347","59,352,965 ",Africa,145,"9,741",23
13,6,Peru,"371,096",,"17,654 ",,"255,945",,"97,497","1,372","11,246",535,"2,158,770","65,420","32,998,745 ",South America,89,"1,869",15
14,7,Mexico,"370,712","+8,438","41,908 ",+718,"236,209","+4,806","92,595","3,878","2,873",325,"879,608","6,818","129,014,376 ",North America,348,"3,079",147
15,8,Chile,"338,759",,"8,838 ",,"311,431",,"18,490","1,670","17,712",462,"1,464,640","76,578","19,126,244 ",South America,56,"2,164",13
16,9,Spain,"317,246",,"28,429 ",,N/A,N/A,N/A,617,"6,785",608,"6,320,836","135,188","46,755,958 ",Europe,147,"1,645",7
17,10,UK,"297,146",,"45,554 ",,N/A,N/A,N/A,110,"4,376",671,"13,974,097","205,779","67,908,416 ",Europe,229,"1,491",5
18,11,Iran,"284,034",,"15,074 ",,"247,230",,"21,730","3,667","3,379",179,"2,254,123","26,817","84,056,501 ",Asia,296,"5,576",37
19,12,Pakistan,"269,191",,"5,709 ",,"213,175",,"50,307","1,382","1,217",26,"1,799,290","8,137","221,131,515 ",Asia,821,"38,734",123
20,13,Saudi Arabia,"260,394",,"2,635 ",,"213,490",,"44,269","2,170","7,473",76,"2,894,426","83,065","34,845,166 ",Asia,134,"13,224",12
21,14,Italy,"245,338",,"35,092 ",,"197,842",,"12,404",49,"4,058",580,"6,415,041","106,111","60,455,955 ",Europe,246,"1,723",9
22,15,Colombia,"226,373",,"7,688 ",,"107,951",,"110,734","1,456","4,446",151,"1,320,935","25,944","50,915,529 ",South America,225,"6,623",39
23,16,Turkey,"223,315",,"5,563 ",,"206,365",,"11,387","1,251","2,646",66,"4,446,374","52,686","84,393,636 ",Asia,378,"15,171",19
24,17,Bangladesh,"216,110",,"2,801 ",,"119,208",,"94,101",1,"1,311",17,"1,079,007","6,548","164,788,688 ",Asia,763,"58,832",153
25,18,Germany,"205,142",,"9,187 ",,"189,000",,"6,955",239,"2,448",110,"7,418,812","88,529","83,801,039 ",Europe,409,"9,122",11
26,19,France,"179,398",,"30,182 ",,"80,472",,"68,744",436,"2,748",462,"2,982,302","45,683","65,282,797 ",Europe,364,"2,163",22
27,20,Argentina,"148,027",,"2,702 ",,"62,815",,"82,510",902,"3,273",60,"593,044","13,114","45,221,036 ",South America,305,"16,736",76
28,21,Canada,"112,672",,"8,874 ",,"98,519",,"5,279","2,219","2,984",235,"3,697,322","97,910","37,762,377 ",North America,335,"4,255",10
29,22,Qatar,"108,244",,164 ,,"105,018",,"3,062",113,"38,551",58,"455,798","162,332","2,807,805 ",Asia,26,"17,121",6
30,23,Iraq,"102,226",,"4,122 ",,"69,405",,"28,699",375,"2,538",102,"861,165","21,384","40,271,416 ",Asia,394,"9,770",47
31,24,Indonesia,"93,657",,"4,576 ",,"52,164",,"36,917",,342,17,"1,310,924","4,790","273,697,796 ",Asia,"2,922","59,812",209
32,25,Egypt,"90,413",,"4,480 ",,"31,066",,"54,867",41,883,44,"135,000","1,318","102,442,584 ",Africa,"1,133","22,867",759
33,26,Sweden,"78,763",,"5,676 ",,N/A,N/A,N/A,58,"7,796",562,"751,213","74,354","10,103,191 ",Europe,128,"1,780",13
34,27,Kazakhstan,"78,486","+1,687",585 ,,"48,220",,"29,681",221,"4,177",31,"1,867,907","99,409","18,790,078 ",Asia,239,"32,120",10
35,28,Ecuador,"78,148",,"5,439 ",,"33,455",,"39,254",313,"4,425",308,"216,974","12,287","17,658,570 ",South America,226,"3,247",81
36,29,Philippines,"74,390",,"1,871 ",,"24,383",,"48,136",351,678,17,"1,243,246","11,337","109,666,924 ",Asia,"1,474","58,614",88
37,30,Oman,"72,646",,355 ,,"51,349",,"20,942",169,"14,207",69,"287,588","56,241","5,113,463 ",Asia,70,"14,404",18
38,31,Belarus,"66,688",,519 ,,"59,439",,"6,730",89,"7,058",55,"1,219,705","129,081","9,449,119 ",Europe,142,"18,206",8
39,32,Bolivia,"65,252","+1,117","2,407 ",+79,"20,030",+309,"42,815",71,"5,586",206,"142,168","12,169","11,682,367 ",South America,179,"4,853",82
40,33,Belgium,"64,847",+220,"9,812 ",+4,"17,369",+22,"37,666",40,"5,594",846,"1,501,396","129,511","11,592,814 ",Europe,179,"1,181",8
41,34,Kuwait,"61,872",,421 ,,"52,247",,"9,204",124,"14,476",98,"474,808","111,086","4,274,241 ",Asia,69,"10,153",9
42,35,Ukraine,"61,851",,"1,551 ",,"34,000",,"26,300",88,"1,415",35,"921,858","21,087","43,715,855 ",Europe,707,"28,186",47
43,36,UAE,"57,988",,342 ,,"50,848",,"6,798",,"5,859",35,"4,677,312","472,575","9,897,509 ",Asia,171,"28,940",2
44,37,Israel,"57,982",,442 ,,"24,044",,"33,496",301,"6,304",48,"1,535,242","166,918","9,197,590 ",Asia,159,"20,809",6
45,38,Dominican Republic,"57,615",,"1,006 ",,"26,905",,"29,704",246,"5,308",93,"222,586","20,506","10,854,490 ",North America,188,"10,790",49
46,39,Panama,"56,817",,"1,209 ",,"31,828",,"23,780",158,"13,156",280,"197,605","45,756","4,318,682 ",North America,76,"3,572",22
47,40,Netherlands,"52,404",,"6,139 ",,N/A,N/A,N/A,16,"3,058",358,"851,885","49,709","17,137,309 ",Europe,327,"2,792",20
48,41,Portugal,"49,379",,"1,705 ",,"34,369",,"13,305",59,"4,844",167,"1,496,925","146,833","10,194,725 ",Europe,206,"5,979",7
49,42,Singapore,"49,098",,27 ,,"45,015",,"4,056",,"8,388",5,"1,170,049","199,900","5,853,174 ",Asia,119,"216,784",5
50,43,Guatemala,"42,192",,"1,632 ",,"28,856",,"11,704",5,"2,353",91,"132,434","7,384","17,934,204 ",North America,425,"10,989",135
51,44,Poland,"41,580",,"1,651 ",,"31,541",,"8,388",71,"1,099",44,"2,017,513","53,311","37,843,881 ",Europe,910,"22,922",19
52,45,Romania,"41,275",,"2,126 ",,"24,862",,"14,287",285,"2,147",111,"1,030,692","53,601","19,228,905 ",Europe,466,"9,045",19
53,46,Nigeria,"38,948",,833 ,,"16,061",,"22,054",7,189,4,"251,893","1,220","206,410,276 ",Africa,"5,300","247,791",819
54,47,Bahrain,"37,996",,134 ,,"34,412",,"3,450",45,"22,293",79,"760,733","446,337","1,704,393 ",Asia,45,"12,719",2
55,48,Honduras,"36,902",+800,"1,011 ",+5,"4,448",+133,"31,443",51,"3,722",102,"78,825","7,951","9,913,673 ",North America,269,"9,806",126
56,49,Armenia,"36,162",,688 ,,"25,244",,"10,230",10,"12,202",232,"151,879","51,248","2,963,600 ",Asia,82,"4,308",20
57,50,Afghanistan,"35,928",,"1,211 ",,"24,550",,"10,167",31,922,31,"85,413","2,191","38,975,829 ",Asia,"1,085","32,185",456
58,51,Switzerland,"34,000",,"1,975 ",,"30,500",,"1,525",25,"3,927",228,"746,658","86,234","8,658,535 ",Europe,255,"4,384",12
59,52,Kyrgyzstan,"30,349",,"1,169 ",,"16,791",,"12,389",24,"4,647",179,"262,894","40,257","6,530,358 ",Asia,215,"5,586",25
60,53,Ghana,"29,672",,153 ,,"26,090",,"3,429",8,954,5,"357,220","11,483","31,108,623 ",Africa,"1,048","203,324",87
