,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","11,550,264","+102,375","356,136","+1,525","7,624,909","+54,775","3,569,219","21,363",,,,,,North America,"
",,
1,,"
Asia
","13,941,179","+91,932","247,394","+1,512","12,433,074","+84,546","1,260,711","22,427",,,,,,Asia,"
",,
2,,"
South America
","9,777,451","+35,674","297,445",+966,"8,769,430","+71,078","710,576","17,975",,,,,,South America,"
",,
3,,"
Europe
","10,700,983","+239,422","273,947","+3,858","3,991,137","+78,307","6,435,899","23,802",,,,,,Europe,"
",,
4,,"
Africa
","1,824,304","+10,497","43,766",+305,"1,488,740","+7,335","291,798","2,389",,,,,,Africa,"
",,
5,,"
Oceania
","39,195",+316,979,,"32,733",+39,"5,483",27,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"47,834,097","+480,216","1,219,682","+8,166","34,340,682","+296,080","12,273,733","87,987","6,137",156.5,,,,All,"
",,
8,1,USA,"9,690,666","+93,555","238,637 ","+1,197","6,232,941","+44,203","3,219,088","17,678","29,218",720,"150,720,285","454,429","331,669,237 ",North America,34,"1,390",2
9,2,India,"8,312,947","+46,033","123,650 ",+511,"7,654,757","+53,328","534,540","8,944","6,004",89,"111,789,350","80,735","1,384,641,584 ",Asia,167,"11,198",12
10,3,Brazil,"5,567,126","+12,920","160,548 ",+276,"5,028,216","+47,274","378,362","8,318","26,127",753,"21,900,000","102,779","213,077,550 ",South America,38,"1,327",10
11,4,Russia,"1,673,686","+18,648","28,828 ",+355,"1,251,364","+15,331","393,494","2,300","11,467",198,"61,954,566","424,474","145,956,088 ",Europe,87,"5,063",2
12,5,France,"1,502,763","+36,330","38,289 ",+854,"120,714","+1,610","1,343,760","3,878","23,005",586,"16,718,098","255,928","65,323,327 ",Europe,43,"1,706",4
13,6,Spain,"1,331,756","+18,669","36,495 ",+238,N/A,N/A,N/A,"2,754","28,480",780,"18,072,174","386,479","46,761,037 ",Europe,35,"1,281",3
14,7,Argentina,"1,195,276","+12,145","32,052 ",+429,"1,009,278","+11,262","153,946","4,854","26,364",707,"3,078,312","67,897","45,337,635 ",South America,38,"1,415",15
15,8,Colombia,"1,099,392","+6,136","31,847 ",+177,"993,877","+8,081","73,668","2,376","21,528",624,"5,164,329","101,126","51,068,066 ",South America,46,"1,604",10
16,9,UK,"1,073,882","+20,018","47,250 ",+397,N/A,N/A,N/A,"1,075","15,790",695,"34,634,393","509,265","68,008,568 ",Europe,63,"1,439",2
17,10,Mexico,"933,155","+3,763","92,100 ",+205,"687,420","+5,376","153,635","2,838","7,212",712,"2,414,882","18,663","129,395,356 ",North America,139,"1,405",54
18,11,Peru,"908,902","+2,357","34,623 ",+38,"832,929","+2,317","41,350","1,023","27,436","1,045","4,568,349","137,900","33,128,036 ",South America,36,957,7
19,12,Italy,"759,829","+28,244","39,412 ",+353,"302,275","+6,258","418,142","2,225","12,573",652,"16,285,936","269,496","60,431,034 ",Europe,80,"1,533",4
20,13,South Africa,"728,836","+1,241","19,539 ",+74,"659,259","+1,759","50,038",546,"12,236",328,"4,868,610","81,738","59,563,386 ",Africa,82,"3,048",12
21,14,Iran,"637,712","+8,932","36,160 ",+422,"495,473","+4,226","106,079","5,378","7,559",429,"5,036,633","59,705","84,359,039 ",Asia,132,"2,333",17
22,15,Germany,"577,131","+16,545","10,883 ",+149,"371,500","+8,300","194,748","2,388","6,881",130,"21,882,967","260,896","83,876,235 ",Europe,145,"7,707",4
23,16,Chile,"514,202","+1,014","14,319 ",+17,"490,820","+1,295","9,063",727,"26,820",747,"4,409,827","230,009","19,172,370 ",South America,37,"1,339",4
24,17,Iraq,"482,296","+3,595","11,068 ",+51,"408,756","+2,979","62,472",445,"11,901",273,"2,912,818","71,875","40,526,039 ",Asia,84,"3,662",14
25,18,Belgium,"447,355","+6,337","11,858 ",+121,"25,999",+180,"409,498","1,302","38,542","1,022","5,041,257","434,330","11,606,976 ",Europe,26,979,2
26,19,Indonesia,"418,375","+2,973","14,146 ",+102,"349,497","+3,931","54,732",,"1,524",52,"4,567,608","16,639","274,511,265 ",Asia,656,"19,406",60
27,20,Poland,"414,844","+19,364","6,102 ",+227,"159,986","+5,573","248,756","1,550","10,965",161,"4,894,181","129,365","37,832,261 ",Europe,91,"6,200",8
28,21,Bangladesh,"412,647","+1,659","5,983 ",+17,"329,787","+1,886","76,877",,"2,497",36,"2,375,763","14,377","165,250,077 ",Asia,400,"27,620",70
29,22,Ukraine,"411,093","+8,899","7,532 ",+157,"168,868","+5,100","234,693",177,"9,420",173,"3,312,549","75,902","43,642,304 ",Europe,106,"5,794",13
30,23,Philippines,"387,161","+1,772","7,318 ",+49,"348,967",+153,"30,876","1,483","3,517",66,"4,867,879","44,222","110,077,417 ",Asia,284,"15,042",23
31,24,Turkey,"382,118","+2,343","10,481 ",+79,"328,824","+1,817","42,813","2,386","4,514",124,"14,410,507","170,239","84,648,891 ",Asia,222,"8,076",6
32,25,Netherlands,"375,890","+7,743","7,576 ",+113,N/A,N/A,N/A,629,"21,920",442,"3,327,701","194,058","17,147,948 ",Europe,46,"2,263",5
33,26,Czechia,"362,985","+12,089","3,913 ",+259,"185,180","+14,572","173,892","1,156","33,874",365,"2,379,128","222,020","10,715,836 ",Europe,30,"2,739",5
34,27,Saudi Arabia,"348,510",+473,"5,456 ",+19,"335,153",+481,"7,901",749,"9,958",156,"8,151,353","232,910","34,997,849 ",Asia,100,"6,415",4
35,28,Pakistan,"336,260","+1,167","6,849 ",+14,"315,446",+430,"13,965",728,"1,512",31,"4,514,827","20,306","222,340,560 ",Asia,661,"32,463",49
36,29,Israel,"316,528",+892,"2,592 ",+12,"304,069",+664,"9,867",383,"34,414",282,"4,680,374","508,870","9,197,590 ",Asia,29,"3,548",2
37,30,Romania,"258,437","+7,733","7,273 ",+120,"181,175","+3,814","69,989",974,"13,465",379,"3,305,309","172,214","19,192,987 ",Europe,74,"2,639",6
38,31,Canada,"242,368","+2,105","10,261 ",+53,"201,967","+1,915","30,140",218,"6,402",271,"9,753,158","257,642","37,855,403 ",North America,156,"3,689",4
39,32,Morocco,"229,565","+4,495","3,900 ",+74,"189,909","+2,808","35,756",869,"6,194",105,"3,388,542","91,435","37,059,715 ",Africa,161,"9,502",11
40,33,Switzerland,"182,303","+6,126","2,471 ",+67,"83,400","+3,000","96,432",314,"21,012",285,"2,044,406","235,631","8,676,320 ",Europe,48,"3,511",4
41,34,Nepal,"179,614","+3,114","1,004 ",+20,"141,134","+3,142","37,476",,"6,127",34,"1,480,978","50,521","29,314,084 ",Asia,163,"29,197",20
