,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","11,562,060","+7,347","356,691",+533,"7,637,384","+7,672","3,567,985","21,501",,,,,,North America,"
",,
1,,"
Asia
","13,970,076","+28,908","248,136",+742,"12,457,611","+24,553","1,264,329","22,454",,,,,,Asia,"
",,
2,,"
South America
","9,777,921",+69,"297,459",+10,"8,770,300",+471,"710,162","17,975",,,,,,South America,"
",,
3,,"
Europe
","10,792,361","+91,377","275,420","+1,473","4,032,553","+41,416","6,484,388","23,979",,,,,,Europe,"
",,
4,,"
Africa
","1,826,931","+2,230","43,813",+36,"1,489,967",+815,"293,151","2,399",,,,,,Africa,"
",,
5,,"
Oceania
","39,215",+20,979,,"32,753",+20,"5,483",27,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"47,969,285","+129,951","1,222,513","+2,794","34,421,227","+74,947","12,325,545","88,339","6,154",156.8,,,,All,"
",,
8,1,USA,"9,694,176","+1,648","238,656 ",+15,"6,237,271","+1,101","3,218,249","17,816","29,228",720,"150,852,829","454,829","331,669,237 ",North America,34,"1,390",2
9,2,India,"8,313,876",+929,"123,650 ",,"7,656,478","+1,721","533,748","8,944","6,004",89,"112,998,959","81,609","1,384,641,584 ",Asia,167,"11,198",12
10,3,Brazil,"5,567,126",,"160,548 ",,"5,028,216",,"378,362","8,318","26,127",753,"21,900,000","102,779","213,077,550 ",South America,38,"1,327",10
11,4,Russia,"1,693,454","+19,768","29,217 ",+389,"1,266,931","+15,567","397,306","2,300","11,602",200,"62,400,000","427,526","145,956,088 ",Europe,86,"4,996",2
12,5,France,"1,502,763",,"38,289 ",,"120,714",,"1,343,760","3,878","23,005",586,"16,718,098","255,928","65,323,327 ",Europe,43,"1,706",4
13,6,Spain,"1,331,756",,"36,495 ",,N/A,N/A,N/A,"2,754","28,480",780,"18,072,174","386,479","46,761,037 ",Europe,35,"1,281",3
14,7,Argentina,"1,195,276",,"32,052 ",,"1,009,278",,"153,946","4,854","26,364",707,"3,078,312","67,897","45,337,635 ",South America,38,"1,415",15
15,8,Colombia,"1,099,392",,"31,847 ",,"993,877",,"73,668","2,376","21,528",624,"5,164,329","101,126","51,068,066 ",South America,46,"1,604",10
16,9,UK,"1,073,882",,"47,250 ",,N/A,N/A,N/A,"1,075","15,790",695,"34,634,393","509,265","68,008,568 ",Europe,63,"1,439",2
17,10,Mexico,"938,405","+5,250","92,593 ",+493,"693,227","+5,807","152,585","2,838","7,252",716,"2,425,553","18,745","129,395,356 ",North America,138,"1,397",53
18,11,Peru,"908,902",,"34,623 ",,"832,929",,"41,350","1,023","27,436","1,045","4,568,349","137,900","33,128,036 ",South America,36,957,7
19,12,Italy,"759,829",,"39,412 ",,"302,275",,"418,142","2,225","12,573",652,"16,285,936","269,496","60,431,034 ",Europe,80,"1,533",4
20,13,South Africa,"728,836",,"19,539 ",,"659,259",,"50,038",546,"12,236",328,"4,868,610","81,738","59,563,386 ",Africa,82,"3,048",12
21,14,Iran,"646,164","+8,452","36,579 ",+419,"500,400","+4,927","109,185","5,426","7,660",434,"5,073,034","60,136","84,359,039 ",Asia,131,"2,306",17
22,15,Germany,"577,131",,"10,883 ",,"371,500",,"194,748","2,388","6,881",130,"21,882,967","260,896","83,876,235 ",Europe,145,"7,707",4
