,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,643,484","+6,392","197,625",+379,"2,275,372","+6,020","2,170,487","23,663",,,,,,North America,"
",,
1,,"
South America
","3,308,065","+1,409","119,366",+67,"2,176,310",+322,"1,012,389","14,070",,,,,,South America,"
",,
2,,"
Asia
","3,474,645","+15,184","81,570",+239,"2,471,150","+12,240","921,925","19,542",,,,,,Asia,"
",,
3,,"
Europe
","2,695,276","+7,291","199,532",+190,"1,604,353","+10,065","891,391","5,349",,,,,,Europe,"
",,
4,,"
Africa
","740,026",,"15,465",,"392,377",,"332,184","1,047",,,,,,Africa,"
",,
5,,"
Oceania
","14,113",+360,149,+3,"10,057",,"3,907",38,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"14,876,330","+30,636","613,722",+878,"8,930,270","+28,647","5,332,338","63,713","1,908",78.7,,,,All,"
",,
8,1,USA,"3,961,805",+376,"143,864 ",+30,"1,850,988",+999,"1,966,953","16,616","11,965",434,"49,165,897","148,489","331,108,144 ",North America,84,"2,302",7
9,2,Brazil,"2,121,645",,"80,251 ",,"1,409,202",,"632,192","8,318","9,978",377,"4,911,063","23,096","212,640,618 ",South America,100,"2,650",43
10,3,India,"1,156,189","+1,272","28,099 ",,"724,702",,"403,388","8,944",837,20,"14,381,303","10,416","1,380,715,311 ",Asia,"1,194","49,138",96
11,4,Russia,"783,328","+5,842","12,580 ",+153,"562,384","+8,782","208,364","2,300","5,368",86,"25,449,167","174,383","145,938,027 ",Europe,186,"11,601",6
12,5,South Africa,"373,628",,"5,173 ",,"194,865",,"173,590",539,"6,296",87,"2,505,646","42,220","59,346,837 ",Africa,159,"11,472",24
13,6,Peru,"357,681",,"13,384 ",,"245,081",,"99,216","1,303","10,840",406,"2,084,311","63,171","32,994,980 ",South America,92,"2,465",16
14,7,Mexico,"349,396","+5,172","39,485 ",+301,"222,068","+4,645","87,843","3,909","2,708",306,"827,951","6,418","129,003,279 ",North America,369,"3,267",156
15,8,Chile,"333,029",,"8,633 ",,"303,992",,"20,404","1,764","17,413",451,"1,420,390","74,269","19,124,900 ",South America,57,"2,215",13
16,9,Spain,"311,916",,"28,422 ",,N/A,N/A,N/A,617,"6,671",608,"6,320,836","135,188","46,755,810 ",Europe,150,"1,645",7
17,10,UK,"295,372",,"45,312 ",,N/A,N/A,N/A,142,"4,350",667,"13,459,190","198,205","67,905,499 ",Europe,230,"1,499",5
18,11,Iran,"276,202",,"14,405 ",,"240,087",,"21,710","3,583","3,286",171,"2,175,217","25,881","84,047,689 ",Asia,304,"5,835",39
19,12,Pakistan,"266,096","+1,013","5,639 ",+40,"208,030","+2,101","52,427","1,481","1,204",26,"1,758,551","7,954","221,096,300 ",Asia,831,"39,208",126
20,13,Saudi Arabia,"253,349",,"2,523 ",,"203,259",,"47,567","2,196","7,272",72,"2,728,424","78,311","34,840,718 ",Asia,138,"13,809",13
21,14,Italy,"244,624",,"35,058 ",,"197,162",,"12,404",47,"4,046",580,"6,262,302","103,583","60,456,681 ",Europe,247,"1,724",10
22,15,Turkey,"220,572",,"5,508 ",,"203,002",,"12,062","1,243","2,614",65,"4,316,781","51,155","84,386,202 ",Asia,383,"15,321",20
23,16,Bangladesh,"210,510","+3,057","2,709 ",+41,"115,397","+1,841","92,404",1,"1,278",16,"1,054,559","6,400","164,775,250 ",Asia,783,"60,825",156
24,17,Colombia,"204,005",,"6,929 ",,"95,804",,"101,272","1,456","4,007",136,"1,236,569","24,289","50,911,086 ",South America,250,"7,348",41
25,18,Germany,"203,487",,"9,173 ",,"187,800",,"6,514",264,"2,428",109,"6,884,614","82,156","83,798,849 ",Europe,412,"9,135",12
26,19,France,"176,754",,"30,177 ",,"79,233",,"67,344",477,"2,708",462,"2,764,345","42,345","65,281,616 ",Europe,369,"2,163",24
27,20,Argentina,"130,774",,"2,373 ",,"55,913",,"72,488",752,"2,892",52,"552,306","12,214","45,217,640 ",South America,346,"19,055",82
28,21,Canada,"111,124",,"8,858 ",,"97,474",,"4,792","2,183","2,943",235,"3,573,630","94,641","37,759,668 ",North America,340,"4,263",11
29,22,Qatar,"107,037",,159 ,,"103,782",,"3,096",126,"38,121",57,"446,036","158,856","2,807,805 ",Asia,26,"17,659",6
30,23,Iraq,"94,693",,"3,869 ",,"62,836",,"27,988",431,"2,352",96,"809,522","20,105","40,264,000 ",Asia,425,"10,407",50
31,24,Indonesia,"89,869","+1,655","4,320 ",+81,"48,466","+1,489","37,083",,328,16,"1,257,807","4,596","273,674,103 ",Asia,"3,045","63,350",218
32,25,Egypt,"88,402",,"4,352 ",,"28,924",,"55,126",41,863,42,"135,000","1,318","102,426,739 ",Africa,"1,159","23,536",759
33,26,Sweden,"78,048",,"5,639 ",,N/A,N/A,N/A,48,"7,725",558,"681,820","67,489","10,102,676 ",Europe,129,"1,792",15
34,27,Ecuador,"74,620",,"5,318 ",,"31,955",,"37,347",342,"4,226",301,"204,162","11,563","17,656,373 ",South America,237,"3,320",86
35,28,Kazakhstan,"73,468","+1,630",585 ,,"45,376","+2,347","27,507",221,"3,910",31,"1,791,293","95,341","18,788,237 ",Asia,256,"32,117",10
36,29,Philippines,"70,764","+1,951","1,837 ",+2,"23,281",+209,"45,646",351,645,17,"1,168,965","10,660","109,654,968 ",Asia,"1,550","59,692",94
37,30,Oman,"69,887","+1,487",337 ,+11,"46,608","+1,458","22,942",169,"13,670",66,"279,446","54,660","5,112,395 ",Asia,73,"15,170",18
38,31,Belarus,"66,213",,503 ,,"58,290",,"7,420",89,"7,007",53,"1,999,317","211,587","9,449,145 ",Europe,143,"18,786",5
39,32,Belgium,"64,094",+201,"9,805 ",+5,"17,321",+32,"36,968",36,"5,529",846,"1,444,885","124,641","11,592,401 ",Europe,181,"1,182",8
40,33,Bolivia,"60,991","+1,409","2,218 ",+67,"18,875",+322,"39,898",71,"5,221",190,"132,254","11,322","11,681,061 ",South America,192,"5,266",88
41,34,Ukraine,"60,166",+673,"1,518 ",+20,"32,199",+760,"26,449",89,"1,376",35,"894,393","20,458","43,717,998 ",Europe,727,"28,800",49
42,35,Kuwait,"59,763",,408 ,,"50,339",,"9,016",138,"13,984",95,"462,704","108,267","4,273,724 ",Asia,72,"10,475",9
43,36,UAE,"57,193",,340 ,,"49,621",,"7,232",1,"5,779",34,"4,536,152","458,358","9,896,530 ",Asia,173,"29,107",2
44,37,Panama,"54,426",,"1,127 ",,"29,164",,"24,135",175,"12,604",261,"189,941","43,987","4,318,125 ",North America,79,"3,832",23
45,38,Dominican Republic,"53,956",,993 ,,"25,561",,"27,402",244,"4,971",91,"216,481","19,946","10,853,599 ",North America,201,"10,930",50
46,39,Israel,"52,687",+684,422 ,+7,"22,382",+228,"29,883",260,"5,728",46,"1,477,455","160,635","9,197,590 ",Asia,175,"21,795",6
47,40,Netherlands,"51,910",,"6,136 ",,N/A,N/A,N/A,32,"3,029",358,"764,079","44,587","17,137,000 ",Europe,330,"2,793",22
48,41,Portugal,"48,771",,"1,691 ",,"33,547",,"13,533",61,"4,784",166,"1,466,662","143,861","10,194,968 ",Europe,209,"6,029",7
49,42,Singapore,"48,434",+399,27 ,,"44,371",,"4,036",,"8,275",5,"1,009,532","172,487","5,852,798 ",Asia,121,"216,770",6
50,43,Poland,"40,782",+399,"1,636 ",+9,"30,771",+232,"8,375",73,"1,078",43,"1,971,736","52,101","37,844,219 ",Europe,928,"23,132",19
51,44,Guatemala,"39,039",,"1,502 ",,"25,539",,"11,998",5,"2,177",84,"121,125","6,755","17,931,484 ",North America,459,"11,938",148
52,45,Romania,"38,139",,"2,038 ",,"22,747",,"13,354",293,"1,983",106,"967,192","50,296","19,229,952 ",Europe,504,"9,436",20
53,46,Nigeria,"37,225",,801 ,,"15,333",,"21,091",7,180,4,"214,228","1,038","206,368,270 ",Africa,"5,544","257,638",963
54,47,Bahrain,"36,936",,128 ,,"32,965",,"3,843",46,"21,677",75,"735,492","431,651","1,703,906 ",Asia,46,"13,312",2
55,48,Afghanistan,"35,615",+89,"1,186 ",+1,"23,741",,"10,688",31,914,30,"84,202","2,161","38,968,626 ",Asia,"1,094","32,857",463
56,49,Armenia,"35,254",+273,662 ,+12,"24,206",+704,"10,386",10,"11,896",223,"148,180","50,001","2,963,555 ",Asia,84,"4,477",20
57,50,Honduras,"34,611",+776,935 ,+35,"3,905",+104,"29,771",51,"3,492",94,"78,825","7,952","9,912,381 ",North America,286,"10,601",126
58,51,Switzerland,"33,634",,"1,971 ",,"30,300",,"1,363",22,"3,885",228,"728,292","84,118","8,658,017 ",Europe,257,"4,393",12
59,52,Ghana,"28,430",,153 ,,"24,901",,"3,376",8,914,5,"349,752","11,245","31,103,295 ",Africa,"1,094","203,290",89
60,53,Kyrgyzstan,"28,251","+1,108","1,079 ",+42,"14,776","+1,667","12,396",24,"4,327",165,"262,894","40,263","6,529,474 ",Asia,231,"6,051",25
61,54,Azerbaijan,"27,890",,363 ,,"19,490",,"8,037",66,"2,749",36,"634,698","62,569","10,144,003 ",Asia,364,"27,945",16
62,55,Ireland,"25,766",,"1,753 ",,"23,364",,649,9,"5,215",355,"567,819","114,928","4,940,639 ",Europe,192,"2,818",9
63,56,Japan,"25,096",,985 ,,"19,757",,"4,354",47,198,8,"639,821","5,060","126,453,763 ",Asia,"5,039","128,379",198
64,57,Algeria,"23,691",,"1,087 ",,"16,400",,"6,204",64,540,25,,,"43,889,251 ",Africa,"1,853","40,376",
65,58,Serbia,"21,253",,482 ,,"14,047",,"6,724",190,"2,433",55,"558,440","63,929","8,735,292 ",Europe,411,"18,123",16
66,59,Moldova,"21,115",,697 ,+2,"14,599",+132,"5,819",362,"5,235",173,"128,076","31,754","4,033,417 ",Europe,191,"5,787",31
67,60,Austria,"19,827",+84,710 ,,"17,716",+57,"1,401",18,"2,201",79,"798,436","88,625","9,009,195 ",Europe,454,"12,689",11
68,61,Nepal,"17,844",,40 ,,"11,868",,"5,936",,612,1,"632,274","21,681","29,162,114 ",Asia,"1,634","729,053",46
69,62,Uzbekistan,"17,590",+441,92 ,+2,"9,463",+76,"8,035",70,525,3,"1,377,915","41,140","33,493,488 ",Asia,"1,904","364,060",24
70,63,Morocco,"17,562",,276 ,,"15,132",,"2,154",31,476,7,"1,027,773","27,828","36,933,044 ",Africa,"2,103","133,815",36
71,64,Cameroon,"16,157",,373 ,,"13,728",,"2,056",52,608,14,"135,000","5,080","26,575,402 ",Africa,"1,645","71,248",197
72,65,Ivory Coast,"14,312",,92 ,,"8,659",,"5,561",,542,3,"83,753","3,172","26,407,518 ",Africa,"1,845","287,038",315
73,66,Czechia,"14,098",,359 ,,"8,836",,"4,903",18,"1,316",34,"626,610","58,506","10,710,099 ",Europe,760,"29,833",17
74,67,S. Korea,"13,816",+45,296 ,,"12,643",+71,877,21,269,6,"1,482,390","28,912","51,271,690 ",Asia,"3,711","173,215",35
75,68,Kenya,"13,771",,238 ,,"5,616",,"7,917",44,256,4,"246,361","4,577","53,826,019 ",Africa,"3,909","226,160",218
76,69,Denmark,"13,262",,611 ,,"12,251",,400,3,"2,289",105,"1,333,797","230,230","5,793,334 ",Europe,437,"9,482",4
77,70,Australia,"12,428",+359,126 ,+3,"8,444",,"3,858",38,487,5,"3,584,339","140,479","25,515,126 ",Australia/Oceania,"2,053","202,501",7
