,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,152,262","+4,707","129,967","+1,130","840,807","+3,156","1,181,488","19,321",,,,,,North America,"
",,
1,,"
South America
","986,953","+1,229","44,319",+45,"470,798","+4,784","471,836","11,404",,,,,,South America,"
",,
2,,"
Europe
","2,037,996","+9,755","176,668",+223,"1,038,687","+10,833","822,641","8,531",,,,,,Europe,"
",,
3,,"
Asia
","1,239,163","+12,532","32,629",+164,"751,725","+3,217","454,809","14,532",,,,,,Asia,"
",,
4,,"
Africa
","165,179",+194,"4,631",+4,"72,680",+300,"87,868",435,,,,,,Africa,"
",,
5,,"
Oceania
","8,850",+11,124,,"8,230",+8,496,4,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"6,591,124","+28,428","388,353","+1,566","3,183,578","+22,298","3,019,193","54,231",846,49.8,,,,All,"
",,
8,1,USA,"1,902,031",+248,"109,146 ",+4,"688,670",,"1,104,215","16,939","5,749",330,"19,100,620","57,730","330,859,357 ",North America,174,"3,031",17
9,2,Brazil,"584,562",+582,"32,568 ",+21,"266,132",,"285,862","8,318","2,752",153,"930,013","4,378","212,446,884 ",South America,363,"6,523",228
10,3,Russia,"441,108","+8,831","5,384 ",+169,"204,623","+8,666","231,101","2,300","3,023",37,"11,733,051","80,402","145,930,019 ",Europe,331,"27,104",12
11,4,Spain,"287,406",,"27,128 ",,N/A,N/A,N/A,617,"6,147",580,"4,063,843","86,921","46,753,492 ",Europe,163,"1,723",12
12,5,UK,"279,856",,"39,728 ",,N/A,N/A,N/A,"1,559","4,124",585,"4,786,219","70,531","67,859,798 ",Europe,242,"1,708",14
13,6,Italy,"233,836",,"33,601 ",,"160,938",,"39,297",353,"3,867",556,"3,999,591","66,144","60,468,053 ",Europe,259,"1,800",15
14,7,India,"217,554",+730,"6,091 ",+3,"104,155",+84,"107,308","8,944",158,4,"4,242,718","3,077","1,378,974,417 ",Asia,"6,339","226,395",325
15,8,Germany,"184,425",,"8,699 ",,"167,800",+500,"7,926",632,"2,202",104,"4,348,880","51,918","83,764,536 ",Europe,454,"9,629",19
16,9,Peru,"178,914",,"4,894 ",,"72,319",,"101,701",964,"5,432",149,"1,115,615","33,872","32,935,983 ",South America,184,"6,730",30
17,10,Turkey,"166,422",,"4,609 ",,"130,852",,"30,961",612,"1,975",55,"2,155,349","25,577","84,269,726 ",Asia,506,"18,284",39
18,11,Iran,"160,696",,"8,012 ",,"125,206",,"27,478","2,557","1,915",95,"997,009","11,882","83,909,638 ",Asia,522,"10,473",84
19,12,France,"151,677",,"29,021 ",,"69,455",,"53,201","1,210","2,324",445,"1,384,633","21,216","65,263,122 ",Europe,430,"2,249",47
20,13,Chile,"113,628",,"1,275 ",,"90,748","+4,575","21,605","1,446","5,948",67,"628,318","32,890","19,103,852 ",South America,168,"14,983",30
21,14,Mexico,"101,238","+3,912","11,729 ","+1,092","73,271","+2,963","16,238",378,786,91,"303,461","2,356","128,829,434 ",North America,"1,273","10,984",425
22,15,Canada,"93,085",,"7,498 ",,"51,048",,"34,539","1,721","2,468",199,"1,755,926","46,555","37,717,219 ",North America,405,"5,030",21
23,16,Saudi Arabia,"91,182",,579  ,,"68,159",,"22,444","1,321","2,622",17,"870,963","25,049","34,771,048 ",Asia,381,"60,054",40
24,17,Pakistan,"85,264","+4,801","1,770 ",+82,"30,128","+1,205","53,366",111,387,8,"615,511","2,791","220,544,600 ",Asia,"2,587","124,601",358
25,18,Qatar,"62,160",,45 ,,"37,542",,"24,573",237,"22,138",16,"236,437","84,207","2,807,805 ",Asia,45,"62,396",12
26,19,Belgium,"58,767",+82,"9,548 ",+26,"16,048",+89,"33,171",143,"5,072",824,"900,282","77,705","11,585,939 ",Europe,197,"1,213",13
27,20,Bangladesh,"57,563","+2,423",781 ,+35,"12,161",+571,"44,621",1,350,5,"358,277","2,177","164,564,713 ",Asia,"2,859","210,710",459
