,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,161,532","+13,977","130,410","+1,573","843,361","+5,710","1,187,761","19,329",,,,,,North America,"
",,
1,,"
South America
","997,563","+11,839","44,525",+251,"470,937","+4,923","482,101","11,454",,,,,,South America,"
",,
2,,"
Europe
","2,043,586","+15,345","177,004",+559,"1,041,566","+13,712","825,016","9,385",,,,,,Europe,"
",,
3,,"
Asia
","1,257,124","+30,493","32,977",+512,"763,768","+15,260","460,379","14,541",,,,,,Asia,"
",,
4,,"
Africa
","166,772","+1,787","4,655",+28,"73,086",+706,"89,031",447,,,,,,Africa,"
",,
5,,"
Oceania
","8,850",+11,124,,"8,230",+8,496,4,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"6,636,148","+73,452","389,710","+2,923","3,201,599","+40,319","3,044,839","55,164",851,50.0,,,,All,"
",,
8,1,USA,"1,910,395","+8,612","109,448 ",+306,"690,566","+1,896","1,110,381","16,947","5,774",331,"19,221,889","58,097","330,859,357 ",North America,173,"3,023",17
9,2,Brazil,"590,485","+6,505","32,688 ",+141,"266,132",,"291,665","8,318","2,779",154,"930,013","4,378","212,446,884 ",South America,360,"6,499",228
10,3,Russia,"441,108","+8,831","5,384 ",+169,"204,623","+8,666","231,101","2,300","3,023",37,"11,733,051","80,402","145,930,019 ",Europe,331,"27,104",12
11,4,Spain,"287,406",,"27,128 ",,N/A,N/A,N/A,617,"6,147",580,"4,063,843","86,921","46,753,492 ",Europe,163,"1,723",12
12,5,UK,"281,661","+1,805","39,904 ",+176,N/A,N/A,N/A,604,"4,151",588,"5,005,565","73,763","67,859,798 ",Europe,241,"1,701",14
13,6,Italy,"234,013",+177,"33,689 ",+88,"161,895",+957,"38,429",338,"3,870",557,"4,049,544","66,970","60,468,053 ",Europe,258,"1,795",15
14,7,India,"225,082","+8,258","6,318 ",+230,"107,776","+3,705","110,988","8,944",163,5,"4,242,718","3,077","1,378,974,417 ",Asia,"6,127","218,261",325
15,8,Germany,"184,492",+67,"8,701 ",+2,"167,800",+500,"7,991",632,"2,203",104,"4,348,880","51,918","83,764,536 ",Europe,454,"9,627",19
16,9,Peru,"178,914",,"4,894 ",,"72,319",,"101,701",964,"5,432",149,"1,115,615","33,872","32,935,983 ",South America,184,"6,730",30
17,10,Turkey,"166,422",,"4,609 ",,"130,852",,"30,961",612,"1,975",55,"2,155,349","25,577","84,269,726 ",Asia,506,"18,284",39
18,11,Iran,"164,270","+3,574","8,071 ",+59,"127,485","+2,279","28,714","2,569","1,958",96,"1,019,362","12,148","83,909,638 ",Asia,511,"10,396",82
19,12,France,"151,677",,"29,021 ",,"69,455",,"53,201","1,210","2,324",445,"1,384,633","21,216","65,263,122 ",Europe,430,"2,249",47
20,13,Chile,"118,292","+4,664","1,356 ",+81,"90,748","+4,575","26,188","1,496","6,192",71,"646,458","33,839","19,103,852 ",South America,161,"14,088",30
21,14,Mexico,"101,238","+3,912","11,729 ","+1,092","73,271","+2,963","16,238",378,786,91,"303,461","2,356","128,829,434 ",North America,"1,273","10,984",425
22,15,Canada,"93,700",+615,"7,635 ",+137,"51,445",+397,"34,620","1,721","2,484",202,"1,787,446","47,391","37,717,219 ",North America,403,"4,940",21
23,16,Saudi Arabia,"93,157","+1,975",611 ,+32,"68,965",+806,"23,581","1,321","2,679",18,"887,209","25,516","34,771,048 ",Asia,373,"56,908",39
24,17,Pakistan,"85,264","+4,801","1,770 ",+82,"30,128","+1,205","53,366",111,387,8,"615,511","2,791","220,544,600 ",Asia,"2,587","124,601",358
25,18,Qatar,"63,741","+1,581",45 ,,"39,468","+1,926","24,228",239,"22,701",16,"241,086","85,863","2,807,805 ",Asia,44,"62,396",12
26,19,Belgium,"58,767",+82,"9,548 ",+26,"16,048",+89,"33,171",143,"5,072",824,"900,282","77,705","11,585,939 ",Europe,197,"1,213",13
27,20,Bangladesh,"57,563","+2,423",781 ,+35,"12,161",+571,"44,621",1,350,5,"358,277","2,177","164,564,713 ",Asia,"2,859","210,710",459
28,21,Netherlands,"46,942",+209,"5,990 ",+13,N/A,N/A,N/A,113,"2,740",350,"378,912","22,117","17,132,145 ",Europe,365,"2,860",45
29,22,Belarus,"45,981",+865,253 ,+5,"21,162",+991,"24,566",92,"4,866",27,"585,065","61,915","9,449,542 ",Europe,206,"37,350",16
30,23,Sweden,"41,883","+1,080","4,562 ",+20,N/A,N/A,N/A,"2,143","4,149",452,"275,500","27,292","10,094,604 ",Europe,241,"2,213",37
31,24,Ecuador,"40,966",,"3,486 ",,"20,019",,"17,461",252,"2,325",198,"119,375","6,774","17,621,950 ",South America,430,"5,055",148
32,25,South Africa,"37,525",,792 ,,"19,682",,"17,051",208,633,13,"785,979","13,265","59,250,820 ",Africa,"1,579","74,812",75
33,26,UAE,"37,018",+659,273 ,+3,"19,572",+419,"17,173",1,"3,746",28,"2,145,493","217,129","9,881,188 ",Asia,267,"36,195",5
34,27,Singapore,"36,922",+517,24 ,,"23,904",+322,"12,994",5,"6,315",4,"408,495","69,865","5,846,897 ",Asia,158,"243,621",14
35,28,Portugal,"33,592",+331,"1,455 ",+8,"20,323",+244,"11,814",58,"3,294",143,"847,181","83,067","10,198,769 ",Europe,304,"7,009",12
36,29,Colombia,"33,354",,"1,045 ",,"12,288",,"20,021",136,656,21,"362,432","7,129","50,841,482 ",South America,"1,524","48,652",140
37,30,Switzerland,"30,913",+20,"1,921 ",,"28,600",,392,27,"3,574",222,"409,450","47,336","8,649,901 ",Europe,280,"4,503",21
38,31,Kuwait,"29,921",+562,236 ,+6,"17,223","+1,473","12,462",184,"7,014",55,"306,006","71,738","4,265,609 ",Asia,143,"18,075",14
39,32,Indonesia,"28,818",+585,"1,721 ",+23,"8,892",+486,"18,205",,105,6,"367,640","1,345","273,302,908 ",Asia,"9,484","158,805",743
40,33,Egypt,"28,615",,"1,088 ",,"7,350",,"20,177",41,280,11,"135,000","1,321","102,178,508 ",Africa,"3,571","93,914",757
41,34,Ukraine,"25,411",+588,747 ,+12,"11,042",+602,"13,622",297,581,17,"392,316","8,967","43,751,560 ",Europe,"1,722","58,570",112
42,35,Ireland,"25,142",+31,"1,664 ",+5,"22,698",,780,36,"5,096",337,"348,416","70,622","4,933,560 ",Europe,196,"2,965",14
43,36,Poland,"25,048",+361,"1,117 ",+2,"12,227",+213,"11,704",160,662,30,"996,604","26,331","37,849,522 ",Europe,"1,511","33,885",38
44,37,Philippines,"20,382",+634,984 ,+10,"4,248",+95,"15,150",82,186,9,"389,190","3,555","109,467,656 ",Asia,"5,371","111,248",281
45,38,Romania,"19,907",+238,"1,306 ",+10,"13,919",+119,"4,682",153,"1,034",68,"472,850","24,568","19,246,341 ",Europe,967,"14,737",41
46,39,Argentina,"19,268",,588 ,+5,"5,993",+97,"12,687",274,427,13,"178,448","3,951","45,164,434 ",South America,"2,344","76,810",253
47,40,Dominican Republic,"18,319",+279,520 ,+4,"11,474",+250,"6,325",110,"1,690",48,"86,285","7,960","10,839,641 ",North America,592,"20,845",126
48,41,Afghanistan,"18,054",+787,300 ,+6,"1,585",+63,"16,169",19,465,8,"43,569","1,121","38,855,768 ",Asia,"2,152","129,519",892
49,42,Israel,"17,429",+52,291 ,,"14,993",+10,"2,145",27,"1,895",32,"606,596","65,952","9,197,590 ",Asia,528,"31,607",15
50,43,Japan,"16,986",,900 ,,"14,771",,"1,315",101,134,7,"300,277","2,374","126,503,264 ",Asia,"7,448","140,559",421
51,44,Austria,"16,805",+34,670 ,,"15,717",+45,418,22,"1,867",74,"471,466","52,370","9,002,608 ",Europe,536,"13,437",19
52,45,Panama,"14,609",,357 ,,"9,519",,"4,733",75,"3,390",83,"71,139","16,508","4,309,396 ",North America,295,"12,071",61
53,46,Oman,"14,316",+778,67 ,,"3,451",+606,"10,798",58,"2,809",13,"100,181","19,660","5,095,664 ",Asia,356,"76,055",51
54,47,Bahrain,"13,229",+414,21  ,+1,"7,728",+318,"5,480",9,"7,799",12,"337,773","199,127","1,696,267 ",Asia,128,"80,775",5
55,48,Kazakhstan,"12,067",+271,48 ,,"6,606",+366,"5,413",62,643,3,"867,286","46,232","18,759,403 ",Asia,"1,555","390,821",22
56,49,Denmark,"11,811",+40,582 ,+2,"10,620",+68,609,17,"2,040",101,"671,558","115,971","5,790,721 ",Europe,490,"9,950",9
57,50,Bolivia,"11,638",+647,400 ,+24,"1,507",+209,"9,731",3,998,34,"28,239","2,422","11,660,610 ",South America,"1,002","29,152",413
58,51,S. Korea,"11,629",+39,273 ,,"10,499",+32,857,15,227,5,"973,858","18,996","51,266,042 ",Asia,"4,408","187,788",53
59,52,Serbia,"11,571",+48,246 ,+1,"6,910",+58,"4,415",15,"1,324",28,"261,266","29,894","8,739,790 ",Europe,755,"35,528",33
60,53,Armenia,"11,221",+697,176 ,+6,"3,468",+14,"7,577",10,"3,787",59,"63,459","21,418","2,962,846 ",Asia,264,"16,834",47
61,54,Nigeria,"11,166",,315 ,,"3,329",,"7,522",7,54,2,"69,801",339,"205,710,189 ",Africa,"18,423","653,048","2,947"
62,55,Algeria,"9,831",+98,681 ,+8,"6,297",+79,"2,853",32,225,16,,,"43,787,434 ",Africa,"4,454","64,299",
63,56,Czechia,"9,478",+40,325 ,+1,"6,808",+59,"2,345",12,885,30,"459,448","42,909","10,707,556 ",Europe,"1,130","32,946",23
64,57,Moldova,"9,018",+223,315 ,+5,"5,009",+146,"3,694",265,"2,235",78,"57,003","14,128","4,034,616 ",Europe,447,"12,808",71
65,58,Ghana,"8,885",+337,38 ,,"3,189",+57,"5,658",3,286,1,"218,425","7,041","31,019,835 ",Africa,"3,491","816,311",142
66,59,Iraq,"8,840",+672,271 ,+15,"4,338",+243,"4,231",50,220,7,"272,259","6,781","40,147,813 ",Asia,"4,542","148,147",147
67,60,Norway,"8,488",+11,238 ,+1,"8,138",+411,112,6,"1,567",44,"252,232","46,554","5,418,068 ",Europe,638,"22,765",21
68,61,Malaysia,"8,247",+277,115 ,,"6,559",+28,"1,573",6,255,4,"560,738","17,342","32,333,861 ",Asia,"3,921","281,164",58
69,62,Morocco,"7,967",+45,207 ,+1,"7,160",+294,600,13,216,6,"257,523","6,983","36,876,878 ",Africa,"4,629","178,149",143
70,63,Australia,"7,240",+11,102 ,,"6,648",+8,490,4,284,4,"1,533,852","60,205","25,477,145 ",Australia/Oceania,"3,519","249,776",17
71,64,Finland,"6,911",,322 ,+1,"5,800",+300,789,7,"1,247",58,"195,400","35,270","5,540,104 ",Europe,802,"17,205",28
72,65,Cameroon,"6,789",+204,203 ,+3,"3,705",+29,"2,881",28,256,8,,,"26,490,288 ",Africa,"3,902","130,494",
73,66,Azerbaijan,"6,522",+262,78 ,+2,"3,737",+72,"2,707",42,644,8,"322,574","31,836","10,132,279 ",Asia,"1,554","129,901",31
74,67,Guatemala,"5,760",+174,143 ,+20,929,+105,"4,688",5,322,8,"31,427","1,757","17,888,866 ",North America,"3,106","125,097",569
75,68,Honduras,"5,690",+163,234 ,+9,617,+54,"4,839",13,575,24,"14,790","1,495","9,892,136 ",North America,"1,739","42,274",669
76,69,Sudan,"5,499",,314 ,,"1,711",,"3,474",,126,7,401,9,"43,764,035 ",Africa,"7,959","139,376","109,137"
77,70,Tajikistan,"4,289",+98,48 ,,"2,401",+54,"1,840",,451,5,,,"9,519,918 ",Asia,"2,220","198,332",
78,71,Djibouti,"4,054",+119,26 ,,"1,685",+49,"2,343",,"4,108",26,"33,492","33,937","986,873 ",Africa,243,"37,957",29
79,72,Luxembourg,"4,027",+3,110 ,,"3,874",+13,43,3,"6,441",176,"82,377","131,767","625,170 ",Europe,155,"5,683",8
80,73,Senegal,"4,021",+89,45 ,,"2,162",+99,"1,814",16,241,3,"46,288","2,771","16,706,455 ",Africa,"4,155","371,255",361
81,74,Hungary,"3,954",+23,539 ,+5,"2,205",+15,"1,210",24,409,56,"195,894","20,275","9,662,056 ",Europe,"2,444","17,926",49
82,75,Guinea,"3,933",,23 ,,"2,332",,"1,578",24,300,2,"14,407","1,100","13,102,388 ",Africa,"3,331","569,669",909
83,76,Uzbekistan,"3,909",+66,16 ,,"3,087",+73,806,11,117,0.5,"460,000","13,760","33,431,174 ",Asia,"8,552","2,089,448",73
84,77,DRC,"3,644",+149,78 ,+3,495,+3,"3,071",,41,0.9,,,"89,323,912 ",Africa,"24,513","1,145,178",
85,78,Ivory Coast,"3,110",,35 ,,"1,530",,"1,545",,118,1,"28,522","1,084","26,323,384 ",Africa,"8,464","752,097",923
86,79,Thailand,"3,101",+17,58 ,,"2,968",,75,1,44,0.8,"420,529","6,026","69,787,353 ",Asia,"22,505","1,203,230",166
87,80,Greece,"2,952",+15,180 ,+1,"1,374",,"1,398",9,283,17,"193,929","18,600","10,426,532 ",Europe,"3,532","57,925",54
88,81,Gabon,"2,902",,20 ,,801,,"2,081",15,"1,306",9,"14,122","6,357","2,221,355 ",Africa,765,"111,068",157
89,82,El Salvador,"2,781",+76,51 ,+2,"1,208",+29,"1,522",59,429,8,"99,178","15,296","6,483,803 ",North America,"2,331","127,133",65
90,83,Haiti,"2,640",+133,50 ,+2,24,,"2,566",,232,4,"5,717",502,"11,391,801 ",North America,"4,315","227,836","1,993"
91,84,Nepal,"2,634",+334,10 ,+1,290,+12,"2,334",,91,0.3,"209,698","7,207","29,094,730 ",Asia,"11,046","2,909,473",139
92,85,North Macedonia,"2,611",+119,147 ,+2,"1,621",+16,843,34,"1,253",71,"33,114","15,894","2,083,380 ",Europe,798,"14,173",63
93,86,Bosnia and Herzegovina,"2,594",+43,159 ,+2,"1,951",+12,484,4,790,48,"68,706","20,933","3,282,199 ",Europe,"1,265","20,643",48
94,87,Bulgaria,"2,585",+25,147 ,+1,"1,322",+116,"1,116",8,372,21,"193,732","27,867","6,951,948 ",Europe,"2,689","47,292",36
95,88,Kenya,"2,340",+124,78 ,+4,592,+39,"1,670",7,44,1,"85,058","1,585","53,673,567 ",Africa,"22,937","688,123",631
96,89,Croatia,"2,247",+1,103 ,,"2,105",+10,39,3,547,25,"67,997","16,556","4,106,980 ",Europe,"1,828","39,874",60
97,90,Somalia,"2,204",+58,79 ,,418,+12,"1,707",2,139,5,,,"15,855,179 ",Africa,"7,194","200,698",
98,91,Cuba,"2,119",+12,83 ,,"1,839",+9,197,4,187,7,"112,449","9,927","11,327,103 ",North America,"5,345","136,471",101
99,92,Mayotte,"2,058",+65,25 ,+1,"1,523",,510,9,"7,559",92,"7,600","27,914","272,264 ",Africa,132,"10,891",36
100,93,Venezuela,"1,952",,20 ,,334,,"1,598",,69,0.7,"995,522","35,002","28,441,527 ",South America,"14,570","1,422,076",29
101,94,Kyrgyzstan,"1,899",+28,20 ,,"1,292",+27,587,5,291,3,"119,124","18,283","6,515,639 ",Asia,"3,431","325,782",55
102,95,Estonia,"1,890",+10,69 ,,"1,663",+13,158,,"1,425",52,"87,456","65,931","1,326,472 ",Europe,702,"19,224",15
103,96,Maldives,"1,850",,7 ,,644,,"1,199",9,"3,427",13,"11,775","21,814","539,782 ",Asia,292,"77,112",46
104,97,Iceland,"1,806",,10 ,,"1,794",,2,,"5,295",29,"61,355","179,885","341,079 ",Europe,189,"34,108",6
105,98,Sri Lanka,"1,790",+55,11 ,,839,+3,940,1,84,0.5,"70,290","3,284","21,406,699 ",Asia,"11,959","1,946,064",305
106,99,Lithuania,"1,687",+3,71 ,,"1,273",+13,343,17,619,26,"321,040","117,825","2,724,713 ",Europe,"1,615","38,376",8
107,100,Ethiopia,"1,636",+150,18 ,+1,250,+4,"1,368",16,14,0.2,"125,570","1,095","114,724,281 ",Africa,"70,125","6,373,571",914
108,101,Slovakia,"1,526",+1,28 ,,"1,376",+1,122,,280,5,"183,764","33,660","5,459,454 ",Europe,"3,578","194,981",30
109,102,New Zealand,"1,504",,22 ,,"1,481",,1,,301,4,"286,174","57,211","5,002,100 ",Australia/Oceania,"3,326","227,368",17
110,103,Slovenia,"1,477",,109 ,,"1,359",+1,9,,710,52,"82,701","39,781","2,078,918 ",Europe,"1,408","19,073",25
111,104,Mali,"1,461",+75,85 ,+6,806,+18,570,,72,4,"3,483",172,"20,200,490 ",Africa,"13,826","237,653","5,800"
112,105,Guinea-Bissau,"1,339",,8 ,,53,,"1,278",,682,4,"1,500",764,"1,964,122 ",Africa,"1,467","245,515","1,309"
113,106,Lebanon,"1,306",+50,28 ,+1,731,+7,547,4,191,4,"90,509","13,256","6,827,539 ",Asia,"5,228","243,841",75
114,107,Equatorial Guinea,"1,306",,12 ,,200,,"1,094",,934,9,"8,268","5,910","1,398,900 ",Africa,"1,071","116,575",169
115,108,CAR,"1,288",+115,4 ,,23,,"1,261",,267,0.8,"15,881","3,293","4,823,052 ",Africa,"3,745","1,205,763",304
116,109,Albania,"1,197",+13,33 ,,898,,266,5,416,11,"15,647","5,437","2,878,018 ",Europe,"2,404","87,213",184
117,110,Costa Rica,"1,157",,10 ,,685,,462,5,227,2,"27,318","5,366","5,090,604 ",North America,"4,400","509,060",186
118,111,Nicaragua,"1,118",,46 ,,370,,702,,169,7,,,"6,618,484 ",North America,"5,920","143,880",
119,112,Hong Kong,"1,099",+5,4 ,,"1,041",+2,54,2,147,0.5,"202,930","27,085","7,492,419 ",Asia,"6,817","1,873,105",37
120,113,Zambia,"1,089",,7 ,,912,,170,1,59,0.4,"28,236","1,540","18,339,751 ",Africa,"16,841","2,619,964",650
121,114,Tunisia,"1,087",,49 ,,968,+3,70,1,92,4,"53,539","4,534","11,809,190 ",Africa,"10,864","241,004",221
122,115,Latvia,"1,082",+3,25 ,+1,760,,297,2,573,13,"114,451","60,634","1,887,558 ",Europe,"1,745","75,502",16
123,116,Paraguay,"1,070",,11 ,,511,,548,2,150,2,"33,081","4,642","7,125,773 ",South America,"6,660","647,798",215
124,117,South Sudan,994,,10 ,,6,,978,,89,0.9,"3,356",300,"11,183,630 ",Africa,"11,251","1,118,363","3,332"
125,118,Niger,961,,65 ,,857,,39,,40,3,"6,087",252,"24,127,274 ",Africa,"25,106","371,189","3,964"
126,119,Cyprus,958,,17 ,,790,,151,4,794,14,"123,316","102,192","1,206,704 ",Asia,"1,260","70,983",10
127,120,Madagascar,957,+49,7 ,+1,200,+5,750,9,35,0.3,"12,608",456,"27,630,820 ",Africa,"28,872","3,947,260","2,192"
128,121,Sierra Leone,914,+5,47 ,,491,,376,,115,6,,,"7,963,749 ",Africa,"8,713","169,441",
129,122,Burkina Faso,884,,53 ,,753,,78,,42,3,,,"20,854,250 ",Africa,"23,591","393,476",
130,123,Andorra,852,+1,51 ,,738,+3,63,7,"11,028",660,"3,750","48,540","77,256 ",Europe,91,"1,515",21
131,124,Uruguay,828,,23 ,,698,,107,4,238,7,"45,777","13,181","3,472,856 ",South America,"4,194","150,994",76
132,125,Chad,820,,66 ,,590,,164,,50,4,,,"16,385,212 ",Africa,"19,982","248,261",
133,126,Georgia,801,+1,13 ,,644,+4,144,6,201,3,"61,395","15,388","3,989,702 ",Asia,"4,981","306,900",65
134,127,Jordan,765,+8,9 ,,566,+5,190,5,75,0.9,"210,401","20,637","10,195,440 ",Asia,"13,327","1,132,827",48
135,128,Mauritania,745,,34 ,,57,,654,,161,7,"7,654","1,650","4,639,283 ",Africa,"6,227","136,450",606
136,129,Diamond Princess,712,,13 ,,651,,48,4,,,,, ,,,,
137,130,San Marino,678,+4,42 ,,408,+17,228,1,"19,985","1,238","4,749","139,981","33,926 ",Europe,50,808,7
138,131,Malta,622,,9 ,,576,+14,37,,"1,409",20,"72,615","164,489","441,458 ",Europe,710,"49,051",6
139,132,Congo,611,,20 ,,179,,412,,111,4,,,"5,506,685 ",Africa,"9,013","275,334",
140,133,Jamaica,591,+1,10 ,+1,361,+5,220,1,200,3,"13,616","4,600","2,960,223 ",North America,"5,009","296,022",217
141,134,Channel Islands,561,,46 ,,512,,3,,"3,229",265,"10,255","59,024","173,742 ",Europe,310,"3,777",17
142,135,French Guiana,556,+23,1 ,,296,+42,259,3,"1,866",3,,,"298,026 ",South America,536,"298,026",
143,136,Uganda,522,+15, ,,82,,440,,11,,"96,825","2,123","45,614,034 ",Africa,"87,383",,471
144,137,Tanzania,509,,21  ,,183,,305,7,9,0.4,,,"59,587,676 ",Africa,"117,068","2,837,508",
145,138,Cabo Verde,502,+25,5 ,,239,+1,258,,904,9,"1,307","2,353","555,525 ",Africa,"1,107","111,105",425
146,139,Sao Tome and Principe,485,+1,12 ,,68,,405,,"2,216",55,175,800,"218,831 ",Africa,451,"18,236","1,250"
147,140,Réunion,479,+1,1 ,,411,,67,1,535,1,"17,200","19,221","894,836 ",Africa,"1,868","894,836",52
148,141,Palestine,464,+7,3 ,,377,+5,84,,91,0.6,"44,876","8,814","5,091,549 ",Asia,"10,973","1,697,183",113
149,142,Togo,452,,13 ,,236,,203,,55,2,"21,515","2,604","8,262,563 ",Africa,"18,280","635,582",384
150,143,Taiwan,443,,7 ,,428,,8,,19,0.3,"72,683","3,052","23,813,683 ",Asia,"53,755","3,401,955",328
151,144,Yemen,419,,95 ,,17,,307,,14,3,120,4,"29,771,764 ",Asia,"71,054","313,387","248,098"
152,145,Rwanda,397,,2 ,,271,,124,,31,0.2,"71,141","5,504","12,925,233 ",Africa,"32,557","6,462,617",182
