,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,241,490","+17,474","134,382","+1,102","900,954","+5,576","1,206,154","19,410",,,,,,North America,"
",,
1,,"
South America
","1,084,065","+11,757","47,730",+279,"521,088","+13,648","515,247","11,757",,,,,,South America,"
",,
2,,"
Europe
","2,077,973","+15,018","178,546",+587,"1,073,167","+17,359","826,260","7,240",,,,,,Europe,"
",,
3,,"
Asia
","1,326,178","+34,055","34,352",+677,"802,916","+18,727","488,910","14,729",,,,,,Asia,"
",,
4,,"
Africa
","180,973","+1,636","4,977",+35,"81,235",+911,"94,761",456,,,,,,Africa,"
",,
5,,"
Oceania
","8,865",+4,124,,"8,275",+7,466,2,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"6,920,265","+79,944","400,126","+2,680","3,388,286","+56,228","3,131,853","53,598",888,51.3,,,,All,"
",,
8,1,USA,"1,976,933","+11,225","111,723 ",+333,"739,724","+1,078","1,125,486","17,011","5,975",338,"20,557,392","62,131","330,869,944 ",North America,167,"2,962",16
9,2,Brazil,"651,980","+5,974","35,211 ",+164,"302,084","+13,432","314,685","8,318","3,069",166,"999,836","4,706","212,455,128 ",South America,326,"6,034",212
10,3,Russia,"458,689","+8,855","5,725 ",+197,"221,388","+8,708","231,576","2,300","3,143",39,"12,388,968","84,896","145,930,359 ",Europe,318,"25,490",12
11,4,Spain,"288,390",+332,"27,135 ",+1,N/A,N/A,N/A,617,"6,168",580,"4,063,843","86,920","46,753,591 ",Europe,162,"1,723",12
12,5,UK,"284,868","+1,557","40,465 ",+204,N/A,N/A,N/A,604,"4,198",596,"5,438,712","80,144","67,861,743 ",Europe,238,"1,677",12
13,6,India,"246,454","+10,270","6,946 ",+297,"118,592","+5,359","120,916","8,944",179,5,"4,524,317","3,281","1,379,048,498 ",Asia,"5,596","198,539",305
14,7,Italy,"234,801",+270,"33,846 ",+72,"165,078","+1,297","35,877",293,"3,883",560,"4,187,057","69,245","60,467,569 ",Europe,258,"1,787",14
15,8,Peru,"187,400",,"5,162 ",,"79,214",,"103,024","1,041","5,689",157,"1,154,468","35,049","32,938,493 ",South America,176,"6,381",29
16,9,Germany,"185,580",+166,"8,767 ",+4,"168,900",+400,"7,913",595,"2,215",105,"4,348,880","51,917","83,765,996 ",Europe,451,"9,555",19
17,10,Iran,"169,425","+2,269","8,209 ",+75,"132,038","+2,297","29,178","2,578","2,019",98,"1,040,289","12,397","83,915,513 ",Asia,495,"10,222",81
18,11,Turkey,"169,218",+878,"4,669 ",+21,"135,322","+1,922","29,227",591,"2,008",55,"2,303,258","27,330","84,274,682 ",Asia,498,"18,050",37
19,12,France,"153,055",,"29,111 ",,"70,504",,"53,440","1,094","2,345",446,"1,384,633","21,216","65,263,909 ",Europe,426,"2,242",47
20,13,Chile,"127,745","+5,246","1,541 ",+93,"95,631",,"30,573","1,524","6,687",81,"687,510","35,986","19,104,748 ",South America,150,"12,398",28
21,14,Mexico,"110,026","+4,346","13,170 ",+625,"78,590","+3,142","18,266",378,854,102,"324,897","2,522","128,836,832 ",North America,"1,171","9,783",397
22,15,Saudi Arabia,"98,869","+3,121",676 ,+34,"71,791","+1,175","26,402","1,484","2,843",19,"933,201","26,836","34,774,012 ",Asia,352,"51,441",37
23,16,Canada,"95,016",+681,"7,773 ",+70,"53,582","+1,014","33,661","1,738","2,519",206,"1,830,498","48,530","37,719,025 ",North America,397,"4,853",21
24,17,Pakistan,"93,983","+4,734","1,935 ",+97,"32,581","+1,383","59,467",111,426,9,"660,508","2,995","220,568,077 ",Asia,"2,347","113,989",334
25,18,Qatar,"67,195","+1,700",51 ,+2,"42,527","+1,592","24,617",238,"23,932",18,"251,391","89,533","2,807,805  ",Asia,42,"55,055",11
26,19,Bangladesh,"63,026","+2,635",846 ,+35,"13,325",+521,"48,855",1,383,5,"384,851","2,338","164,573,672 ",Asia,"2,611","194,532",428
27,20,Belgium,"59,072",+165,"9,580 ",+14,"16,190",+78,"33,302",121,"5,098",827,"923,820","79,734","11,586,214 ",Europe,196,"1,209",13
28,21,Belarus,"47,751",+883,263 ,+4,"23,015",+949,"24,473",92,"5,053",28,"609,671","64,519","9,449,526 ",Europe,198,"35,930",15
29,22,Netherlands,"47,335",+183,"6,011 ",+6,N/A,N/A,N/A,97,"2,763",351,"388,113","22,654","17,132,352 ",Europe,362,"2,850",44
30,23,Sweden,"43,887",+114,"4,656 ",+17,N/A,N/A,N/A,198,"4,347",461,"275,500","27,291","10,094,947 ",Europe,230,"2,168",37
31,24,South Africa,"43,434",,908 ,,"23,088",,"19,438",208,733,15,"850,871","14,360","59,254,905 ",Africa,"1,364","65,259",70
32,25,Ecuador,"41,575",,"3,534 ",,"20,568",,"17,473",252,"2,359",201,"120,845","6,857","17,623,415 ",South America,424,"4,987",146
33,26,UAE,"38,268",+626,275 ,+1,"21,061",+724,"16,932",1,"3,873",28,"2,145,493","217,115","9,881,840 ",Asia,258,"35,934",5
34,27,Singapore,"37,527",+344,25 ,+1,"24,559",+350,"12,943",4,"6,418",4,"408,495","69,862","5,847,148 ",Asia,156,"233,886",14
35,28,Colombia,"36,635",,"1,145 ",,"13,638",,"21,852",335,721,23,"386,938","7,610","50,844,444 ",South America,"1,388","44,406",131
36,29,Portugal,"34,351",+382,"1,474 ",+9,"20,807",+281,"12,070",58,"3,368",145,"873,998","85,698","10,198,608 ",Europe,297,"6,919",12
37,30,Kuwait,"31,131",+487,254 ,+10,"19,282","+1,005","11,595",180,"7,298",60,"311,624","73,049","4,265,955 ",Asia,137,"16,795",14
38,31,Egypt,"31,115",,"1,166 ",,"8,158",,"21,791",41,304,11,"135,000","1,321","102,189,071 ",Africa,"3,284","87,641",757
39,32,Switzerland,"30,956",+20,"1,921 ",,"28,600",,435,28,"3,579",222,"419,980","48,551","8,650,247 ",Europe,279,"4,503",21
40,33,Indonesia,"30,514",+993,"1,801 ",+31,"9,907",+464,"18,806",,112,7,"394,068","1,442","273,318,704 ",Asia,"8,957","151,759",694
41,34,Ukraine,"26,514",+550,777 ,+15,"11,812",+440,"13,925",301,606,18,"414,542","9,475","43,750,132 ",Europe,"1,650","56,306",106
42,35,Poland,"25,986",+576,"1,153 ",+16,"12,641",+231,"12,192",160,687,30,"1,038,281","27,432","37,849,296 ",Europe,"1,457","32,827",36
43,36,Ireland,"25,183",+20,"1,678 ",+8,"22,698",,807,36,"5,104",340,"348,416","70,617","4,933,861 ",Europe,196,"2,940",14
44,37,Philippines,"21,340",+714,994 ,+7,"4,441",+111,"15,905",82,195,9,"420,114","3,838","109,475,626 ",Asia,"5,130","110,136",261
45,38,Argentina,"21,037",,642 ,+10,"6,180",+92,"14,215",274,466,14,"189,278","4,191","45,166,698 ",South America,"2,147","70,353",239
46,39,Romania,"20,290",+187,"1,318 ",+2,"14,419",+274,"4,553",153,"1,054",68,"496,408","25,793","19,245,644 ",Europe,949,"14,602",39
47,40,Afghanistan,"19,551",+582,320 ,+11,"1,820",+58,"17,411",19,503,8,"45,900","1,181","38,860,571 ",Asia,"1,988","121,439",847
48,41,Dominican Republic,"19,195",+487,536 ,+11,"11,919",+183,"6,740",110,"1,771",49,"90,141","8,315","10,840,235 ",North America,565,"20,224",120
49,42,Israel,"17,752",+190,295 ,+4,"15,042",+16,"2,415",29,"1,930",32,"637,863","69,351","9,197,590 ",Asia,518,"31,178",14
50,43,Japan,"17,064",,907 ,,"14,972",,"1,185",98,135,7,"307,462","2,431","126,501,158 ",Asia,"7,413","139,472",411
51,44,Austria,"16,898",+55,672 ,,"15,789",+47,437,17,"1,877",75,"485,912","53,973","9,002,889 ",Europe,533,"13,397",19
52,45,Oman,"16,016",+930,72 ,,"3,451",,"12,493",67,"3,143",14,"105,772","20,754","5,096,376 ",Asia,318,"70,783",48
53,46,Panama,"15,463",,370 ,,"9,719",,"5,374",77,"3,588",86,"72,697","16,868","4,309,767 ",North America,279,"11,648",59
54,47,Bahrain,"14,383",+548,23 ,+1,"9,056",+471,"5,304",15,"8,478",14,"361,376","213,001","1,696,592 ",Asia,118,"73,765",5
55,48,Bolivia,"12,728",+483,427 ,+12,"1,739",+81,"10,562",3,"1,091",37,"28,239","2,422","11,661,480 ",South America,916,"27,310",413
56,49,Kazakhstan,"12,511",+199,53 ,+1,"7,135",+232,"5,323",62,667,3,"915,904","48,821","18,760,630 ",Asia,"1,500","353,974",20
57,50,Armenia,"12,364",+547,190 ,+7,"3,720",+207,"8,454",10,"4,173",64,"66,674","22,503","2,962,876 ",Asia,240,"15,594",44
58,51,Denmark,"11,924",+49,587 ,+1,"10,721",+68,616,15,"2,059",101,"696,334","120,248","5,790,832 ",Europe,486,"9,865",8
59,52,Nigeria,"11,844",,333 ,,"3,696",,"7,815",7,58,2,"73,064",355,"205,738,192 ",Africa,"17,371","617,832","2,816"
60,53,Serbia,"11,741",+74,248 ,+1,"11,056","+4,125",437,14,"1,343",28,"269,185","30,801","8,739,599 ",Europe,744,"35,240",32
61,54,S. Korea,"11,719",+51,273 ,,"10,531",+25,915,15,229,5,"1,005,305","19,609","51,266,282 ",Asia,"4,375","187,789",51
62,55,Iraq,"11,098","+1,252",318 ,+33,"4,904",+331,"5,876",60,276,8,"294,444","7,333","40,152,757 ",Asia,"3,618","126,267",136
63,56,Algeria,"10,050",+115,698 ,+8,"6,631",+178,"2,721",24,229,16,,,"43,791,767 ",Africa,"4,357","62,739",
64,57,Czechia,"9,546",+17,327 ,,"6,884",+3,"2,335",12,892,31,"468,375","43,742","10,707,664 ",Europe,"1,122","32,745",23
65,58,Moldova,"9,511",+264,331 ,+8,"5,450",+210,"3,730",306,"2,357",82,"58,521","14,505","4,034,565 ",Europe,424,"12,189",69
66,59,Ghana,"9,462",+294,44 ,+2,"3,547",+90,"5,871",3,305,1,"226,741","7,309","31,023,387 ",Africa,"3,279","705,077",137
67,60,Norway,"8,531",+9,238 ,,"8,138",,155,5,"1,574",44,"257,303","47,488","5,418,299 ",Europe,635,"22,766",21
68,61,Malaysia,"8,303",+37,117 ,+1,"6,635",+25,"1,551",5,257,4,"560,738","17,341","32,336,127 ",Asia,"3,895","276,377",58
69,62,Morocco,"8,151",+80,208 ,,"7,315",+47,628,15,221,6,"289,457","7,849","36,879,268 ",Africa,"4,525","177,304",127
70,63,Cameroon,"7,599",+207,212 ,+7,"4,587",+12,"2,800",28,287,8,,,"26,493,910 ",Africa,"3,486","124,971",
71,64,Australia,"7,255",+4,102 ,,"6,690",+7,463,2,285,4,"1,603,027","62,916","25,478,762 ",Australia/Oceania,"3,512","249,792",16
72,65,Azerbaijan,"7,239",+379,84 ,+2,"4,024",+153,"3,131",66,714,8,"328,385","32,408","10,132,778 ",Asia,"1,400","120,628",31
73,66,Finland,"6,964",+23,322 ,,"5,800",,842,7,"1,257",58,"200,500","36,190","5,540,151 ",Europe,796,"17,205",28
74,67,Guatemala,"6,485",+331,216 ,+58,"1,053",+74,"5,216",5,362,12,"31,427","1,757","17,890,679 ",North America,"2,759","82,827",569
75,68,Honduras,"5,971",+91,248 ,+5,677,+29,"5,046",13,604,25,"14,790","1,495","9,892,998 ",North America,"1,657","39,891",669
76,69,Sudan,"5,865",,347 ,,"1,924",,"3,594",,134,8,401,9,"43,769,644 ",Africa,"7,463","126,137","109,151"
77,70,Tajikistan,"4,453",+83,48 ,,"2,583",+92,"1,822",,468,5,,,"9,521,091 ",Asia,"2,138","198,356",
78,71,Senegal,"4,249",+94,47 ,+2,"2,512",+236,"1,690",15,254,3,"49,180","2,943","16,708,875 ",Africa,"3,932","355,508",340
79,72,Djibouti,"4,169",+46,26 ,,"1,815",+108,"2,328",,"4,224",26,"35,165","35,630","986,952 ",Africa,237,"37,960",28
80,73,Uzbekistan,"4,064",+57,17 ,+1,"3,268",+21,779,13,122,0.5,"748,555","22,389","33,433,825 ",Asia,"8,227","1,966,696",45
81,74,Guinea,"4,060",,23 ,,"2,667",,"1,370",24,310,2,"14,407","1,099","13,104,342 ",Africa,"3,228","569,754",910
