,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,652,088","+63,039","221,882","+1,354","2,912,590","+23,919","2,517,616","26,067",,,,,,North America,"
",,
1,,"
South America
","4,238,647","+47,919","146,767","+1,226","2,851,219","+15,015","1,240,661","14,310",,,,,,South America,"
",,
2,,"
Asia
","4,449,929","+75,072","99,324","+1,228","3,296,391","+57,929","1,054,214","19,085",,,,,,Asia,"
",,
3,,"
Europe
","2,898,496","+12,929","203,794",+202,"1,748,455","+6,507","946,247","5,142",,,,,,Europe,"
",,
4,,"
Africa
","961,388","+12,658","20,350",+332,"615,344","+9,024","325,694","1,150",,,,,,Africa,"
",,
5,,"
Oceania
","19,709",+663,233,+7,"12,074",+218,"7,402",46,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"18,220,978","+212,280","692,365","+4,349","11,436,724","+112,612","6,091,889","65,804","2,338",88.8,,,,All,"
",,
8,1,USA,"4,813,640","+49,031","158,347 ",+449,"2,377,861","+14,958","2,277,432","18,623","14,535",478,"59,893,695","180,851","331,176,957 ",North America,69,"2,091",6
9,2,Brazil,"2,733,677","+24,801","94,130 ",+514,"1,884,051",,"755,496","8,318","12,853",443,"13,096,132","61,573","212,694,204 ",South America,78,"2,260",16
10,3,India,"1,804,702","+52,783","38,161 ",+758,"1,187,228","+40,349","579,313","8,944","1,307",28,"19,821,831","14,351","1,381,196,835 ",Asia,765,"36,194",70
11,4,Russia,"850,870","+5,427","14,128 ",+70,"650,173","+3,649","186,569","2,300","5,830",97,"28,793,260","197,295","145,940,242 ",Europe,172,"10,330",5
12,5,South Africa,"511,485","+8,195","8,366 ",+213,"347,227","+4,766","155,892",539,"8,615",141,"3,036,779","51,147","59,373,395 ",Africa,116,"7,097",20
13,6,Mexico,"434,193","+9,556","47,472 ",+784,"284,847","+6,229","101,874","3,994","3,364",368,"999,697","7,747","129,051,364 ",North America,297,"2,718",129
14,7,Peru,"428,850","+6,667","19,614 ",+206,"294,187","+3,352","115,049","1,410","12,991",594,"2,404,046","72,825","33,011,298 ",South America,77,"1,683",14
15,8,Chile,"359,731","+2,073","9,608 ",+75,"332,411","+1,904","17,712","1,437","18,804",502,"1,673,289","87,466","19,130,722 ",South America,53,"1,991",11
16,9,Spain,"335,602",,"28,445 ",,N/A,N/A,N/A,617,"7,178",608,"6,678,414","142,834","46,756,451 ",Europe,139,"1,644",7
17,10,Colombia,"317,651","+11,470","10,650 ",+320,"167,239","+6,531","139,762","1,493","6,237",209,"1,647,396","32,346","50,930,338 ",South America,160,"4,782",31
18,11,Iran,"309,437","+2,685","17,190 ",+208,"268,102","+2,272","24,145","4,089","3,680",204,"2,508,418","29,832","84,085,874 ",Asia,272,"4,892",34
19,12,UK,"304,695",+743,"46,201 ",+8,N/A,N/A,N/A,86,"4,486",680,"16,499,272","242,929","67,918,139 ",Europe,223,"1,470",4
20,13,Pakistan,"279,698",+552,"5,976 ",+6,"248,577",+550,"25,145","1,064","1,264",27,"2,010,170","9,086","221,248,898 ",Asia,791,"37,023",110
21,14,Saudi Arabia,"278,835","+1,357","2,917 ",+30,"240,081","+2,533","35,837","2,011","7,999",84,"3,432,354","98,461","34,859,989 ",Asia,125,"11,951",10
22,15,Italy,"248,070",+238,"35,154 ",+8,"200,460",+231,"12,456",42,"4,103",582,"6,916,765","114,415","60,453,535 ",Europe,244,"1,720",9
23,16,Bangladesh,"240,746",+886,"3,154 ",+22,"136,839",+586,"100,753",,"1,461",19,"1,189,295","7,215","164,833,483 ",Asia,685,"52,262",139
24,17,Turkey,"232,856",+987,"5,728 ",+18,"216,494",+978,"10,634",582,"2,758",68,"4,885,916","57,877","84,418,418 ",Asia,363,"14,738",17
25,18,Germany,"211,462",+385,"9,226 ",,"193,600",,"8,636",261,"2,523",110,"8,006,135","95,529","83,808,340 ",Europe,396,"9,084",10
26,19,Argentina,"196,543",,"3,612 ",+16,"89,026","+2,527","103,905","1,128","4,345",80,"736,007","16,272","45,232,356 ",South America,230,"12,523",61
27,20,France,"187,919",,"30,265 ",,"81,500",,"76,154",371,"2,878",464,"2,982,302","45,680","65,286,732 ",Europe,347,"2,157",22
28,21,Iraq,"129,151","+2,447","4,868 ",+63,"91,886","+2,611","32,397",498,"3,205",121,"1,029,159","25,540","40,296,137 ",Asia,312,"8,278",39
29,22,Canada,"116,884",+285,"8,945 ",+4,"101,574",+138,"6,365","2,249","3,095",237,"4,143,459","109,698","37,771,409 ",North America,323,"4,223",9
30,23,Indonesia,"111,455","+1,519","5,236 ",+43,"68,975","+1,056","37,244",,407,19,"1,537,413","5,616","273,776,774 ",Asia,"2,456","52,287",178
31,24,Qatar,"111,107",+196,177 ,+3,"107,779",+201,"3,151",76,"39,571",63,"500,536","178,266","2,807,805 ",Asia,25,"15,863",6
32,25,Philippines,"103,185","+5,032","2,059 ",+20,"65,557",+300,"35,569",351,941,19,"1,536,626","14,007","109,706,778 ",Asia,"1,063","53,282",71
33,26,Egypt,"94,483",+167,"4,865 ",+31,"42,455","+1,318","47,163",41,922,47,"135,000","1,317","102,495,399 ",Africa,"1,085","21,068",759
34,27,Kazakhstan,"91,593","+1,226",793 ,,"61,839","+1,014","28,961",221,"4,873",42,"2,079,540","110,636","18,796,213 ",Asia,205,"23,703",9
35,28,Ecuador,"86,232",,"5,736 ",,"36,213",,"44,283",369,"4,881",325,"246,028","13,927","17,665,894 ",South America,205,"3,080",72
36,29,Sweden,"80,422",,"5,743 ",,N/A,N/A,N/A,40,"7,959",568,"810,356","80,194","10,104,909 ",Europe,126,"1,760",12
37,30,Oman,"79,159",,421 ,,"61,421",,"17,317",187,"15,470",82,"305,651","59,732","5,117,023 ",Asia,65,"12,154",17
38,31,Bolivia,"78,793","+2,004","3,064 ",+87,"23,968",+386,"51,761",71,"6,742",262,"168,175","14,390","11,686,718 ",South America,148,"3,814",69
39,32,Israel,"72,815",+597,536 ,+10,"45,677",+575,"26,602",342,"7,917",58,"1,781,967","193,743","9,197,590 ",Asia,126,"17,160",5
40,33,Dominican Republic,"72,243",+828,"1,178 ",+8,"38,244",+735,"32,821",385,"6,654",108,"260,171","23,962","10,857,460 ",North America,150,"9,217",42
41,34,Ukraine,"72,168","+1,112","1,725 ",+16,"39,543",+235,"30,900",128,"1,651",39,"1,058,383","24,214","43,708,714 ",Europe,606,"25,338",41
42,35,Belgium,"69,402",+651,"9,845 ",+4,"17,573",+27,"41,984",56,"5,986",849,"1,694,349","146,138","11,594,189 ",Europe,167,"1,178",7
