,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
27,Poland,4532,+119,111.0,+4,191.0,4230,50.0,120.0,3.0,92215.0,2437.0
28,Romania,4417,+360,184.0,+8,460.0,3773,274.0,230.0,10.0,43578.0,2265.0
29,Pakistan,4004,+238,55.0,+2,429.0,3520,28.0,18.0,0.2,39183.0,177.0
30,Malaysia,3963,+170,63.0,+1,1321.0,2579,92.0,122.0,2.0,55566.0,1717.0
31,Japan,3906,,92.0,,592.0,3222,79.0,31.0,0.7,46172.0,365.0
32,Philippines,3764,+104,177.0,+14,84.0,3503,1.0,34.0,2.0,22958.0,210.0
33,Ecuador,3747,,191.0,,100.0,3456,156.0,212.0,11.0,13039.0,739.0
34,Luxembourg,2843,,41.0,,500.0,2302,33.0,4542.0,65.0,24291.0,38805.0
35,Saudi Arabia,2752,+147,38.0,,551.0,2163,41.0,79.0,1.0,,
36,Indonesia,2738,+247,221.0,+12,204.0,2313,,10.0,0.8,13186.0,48.0
37,Peru,2561,,92.0,,997.0,1472,89.0,78.0,3.0,20414.0,619.0
38,Mexico,2439,+296,125.0,+31,633.0,1681,89.0,19.0,1.0,20475.0,159.0
39,Finland,2308,+132,27.0,,300.0,1981,81.0,417.0,5.0,34884.0,6296.0
40,Thailand,2258,+38,27.0,+1,824.0,1407,30.0,32.0,0.4,25071.0,359.0
41,Serbia,2200,,58.0,,118.0,2024,101.0,252.0,7.0,8552.0,979.0
42,Panama,2100,,55.0,,14.0,2031,88.0,487.0,13.0,10297.0,2386.0
43,UAE,2076,,11.0,,167.0,1898,1.0,210.0,1.0,220000.0,22244.0
44,Qatar,1832,,4.0,,131.0,1697,37.0,636.0,1.0,38108.0,13227.0
45,Dominican Republic,1828,,86.0,,33.0,1709,147.0,169.0,8.0,4542.0,419.0
46,Greece,1755,,81.0,+2,269.0,1405,90.0,168.0,8.0,26193.0,2513.0
47,South Africa,1686,,12.0,,95.0,1579,7.0,28.0,0.2,58098.0,980.0
48,Argentina,1628,,53.0,,325.0,1250,94.0,36.0,1.0,10709.0,237.0
49,Colombia,1579,,46.0,,88.0,1445,50.0,31.0,0.9,27685.0,544.0
50,Iceland,1562,,6.0,,460.0,1096,11.0,4577.0,18.0,27880.0,81701.0
51,Ukraine,1462,+143,45.0,+7,28.0,1389,16.0,33.0,1.0,6385.0,146.0
52,Algeria,1423,,173.0,,90.0,1160,46.0,32.0,4.0,3359.0,77.0
53,Singapore,1375,,6.0,,344.0,1025,25.0,235.0,1.0,65000.0,11110.0
54,Egypt,1322,,85.0,,259.0,978,,13.0,0.8,25000.0,244.0
55,Croatia,1222,,16.0,,130.0,1076,36.0,298.0,4.0,11464.0,2793.0
56,New Zealand,1160,+54,1.0,,241.0,918,14.0,241.0,0.2,42826.0,8881.0
57,Estonia,1149,+41,21.0,+2,69.0,1059,12.0,866.0,16.0,23546.0,17750.0
58,Morocco,1141,+21,83.0,+3,88.0,970,1.0,31.0,2.0,5272.0,143.0
59,Iraq,1031,,64.0,,344.0,623,,26.0,2.0,,
60,Slovenia,1021,,30.0,,102.0,889,30.0,491.0,14.0,28253.0,13590.0
61,Moldova,965,,21.0,+2,40.0,904,80.0,239.0,5.0,,
62,Hong Kong,936,+21,4.0,,236.0,696,12.0,125.0,0.5,96709.0,12900.0
63,Lithuania,880,+37,15.0,,8.0,857,11.0,323.0,6.0,27807.0,10215.0
64,Armenia,853,+20,8.0,,87.0,758,30.0,288.0,3.0,5140.0,1735.0
65,Hungary,817,+73,47.0,+9,71.0,699,17.0,85.0,5.0,23746.0,2458.0
66,Bahrain,756,,4.0,,458.0,294,4.0,444.0,2.0,47684.0,28023.0
67,Bosnia and Herzegovina,754,+80,33.0,+4,68.0,653,4.0,230.0,10.0,5934.0,1809.0
68,Kuwait,743,+78,1.0,,105.0,637,23.0,174.0,0.2,,
69,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
70,Belarus,700,,13.0,,53.0,634,11.0,74.0,1.0,40000.0,4233.0
71,Kazakhstan,685,+23,6.0,,50.0,629,16.0,36.0,0.3,5093.0,271.0
72,Cameroon,658,,9.0,,17.0,632,,25.0,0.3,,
73,Azerbaijan,641,,7.0,,44.0,590,11.0,63.0,0.7,45000.0,4438.0
74,Tunisia,596,,22.0,,5.0,569,39.0,50.0,2.0,7725.0,654.0
75,Slovakia,581,+47,2.0,,8.0,571,3.0,106.0,0.4,17639.0,3231.0
76,North Macedonia,570,,23.0,,30.0,517,15.0,274.0,11.0,5291.0,2540.0
77,Bulgaria,565,+16,22.0,,42.0,501,26.0,81.0,3.0,15899.0,2288.0
78,Lebanon,548,+7,19.0,,60.0,469,27.0,80.0,3.0,10221.0,1497.0
79,Latvia,548,+6,2.0,+1,16.0,530,5.0,291.0,1.0,22575.0,11969.0
80,Andorra,525,,21.0,,31.0,473,12.0,6795.0,272.0,,
81,Uzbekistan,504,+47,2.0,,30.0,472,8.0,15.0,0.06,,
82,Costa Rica,467,,2.0,,18.0,447,14.0,92.0,0.4,5363.0,1053.0
83,Cyprus,465,,9.0,,45.0,411,11.0,385.0,7.0,11664.0,9661.0
84,Afghanistan,423,+56,14.0,+3,18.0,391,,11.0,0.4,,
85,Uruguay,415,,6.0,,123.0,286,14.0,119.0,2.0,5385.0,1550.0
86,Albania,383,+6,22.0,+1,131.0,230,7.0,133.0,8.0,2753.0,957.0
87,Taiwan,376,+3,5.0,,61.0,310,,16.0,0.2,39011.0,1638.0
88,Oman,371,+40,2.0,,67.0,302,3.0,73.0,0.4,,
89,Burkina Faso,364,,18.0,,108.0,238,,17.0,0.9,,
90,Cuba,363,+13,9.0,,18.0,336,12.0,32.0,0.8,5234.0,462.0
91,Jordan,349,,6.0,,126.0,217,5.0,34.0,0.6,17000.0,1666.0
92,Réunion,349,,,,40.0,309,4.0,390.0,,,
93,Channel Islands,334,+11,7.0,,27.0,300,,1921.0,40.0,1157.0,6655.0
94,Ivory Coast,323,,3.0,,41.0,279,,12.0,0.1,,
95,Honduras,305,+7,22.0,,6.0,277,10.0,31.0,2.0,,
96,Malta,293,+52,,,5.0,288,4.0,664.0,,10923.0,24738.0
97,Ghana,287,+73,5.0,,31.0,251,2.0,9.0,0.2,,
98,San Marino,277,,32.0,,35.0,210,14.0,8164.0,943.0,586.0,17270.0
99,Palestine,260,+6,1.0,,24.0,235,,51.0,0.2,12738.0,2497.0
100,Niger,253,,10.0,,26.0,217,,10.0,0.4,4081.0,169.0
101,Vietnam,249,+4,,,123.0,126,8.0,3.0,,94305.0,969.0
102,Mauritius,244,,7.0,,7.0,230,2.0,192.0,6.0,4913.0,3863.0
103,Montenegro,239,+6,2.0,,3.0,234,7.0,381.0,3.0,1722.0,2742.0
104,Nigeria,238,,5.0,,35.0,198,2.0,1.0,0.02,5000.0,24.0
105,Kyrgyzstan,228,+12,4.0,,33.0,191,5.0,35.0,0.6,9618.0,1474.0
106,Senegal,226,,2.0,,92.0,132,1.0,13.0,0.1,,
107,Georgia,195,+7,2.0,,39.0,154,6.0,49.0,0.5,2762.0,692.0
108,Bolivia,194,+11,14.0,+3,2.0,178,3.0,17.0,1.0,591.0,51.0
109,Faeroe Islands,184,+1,,,129.0,55,2.0,3766.0,,5035.0,103043.0
110,Sri Lanka,183,+5,6.0,+1,42.0,135,5.0,9.0,0.3,3248.0,152.0
111,Venezuela,165,,7.0,,65.0,93,6.0,6.0,0.2,1779.0,63.0
112,Bangladesh,164,+41,17.0,+5,33.0,114,1.0,1.0,0.1,4289.0,26.0
113,Mayotte,164,,2.0,,15.0,147,3.0,601.0,7.0,479.0,1756.0
114,DRC,161,,18.0,,5.0,138,,2.0,0.2,,
115,Kenya,158,,6.0,,4.0,148,2.0,3.0,0.1,4277.0,80.0
116,Martinique,151,,4.0,,50.0,97,20.0,402.0,11.0,,
117,Isle of Man,150,+11,1.0,,73.0,76,6.0,1764.0,12.0,1669.0,19628.0
118,Guadeloupe,139,,7.0,,31.0,101,14.0,347.0,17.0,,
119,Brunei,135,,1.0,,85.0,49,3.0,309.0,2.0,8845.0,20218.0
120,Guinea,128,,,,5.0,123,,10.0,,,
121,Paraguay,115,+2,5.0,,15.0,95,1.0,16.0,0.7,2039.0,286.0
122,Cambodia,115,+1,,,58.0,57,1.0,7.0,,5768.0,345.0
123,Gibraltar,109,,,,52.0,57,,3235.0,,1387.0,41168.0
124,Trinidad and Tobago,105,,8.0,,1.0,96,,75.0,6.0,833.0,595.0
125,Rwanda,105,,,,4.0,101,,8.0,,,
126,Djibouti,90,,,,9.0,81,,91.0,,,
127,Madagascar,82,,,,2.0,80,6.0,3.0,,,
128,El Salvador,78,+9,4.0,,5.0,69,4.0,12.0,0.6,,
129,Liechtenstein,77,,1.0,,55.0,21,,2020.0,26.0,900.0,23605.0
130,Monaco,77,,1.0,,4.0,72,4.0,1962.0,25.0,,
131,Guatemala,74,+4,3.0,,17.0,54,3.0,4.0,0.2,1134.0,63.0
132,French Guiana,72,,,,34.0,38,1.0,241.0,,,
133,Aruba,71,,,,2.0,69,,665.0,,910.0,8523.0
134,Barbados,60,,2.0,,6.0,52,4.0,209.0,7.0,557.0,1938.0
135,Jamaica,59,,3.0,,8.0,48,,20.0,1.0,540.0,182.0
136,Togo,58,,3.0,,23.0,32,,7.0,0.4,1467.0,177.0
137,Ethiopia,52,+8,2.0,,4.0,46,1.0,0.5,0.02,2271.0,20.0
138,Uganda,52,,,,,52,,1.0,,3160.0,69.0
139,Mali,47,,5.0,,9.0,33,,2.0,0.2,,
140,Congo,45,,5.0,,2.0,38,,8.0,0.9,,
141,Macao,44,,,,10.0,34,1.0,68.0,,,
142,French Polynesia,42,,,,,42,,150.0,,618.0,2200.0
143,Bermuda,39,,2.0,,17.0,20,,626.0,32.0,306.0,4913.0
144,Cayman Islands,39,,1.0,,1.0,37,,593.0,15.0,365.0,5554.0
145,Zambia,39,,1.0,,5.0,33,,2.0,0.05,619.0,34.0
146,Sint Maarten,37,,6.0,,1.0,30,,863.0,140.0,105.0,2449.0
147,Bahamas,33,,5.0,,5.0,23,1.0,84.0,13.0,,
148,Guinea-Bissau,33,+15,,,,33,,17.0,,,
149,Saint Martin,32,,2.0,,7.0,23,6.0,828.0,52.0,,
150,Guyana,31,,5.0,+1,8.0,18,8.0,39.0,6.0,115.0,146.0
151,Eritrea,31,,,,,31,,9.0,,,
152,Gabon,30,+6,1.0,,1.0,28,,13.0,0.4,,
153,Benin,26,,1.0,,5.0,20,,2.0,0.08,,
154,Haiti,24,,1.0,,,23,,2.0,0.09,247.0,22.0
155,Tanzania,24,,1.0,,5.0,18,,0.4,0.02,,
156,Myanmar,22,,1.0,,,21,,0.4,0.02,1246.0,23.0
157,Syria,19,,2.0,,2.0,15,,1.0,0.1,,
158,Libya,19,,1.0,,1.0,17,,3.0,0.1,312.0,45.0
159,Maldives,19,,,,13.0,6,,35.0,,,
160,New Caledonia,18,,,,1.0,17,,63.0,,2135.0,7478.0
161,Angola,16,,2.0,,2.0,12,,0.5,0.06,,
162,Equatorial Guinea,16,,,,3.0,13,,11.0,,854.0,609.0
163,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
164,Antigua and Barbuda,15,,,,,15,1.0,153.0,,40.0,408.0
165,Dominica,15,,,,1.0,14,,208.0,,293.0,4070.0
166,Fiji,15,+1,,,,15,,17.0,,,
167,Mongolia,15,,,,4.0,11,,5.0,,,
168,Liberia,14,,3.0,,3.0,8,,3.0,0.6,,
169,Sudan,14,+2,2.0,,2.0,10,,0.3,0.05,,
170,Laos,14,+2,,,,14,,2.0,,765.0,105.0
171,Saint Lucia,14,,,,1.0,13,,76.0,,,
172,Curaçao,13,,1.0,,5.0,7,,79.0,6.0,,
173,Grenada,12,,,,,12,2.0,107.0,,45.0,400.0
174,Greenland,11,,,,4.0,7,,194.0,,718.0,12648.0
175,Saint Kitts and Nevis,11,+1,,,,11,,207.0,,183.0,3440.0
176,Seychelles,11,,,,,11,,112.0,,,
177,Suriname,10,,1.0,,,9,,17.0,2.0,,
178,Zimbabwe,10,,1.0,,,9,,0.7,0.07,316.0,21.0
179,Mozambique,10,,,,1.0,9,,0.3,,363.0,12.0
180,Eswatini,10,,,,4.0,6,,9.0,,,
181,MS Zaandam,9,,2.0,,,7,,,,,
182,Nepal,9,,,,1.0,8,,0.3,,1656.0,57.0
183,Chad,9,,,,,9,,0.5,,,
184,Malawi,8,+3,1.0,+1,,7,1.0,0.4,0.05,,
185,Turks and Caicos,8,,1.0,,,7,,207.0,26.0,61.0,1576.0
186,CAR,8,,,,,8,,2.0,,,
187,Belize,7,,1.0,,,6,1.0,18.0,3.0,268.0,674.0
188,Cabo Verde,7,,1.0,,1.0,5,,13.0,2.0,,
189,Vatican City,7,,,,,7,,8739.0,,,
190,St. Vincent Grenadines,7,,,,1.0,6,,63.0,,,
191,Somalia,7,,,,1.0,6,,0.4,,,
192,Botswana,6,,1.0,,,5,,3.0,0.4,966.0,411.0
193,Mauritania,6,,1.0,,2.0,3,,1.0,0.2,67.0,14.0
194,Nicaragua,6,,1.0,,,5,,0.9,0.2,,
195,Montserrat,6,,,,,6,,1202.0,,,
196,St. Barth,6,,,,1.0,5,,607.0,,,
197,Sierra Leone,6,,,,,6,,0.8,,,
198,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
199,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
200,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
201,Western Sahara,4,,,,,4,,7.0,,,
202,Anguilla,3,,,,,3,,200.0,,,
203,British Virgin Islands,3,,,,,3,,99.0,,,
204,Burundi,3,,,,,3,,0.3,,,
205,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
206,Falkland Islands,2,,,,,2,,575.0,,,
207,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
208,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
209,South Sudan,1,,,,,1,,0.09,,,
210,Timor-Leste,1,,,,,1,,0.8,,,
211,China,81740,+32,3331.0,,77167.0,1242,211.0,57.0,2.0,,
212,Total:,1361024,"+15,020",76201.0,"+1,547",293617.0,991206,47544.0,174.6,9.8,,
