,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","11,423,177","+4,856","354,402",+234,"7,560,067","+7,269","3,508,708","21,268",,,,,,North America,"
",,
1,,"
Asia
","13,883,588","+34,341","246,679",+797,"12,376,332","+27,804","1,260,577","22,290",,,,,,Asia,"
",,
2,,"
South America
","9,741,811",+34,"296,489",+10,"8,698,559",+207,"746,763","18,056",,,,,,South America,"
",,
3,,"
Europe
","10,552,752","+91,464","271,461","+1,372","3,960,784","+47,954","6,320,507","23,009",,,,,,Europe,"
",,
4,,"
Africa
","1,814,702",+902,"43,475",+14,"1,481,911",+507,"289,316","2,341",,,,,,Africa,"
",,
5,,"
Oceania
","38,890",+11,979,,"32,705",+11,"5,206",25,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"47,455,641","+131,608","1,213,500","+2,427","34,111,017","+83,752","12,131,124","86,993","6,088",155.7,,,,All,"
",,
8,1,USA,"9,568,396",+853,"237,009 ",+12,"6,172,843","+1,441","3,158,544","17,576","28,850",715,"149,696,996","451,351","331,663,944 ",North America,35,"1,399",2
9,2,India,"8,267,623",+709,"123,139 ",,"7,603,121","+1,692","541,363","8,944","5,971",89,"111,789,350","80,737","1,384,604,543 ",Asia,167,"11,244",12
10,3,Brazil,"5,554,206",,"160,272 ",,"4,980,942",,"412,992","8,318","26,067",752,"21,900,000","102,781","213,073,428 ",South America,38,"1,329",10
11,4,Russia,"1,673,686","+18,648","28,828 ",+355,"1,251,364","+15,331","393,494","2,300","11,467",198,"61,954,566","424,475","145,955,918 ",Europe,87,"5,063",2
12,5,France,"1,466,433",,"37,435 ",,"119,104",,"1,309,894","3,730","22,449",573,"16,540,372","253,209","65,322,933 ",Europe,45,"1,745",4
13,6,Spain,"1,313,087",,"36,257 ",,N/A,N/A,N/A,"2,650","28,081",775,"18,072,174","386,480","46,760,988 ",Europe,36,"1,290",3
14,7,Argentina,"1,183,131",,"31,623 ",,"998,016",,"153,492","4,922","26,097",698,"3,047,313","67,215","45,336,503 ",South America,38,"1,434",15
15,8,Colombia,"1,093,256",,"31,670 ",,"985,796",,"75,790","2,376","21,408",620,"5,126,096","100,381","51,066,585 ",South America,47,"1,612",10
