,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,674,849","+8,397","280,700",+257,"4,559,394","+4,324","2,834,755","18,656",,,,,,North America,"
",,
1,,"
Asia
","7,793,870","+36,564","152,625",+506,"6,286,229","+33,875","1,355,016","19,126",,,,,,Asia,"
",,
2,,"
South America
","6,718,562",+528,"218,073",+93,"5,332,942","+10,179","1,167,547","14,836",,,,,,South America,"
",,
3,,"
Europe
","3,811,979","+13,025","210,139",+165,"2,165,801","+5,739","1,436,039","5,930",,,,,,Europe,"
",,
4,,"
Africa
","1,306,933","+1,681","31,378",+21,"1,040,896",+442,"234,659","1,433",,,,,,Africa,"
",,
5,,"
Oceania
","29,346",+56,793,+9,"24,876",+138,"3,677",41,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"27,336,260","+60,251","893,723","+1,051","19,410,789","+54,697","7,031,748","60,026","3,507",114.7,,,,All,"
",,
8,1,USA,"6,463,394","+3,144","193,266 ",+16,"3,726,119",+149,"2,544,009","14,694","19,506",583,"87,518,146","264,116","331,362,224 ",North America,51,"1,715",4
9,2,India,"4,224,014","+21,452","71,844 ",+157,"3,267,231","+19,934","884,939","8,944","3,055",52,"49,551,507","35,842","1,382,493,246 ",Asia,327,"19,243",28
10,3,Brazil,"4,137,606",,"126,686 ",,"3,317,227",,"693,693","8,318","19,440",595,"14,408,116","67,695","212,838,474 ",South America,51,"1,680",15
11,4,Russia,"1,030,690","+5,185","17,871 ",+51,"843,277","+2,328","169,542","2,300","7,062",122,"38,758,184","265,565","145,946,206 ",Europe,142,"8,167",4
12,5,Peru,"689,977",,"29,838 ",,"515,039",,"145,100","1,500","20,873",903,"3,379,580","102,240","33,055,232 ",South America,48,"1,108",10
13,6,Colombia,"666,521",,"21,412 ",,"518,229",,"126,880",863,"13,074",420,"2,936,517","57,599","50,982,171 ",South America,76,"2,381",17
14,7,South Africa,"638,517",,"14,889 ",,"563,891",,"59,737",539,"10,741",250,"3,800,190","63,928","59,444,897 ",Africa,93,"3,993",16
15,8,Mexico,"634,023","+4,614","67,558 ",+232,"442,268","+3,514","124,197","2,927","4,908",523,"1,431,633","11,082","129,180,824 ",North America,204,"1,912",90
16,9,Spain,"517,133",,"29,418 ",,N/A,N/A,N/A,976,"11,060",629,"9,987,326","213,595","46,758,177 ",Europe,90,"1,589",5
17,10,Argentina,"478,792",,"9,912 ",+53,"357,388","+8,256","111,492","2,512","10,576",219,"1,412,149","31,193","45,271,977 ",South America,95,"4,567",32
18,11,Chile,"422,510",,"11,592 ",,"394,399",,"16,519",909,"22,067",605,"2,610,602","136,350","19,146,396 ",South America,45,"1,652",7
19,12,Iran,"388,810","+2,152","22,410 ",+117,"335,572","+1,672","30,828","3,733","4,618",266,"3,406,055","40,457","84,188,678 ",Asia,217,"3,757",25
20,13,UK,"347,152",,"41,551 ",,N/A,N/A,N/A,69,"5,109",611,"17,619,897","259,299","67,952,171 ",Europe,196,"1,635",4
21,14,Bangladesh,"327,359","+2,202","4,516 ",+37,"224,573","+3,298","98,270",,"1,984",27,"1,644,724","9,969","164,990,266 ",Asia,504,"36,535",100
22,15,France,"324,777",,"30,724 ",,"87,447",,"206,606",473,"4,974",471,"8,500,000","130,167","65,300,504 ",Europe,201,"2,125",8
23,16,Saudi Arabia,"321,456",+768,"4,107 ",+26,"297,623",+886,"19,726","1,430","9,208",118,"5,406,136","154,851","34,911,872 ",Asia,109,"8,501",6
24,17,Pakistan,"298,903",+394,"6,345 ",+3,"286,016",+118,"6,542",534,"1,348",29,"2,778,689","12,536","221,659,738 ",Asia,742,"34,935",80
25,18,Turkey,"279,806",,"6,673 ",,"251,105",,"22,028","1,102","3,311",79,"7,779,539","92,060","84,505,155 ",Asia,302,"12,664",11
26,19,Italy,"277,634",,"35,541 ",,"210,015",,"32,078",133,"4,593",588,"9,219,257","152,523","60,445,067 ",Europe,218,"1,701",7
27,20,Iraq,"260,370",,"7,512 ",,"198,560",,"54,298",507,"6,448",186,"1,718,157","42,547","40,382,659 ",Asia,155,"5,376",24
28,21,Germany,"252,714",+990,"9,401 ",,"227,000",+792,"16,313",223,"3,014",112,"12,383,035","147,709","83,833,892 ",Europe,332,"8,918",7
29,22,Philippines,"238,727","+1,383","3,890 ",+15,"184,906",+230,"49,931",982,"2,173",35,"2,840,157","25,856","109,846,266 ",Asia,460,"28,238",39
30,23,Indonesia,"196,989","+2,880","8,130 ",+105,"140,652","+2,077","48,207",,719,30,"2,452,164","8,948","274,053,195 ",Asia,"1,391","33,709",112
31,24,Ukraine,"138,068","+2,174","2,877 ",+31,"62,606",+379,"72,585",177,"3,161",66,"1,693,793","38,774","43,683,721 ",Europe,316,"15,184",26
32,25,Israel,"131,970","+1,326","1,022 ",+3,"103,849","+1,372","27,099",476,"14,348",111,"2,488,587","270,569","9,197,590 ",Asia,70,"9,000",4
33,26,Canada,"131,895",,"9,145 ",,"116,357",,"6,393",54,"3,489",242,"5,781,027","152,925","37,803,020 ",North America,287,"4,134",7
34,27,Bolivia,"120,769",+528,"7,008 ",+40,"71,489","+1,923","42,272",71,"10,320",599,"253,647","21,676","11,701,948 ",South America,97,"1,670",46
35,28,Qatar,"120,095",,203 ,,"116,998",,"2,894",49,"42,772",72,"660,008","235,062","2,807,805 ",Asia,23,"13,832",4
36,29,Ecuador,"109,784",,"10,524 ",,"91,242",,"8,018",424,"6,205",595,"330,470","18,680","17,691,529 ",South America,161,"1,681",54
37,30,Kazakhstan,"106,361",+60,"1,588 ",,"99,654",+131,"5,119",221,"5,652",84,"2,571,562","136,657","18,817,685 ",Asia,177,"11,850",7
38,31,Egypt,"99,863",,"5,530 ",,"78,108",,"16,225",41,973,54,"135,000","1,315","102,680,252 ",Africa,"1,028","18,568",761
39,32,Dominican Republic,"99,333",,"1,845 ",,"72,567",,"24,921",210,"9,140",170,"394,791","36,326","10,867,855 ",North America,109,"5,890",28
40,33,Panama,"97,043",,"2,086 ",,"69,661",,"25,296",149,"22,427",482,"366,130","84,614","4,327,039 ",North America,45,"2,074",12
41,34,Romania,"95,897",+883,"3,926 ",+33,"40,454",+147,"51,517",465,"4,991",204,"1,945,738","101,271","19,213,213 ",Europe,200,"4,894",10
42,35,Kuwait,"90,387",+805,546 ,+2,"81,037",+516,"8,804",90,"21,109",128,"648,051","151,343","4,282,010 ",Asia,47,"7,843",7
