,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,671,557","+5,105","280,677",+234,"4,558,895","+3,825","2,831,985","18,655",,,,,,North America,"
",,
1,,"
Asia
","7,759,964","+2,637","152,124",+5,"6,255,915","+3,550","1,351,925","19,083",,,,,,Asia,"
",,
2,,"
South America
","6,726,823",+528,"212,610",,"5,335,748","+1,923","1,178,465","14,827",,,,,,South America,"
",,
3,,"
Europe
","3,798,923",+542,"209,978",+1,"2,160,864",+802,"1,428,081","5,933",,,,,,Europe,"
",,
4,,"
Africa
","1,305,252",,"31,357",,"1,040,454",,"233,441","1,421",,,,,,Africa,"
",,
5,,"
Oceania
","29,343",+53,793,+9,"24,740",+2,"3,810",41,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"27,292,583","+8,865","887,554",+249,"19,377,267","+10,102","7,027,762","59,964","3,501",113.9,,,,All,"
",,
8,1,USA,"6,460,250",,"193,250 ",,"3,725,970",,"2,541,030","14,681","19,496",583,"87,474,919","263,986","331,362,224 ",North America,51,"1,715",4
9,2,India,"4,204,613","+2,051","71,687 ",,"3,250,429","+3,132","882,497","8,944","3,041",52,"48,831,145","35,321","1,382,493,246 ",Asia,329,"19,285",28
10,3,Brazil,"4,137,606",,"126,686 ",,"3,317,227",,"693,693","8,318","19,440",595,"14,408,116","67,695","212,838,474 ",South America,51,"1,680",15
11,4,Russia,"1,025,505",,"17,820 ",,"840,949",,"166,736","2,300","7,027",122,"38,400,000","263,111","145,946,206 ",Europe,142,"8,190",4
12,5,Peru,"689,977",,"29,838 ",,"515,039",,"145,100","1,500","20,873",903,"3,379,580","102,240","33,055,232 ",South America,48,"1,108",10
13,6,Colombia,"666,521",,"21,412 ",,"518,229",,"126,880",863,"13,074",420,"2,936,517","57,599","50,982,171 ",South America,76,"2,381",17
14,7,South Africa,"638,517",,"14,889 ",,"563,891",,"59,737",539,"10,741",250,"3,800,190","63,928","59,444,897 ",Africa,93,"3,993",16
15,8,Mexico,"634,023","+4,614","67,558 ",+232,"442,268","+3,514","124,197","2,927","4,908",523,"1,431,633","11,082","129,180,824 ",North America,204,"1,912",90
16,9,Spain,"517,133",,"29,418 ",,N/A,N/A,N/A,976,"11,060",629,"9,210,337","196,978","46,758,177 ",Europe,90,"1,589",5
17,10,Argentina,"478,792",,"9,859 ",,"349,132",,"119,801","2,512","10,576",218,"1,396,887","30,855","45,271,977 ",South America,95,"4,592",32
18,11,Chile,"422,510",,"11,592 ",,"394,399",,"16,519",909,"22,067",605,"2,610,602","136,350","19,146,396 ",South America,45,"1,652",7
19,12,Iran,"386,658",,"22,293 ",,"333,900",,"30,465","3,722","4,593",265,"3,380,264","40,151","84,188,678 ",Asia,218,"3,776",25
20,13,UK,"347,152",,"41,551 ",,N/A,N/A,N/A,69,"5,109",611,"17,619,897","259,299","67,952,171 ",Europe,196,"1,635",4
21,14,Bangladesh,"325,157",,"4,479 ",,"221,275",,"99,403",,"1,971",27,"1,629,312","9,875","164,990,266 ",Asia,507,"36,836",101
