,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
88,81,El Salvador,"32,421",+159,940 ,+4,"28,127",+223,"3,354",51,"4,991",145,"456,202","70,223","6,496,474 ",North America,200,"6,911",14
89,82,Croatia,"31,717","+1,867",413 ,+7,"22,910",+846,"8,394",49,"7,741",101,"428,961","104,696","4,097,210 ",Europe,129,"9,921",10
90,83,Greece,"29,057",+841,559 ,+10,"9,989",,"18,509",89,"2,792",54,"1,629,489","156,578","10,406,876 ",Europe,358,"18,617",6
91,84,Australia,"27,484",+18,905 ,,"25,169",+10,"1,410",,"1,074",35,"8,466,557","330,830","25,591,896 ",Australia/Oceania,931,"28,278",3
92,85,North Macedonia,"25,991",+518,883 ,+9,"18,247",+200,"6,861",25,"12,476",424,"231,613","111,174","2,083,347 ",Europe,80,"2,359",9
93,86,S. Korea,"25,698",+155,455 ,+2,"23,717",+70,"1,526",62,501,9,"2,528,621","49,307","51,283,105 ",Asia,"1,996","112,710",20
94,87,Georgia,"24,562","+1,759",183 ,+5,"9,751",+350,"14,628",,"6,161",46,"800,789","200,863","3,986,743 ",Asia,162,"21,785",5
95,88,Malaysia,"24,514",+710,214 ,+10,"15,884",+467,"8,416",90,754,7,"1,973,780","60,742","32,494,745 ",Asia,"1,326","151,845",16
96,89,Cameroon,"21,570",,425 ,,"20,117",,"1,028",61,806,16,"149,000","5,571","26,747,441 ",Africa,"1,240","62,935",180
97,90,Ivory Coast,"20,405",+15,121 ,,"20,100",+12,184,,768,5,"184,796","6,953","26,577,577 ",Africa,"1,303","219,649",144
98,91,Slovenia,"19,307","+1,656",214 ,+3,"7,659",+360,"11,434",67,"9,287",103,"313,988","151,026","2,079,028 ",Europe,108,"9,715",7
99,92,Albania,"18,556",+306,469 ,+4,"10,466",+71,"7,621",20,"6,450",163,"111,564","38,781","2,876,803 ",Europe,155,"6,134",26
100,93,Norway,"17,532",+300,279 ,,"11,863",,"5,390",6,"3,226",51,"1,528,498","281,259","5,434,493 ",Europe,310,"19,478",4
101,94,Madagascar,"16,810",,238 ,,"16,215",,357,16,602,9,"85,407","3,060","27,907,915 ",Africa,"1,660","117,260",327
102,95,Montenegro,"16,436",+177,255 ,+2,"12,378",+285,"3,803",26,"26,168",406,"84,074","133,856","628,091 ",Europe,38,"2,463",7
103,96,Zambia,"16,095",+60,346 ,,"15,179",+11,570,,868,19,"225,645","12,171","18,540,277 ",Africa,"1,152","53,585",82
104,97,Senegal,"15,525",+17,321 ,,"14,082",+56,"1,122",4,920,19,"201,364","11,930","16,878,234 ",Africa,"1,087","52,580",84
105,98,Finland,"14,474",+219,353 ,,"9,800",,"4,321",11,"2,611",64,"1,362,069","245,709","5,543,433 ",Europe,383,"15,704",4
106,99,Sudan,"13,724",,836 ,,"6,764",,"6,124",,311,19,,,"44,162,303 ",Africa,"3,218","52,826",
107,100,Luxembourg,"12,851",+518,141 ,+1,"9,085",+611,"3,625",8,"20,427",224,"983,307","1,562,978","629,124 ",Europe,49,"4,462",1
108,101,Namibia,"12,501",+41,133 ,,"10,748",+139,"1,620",3,"4,893",52,"120,558","47,184","2,555,084 ",Africa,204,"19,211",21
109,102,Mozambique,"11,748",+189,82 ,+1,"9,234",+8,"2,432",,373,3,"177,287","5,624","31,521,303 ",Africa,"2,683","384,406",178
110,103,Guinea,"11,635",,71 ,,"10,474",,"1,090",24,879,5,"40,998","3,096","13,241,097 ",Africa,"1,138","186,494",323
111,104,Maldives,"11,391",+33,37 ,,"10,428",+45,926,12,"20,959",68,"150,743","277,366","543,480 ",Asia,48,"14,689",4
112,105,Uganda,"11,163",+122,99 ,+1,"7,269",+59,"3,795",,242,2,"532,332","11,528","46,177,192 ",Africa,"4,137","466,436",87
113,106,DRC,"11,122",+25,304 ,,"10,379",,439,,123,3,,,"90,385,077 ",Africa,"8,127","297,319",
114,107,Tajikistan,"10,695",+42,81 ,,"9,782",+58,832,,"1,114",8,,,"9,603,233 ",Asia,898,"118,558",
115,108,French Guiana,"10,351",+9,69 ,,"9,995",,287,2,"34,384",229,"72,900","242,161","301,040 ",South America,29,"4,363",4
116,109,Lithuania,"9,104",+442,126 ,+1,"3,978",+205,"5,000",26,"3,359",46,"935,997","345,375","2,710,088 ",Europe,298,"21,509",3
117,110,Haiti,"9,015",+8,231 ,,"7,361",+50,"1,423",,788,20,"31,783","2,777","11,445,721 ",North America,"1,270","49,549",360
118,111,Gabon,"8,919",+18,54 ,,"8,512",+33,353,3,"3,979",24,"225,105","100,413","2,241,786 ",Africa,251,"41,515",10
119,112,Angola,"8,829",+247,265 ,+5,"3,384",+79,"5,180",30,266,8,"85,213","2,569","33,175,205 ",Africa,"3,758","125,189",389
120,113,Jamaica,"8,638",+38,182 ,+3,"4,156",+61,"4,300",8,"2,913",61,"91,495","30,856","2,965,226 ",North America,343,"16,292",32
121,114,Zimbabwe,"8,257",+15,236 ,,"7,771",+29,250,,553,16,"162,958","10,915","14,929,932 ",Africa,"1,808","63,262",92
122,115,Cabo Verde,"8,198",+76,94 ,+3,"7,034",+94,"1,070",23,"14,695",168,"87,480","156,812","557,867 ",Africa,68,"5,935",6
123,116,Mauritania,"7,662",+12,163 ,,"7,374",+5,125,3,"1,635",35,"85,629","18,270","4,686,863 ",Africa,612,"28,754",55
124,117,Guadeloupe,"7,329",,115 ,,"2,199",,"5,015",35,"18,316",287,"65,030","162,516","400,146 ",North America,55,"3,480",6
125,118,Sri Lanka,"7,153",+866,14 ,,"3,644",+83,"3,495",,334,0.7,"423,332","19,744","21,441,452 ",Asia,"2,998","1,531,532",51
126,119,Cuba,"6,479",+58,128 ,,"5,899",+28,452,5,572,11,"777,247","68,635","11,324,431 ",North America,"1,748","88,472",15
127,120,Bahamas,"6,268",+133,130 ,,"3,795",+90,"2,343",10,"15,892",330,"33,300","84,429","394,416 ",North America,63,"3,034",12
128,121,Botswana,"5,923",,21 ,,927,,"4,975",1,"2,503",9,"279,070","117,940","2,366,213 ",Africa,399,"112,677",8
129,122,Malawi,"5,885",+11,183 ,,"5,287",+523,415,4,305,9,"59,402","3,081","19,280,534 ",Africa,"3,276","105,358",325
130,123,Eswatini,"5,831",+17,116 ,,"5,485",+17,230,19,"5,010",100,"45,870","39,410","1,163,906 ",Africa,200,"10,034",25
131,124,French Polynesia,"5,797",+636,20 ,+1,"3,623",+87,"2,154",17,"20,599",71,"26,355","93,651","281,417 ",Australia/Oceania,49,"14,071",11
132,125,Djibouti,"5,528",+6,61 ,,"5,393",+4,74,,"5,570",61,"83,626","84,262","992,450 ",Africa,180,"16,270",12
133,126,Trinidad and Tobago,"5,487",+41,104 ,+1,"3,945",+69,"1,438",14,"3,917",74,"32,009","22,849","1,400,913 ",North America,255,"13,470",44
134,127,Nicaragua,"5,434",,155 ,,"4,225",,"1,054",,817,23,,,"6,649,055 ",North America,"1,224","42,897",
135,128,Syria,"5,319",+52,264 ,+4,"1,692",+37,"3,363",,302,15,,,"17,630,464 ",Asia,"3,315","66,782",
136,129,Hong Kong,"5,285",+4,105 ,,"5,029",+10,151,13,703,14,"3,587,019","477,252","7,515,987 ",Asia,"1,422","71,581",2
137,130,Malta,"5,258",+121,49 ,,"3,439",+55,"1,770",6,"11,898",111,"311,475","704,833","441,913 ",Europe,84,"9,019",1
138,131,Congo,"5,156",,92 ,,"3,887",,"1,177",,927,17,,,"5,559,538 ",Africa,"1,078","60,430",
139,132,Suriname,"5,155",+1,109 ,,"5,010",+15,36,6,"8,763",185,"17,798","30,255","588,273 ",South America,114,"5,397",33
140,133,Réunion,"5,149",+134,20 ,+1,"4,630",+185,499,10,"5,738",22,"35,419","39,472","897,311 ",Africa,174,"44,866",25
141,134,Equatorial Guinea,"5,074",,83 ,,"4,961",,30,1,"3,581",59,"64,485","45,512","1,416,875 ",Africa,279,"17,071",22
142,135,Rwanda,"5,052",+35,34 ,,"4,806",+3,212,,387,3,"542,222","41,549","13,050,178 ",Africa,"2,583","383,829",24
143,136,CAR,"4,862",,62 ,,"1,924",,"2,876",2,"1,001",13,"32,711","6,737","4,855,669 ",Africa,999,"78,317",148
144,137,Aruba,"4,401",+12,36 ,,"4,160",+40,205,4,"41,166",337,"37,643","352,106","106,908 ",North America,24,"2,970",3
145,138,Iceland,"4,308",+40,11 ,,"3,187",+89,"1,110",3,"12,599",32,"335,426","980,958","341,937 ",Europe,79,"31,085",1
146,139,Estonia,"4,300",+53,73 ,+2,"3,418",+52,809,1,"3,241",55,"249,726","188,214","1,326,817 ",Europe,309,"18,176",5
147,140,Latvia,"4,208",+250,50 ,+1,"1,357",,"2,801",10,"2,239",27,"413,905","220,218","1,879,522 ",Europe,447,"37,590",5
148,141,Mayotte,"4,203",,44 ,,"2,964",,"1,195",3,"15,293",160,"13,000","47,303","274,825 ",Africa,65,"6,246",21
149,142,Andorra,"4,038",+227,69 ,+6,"2,729",+259,"1,240",22,"52,235",893,"137,457","1,778,136","77,304 ",Europe,19,"1,120",1
150,143,Guyana,"3,960",+83,117 ,,"2,923",+70,920,13,"5,027",149,"17,841","22,648","787,743 ",South America,199,"6,733",44
151,144,Somalia,"3,897",,102 ,,"3,166",,629,,243,6,,,"16,027,872 ",Africa,"4,113","157,136",
152,145,Thailand,"3,727",+8,59 ,,"3,518",+4,150,1,53,0.8,"977,854","13,998","69,855,116 ",Asia,"18,743","1,183,985",71
153,146,Gambia,"3,659",,119 ,,"2,660",,880,,"1,501",49,"18,657","7,655","2,437,279 ",Africa,666,"20,481",131
154,147,Mali,"3,444",+4,132 ,,"2,620",+12,692,,169,6,"69,342","3,395","20,427,714 ",Africa,"5,931","154,755",295
155,148,Cyprus,"3,314",+160,25 ,,"1,444",,"1,845",5,"2,739",21,"446,224","368,747","1,210,109 ",Asia,365,"48,404",3
156,149,Belize,"2,995",+58,46 ,,"1,826",+70,"1,123",1,"7,490",115,"20,458","51,164","399,852 ",North America,134,"8,692",20
157,150,South Sudan,"2,876",+4,56 ,+1,"1,290",,"1,530",,256,5,"12,044","1,072","11,234,532 ",Africa,"3,906","200,617",933
158,151,Uruguay,"2,759",+58,53 ,,"2,241",+37,465,8,793,15,"295,579","84,997","3,477,515 ",South America,"1,260","65,613",12
159,152,Benin,"2,557",,41 ,,"2,330",,186,,209,3,"238,105","19,485","12,219,878 ",Africa,"4,779","298,046",51
160,153,Burkina Faso,"2,433",+19,65 ,,"1,996",+127,372,,115,3,,,"21,077,460 ",Africa,"8,663","324,269",
161,154,Guinea-Bissau,"2,403",,41 ,,"1,818",,544,5,"1,212",21,,,"1,982,217 ",Africa,825,"48,347",
162,155,Sierra Leone,"2,343",+3,74 ,+1,"1,782",+5,487,,292,9,,,"8,026,805 ",Africa,"3,426","108,470",
163,156,Martinique,"2,257",,24 ,,98,,"2,135",19,"6,016",64,"42,504","113,292","375,173 ",North America,166,"15,632",9
164,157,Togo,"2,162",+23,52 ,,"1,586",+12,524,,259,6,"111,706","13,397","8,338,043 ",Africa,"3,857","160,347",75
165,158,Yemen,"2,060",+3,599 ,+2,"1,354",+10,107,,69,20,,,"30,027,214 ",Asia,"14,576","50,129",
166,159,Lesotho,"1,934",+11,43 ,,961,,930,,901,20,"22,200","10,337","2,147,557 ",Africa,"1,110","49,943",97
167,160,New Zealand,"1,923",+9,25  ,,"1,832",+1,66,,384,5,"1,054,047","210,721","5,002,100 ",Australia/Oceania,"2,601","200,084",5
168,161,Chad,"1,423",+13,96 ,,"1,234",+11,93,,86,6,,,"16,568,821 ",Africa,"11,644","172,592",
169,162,Liberia,"1,393",+8,82 ,,"1,278",,33,2,273,16,"30,332","5,954","5,094,020 ",Africa,"3,657","62,122",168
170,163,Niger,"1,215",,69 ,,"1,128",,18,9,50,3,"34,823","1,423","24,469,314 ",Africa,"20,139","354,628",703
171,164,Vietnam,"1,148",,35 ,,"1,049",,64,,12,0.4,"1,246,480","12,770","97,611,928 ",Asia,"85,028","2,788,912",78
172,165,Sao Tome and Principe,938,+3,15 ,,898,,25,,"4,256",68,"5,975","27,108","220,412 ",Africa,235,"14,694",37
173,166,San Marino,819,+17,42 ,,716,+5,61,2,"24,122","1,237","9,184","270,492","33,953 ",Europe,41,808,4
174,167,Curaçao,818,+14,1 ,,534,+25,283,5,"4,979",6,"11,276","68,629","164,304 ",North America,201,"164,304",15
175,168,Channel Islands,795,+11,48 ,,659,,88,2,"4,559",275,"141,888","813,751","174,363 ",Europe,219,"3,633",1
176,169,Sint Maarten,776,+7,22 ,,702,+21,52,6,"18,035",511,"5,961","138,541","43,027 ",North America,55,"1,956",7
177,170,Diamond Princess,712,,13 ,,659,,40,4,,,,, ,,,,
178,171,Turks and Caicos,699,+1,6 ,,689,,4,1,"17,979",154,"4,099","105,430","38,879 ",North America,56,"6,480",9
179,172,Gibraltar,641,+11, ,,500,+5,141,13,"19,028",,"60,887","1,807,379","33,688 ",Europe,53,,1
180,173,Papua New Guinea,583,,7 ,,545,,31,,65,0.8,"27,003","3,001","8,999,183 ",Australia/Oceania,"15,436","1,285,598",333
181,174,Burundi,553,+2,1 ,,497,,55,,46,0.08,"44,526","3,711","11,998,016 ",Africa,"21,696","11,998,016",269
182,175,Taiwan,548,,7 ,,497,,44,,23,0.3,"99,800","4,188","23,830,358 ",Asia,"43,486","3,404,337",239
183,176,Saint Martin,538,,8 ,,422,,108,12,"13,841",206,"6,072","156,217","38,869 ",North America,72,"4,859",6
184,177,Comoros,517,,7 ,,494,,16,,591,8,,,"875,282 ",Africa,"1,693","125,040",
