,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
69,Azerbaijan,1717,,22.0,,1221.0,474,15.0,169.0,2.0,132640.0,13082.0
70,Cameroon,1705,,58.0,,915.0,732,12.0,64.0,2.0,,
71,Ghana,1671,,16.0,,188.0,1467,4.0,54.0,0.5,100622.0,3238.0
72,Estonia,1660,,50.0,,240.0,1370,9.0,1251.0,38.0,49527.0,37336.0
73,Bosnia and Herzegovina,1585,,63.0,,682.0,840,4.0,483.0,19.0,27603.0,8413.0
74,Nigeria,1532,,44.0,,255.0,1233,2.0,7.0,0.2,10918.0,53.0
75,New Zealand,1474,+2,19.0,,1229.0,226,1.0,306.0,4.0,128703.0,26690.0
76,Cuba,1437,,58.0,,575.0,804,12.0,127.0,5.0,43508.0,3841.0
77,North Macedonia,1421,,71.0,,589.0,761,13.0,682.0,34.0,15771.0,7570.0
78,Slovenia,1408,,86.0,,223.0,1099,24.0,677.0,41.0,50290.0,24190.0
79,Bulgaria,1399,,58.0,,222.0,1119,39.0,201.0,8.0,27000.0,3886.0
80,Slovakia,1384,,20.0,,423.0,941,6.0,253.0,4.0,75866.0,13896.0
81,Lithuania,1344,,44.0,,536.0,764,17.0,494.0,16.0,111809.0,41072.0
82,Guinea,1240,,7.0,,269.0,964,,94.0,0.5,,
83,Ivory Coast,1183,,14.0,,525.0,644,,45.0,0.5,,
84,Djibouti,1072,,2.0,,498.0,572,,1085.0,2.0,12571.0,12724.0
85,Bolivia,1053,+39,55.0,2.0,110.0,888,3.0,90.0,5.0,5791.0,496.0
86,Hong Kong,1038,,4.0,,811.0,223,4.0,138.0,0.5,145640.0,19426.0
87,Tunisia,975,,40.0,,279.0,656,18.0,82.0,3.0,21477.0,1817.0
88,Cyprus,837,,15.0,,148.0,674,15.0,693.0,12.0,53219.0,44079.0
89,Latvia,836,,13.0,,267.0,556,4.0,443.0,7.0,51561.0,27336.0
90,Senegal,823,,9.0,,296.0,518,1.0,49.0,0.5,466.0,28.0
91,Albania,750,,30.0,,431.0,289,4.0,261.0,10.0,7758.0,2696.0
92,Andorra,743,,41.0,,398.0,304,17.0,9616.0,531.0,1673.0,21653.0
93,Honduras,738,+36,66.0,2.0,79.0,593,10.0,75.0,7.0,3643.0,368.0
94,Lebanon,717,,24.0,,145.0,548,44.0,105.0,4.0,30879.0,4524.0
95,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
96,Niger,709,,31.0,,403.0,275,,29.0,1.0,5116.0,211.0
97,Kyrgyzstan,708,,8.0,,416.0,284,13.0,109.0,1.0,45627.0,6994.0
98,Costa Rica,705,,6.0,,306.0,393,8.0,138.0,1.0,12729.0,2499.0
99,Burkina Faso,638,,42.0,,476.0,120,,31.0,2.0,,
100,Uruguay,625,+5,15.0,,394.0,216,11.0,180.0,4.0,18140.0,5222.0
101,Sri Lanka,619,,7.0,,134.0,478,2.0,29.0,0.3,17715.0,827.0
102,Guatemala,557,+27,16.0,1.0,62.0,479,5.0,31.0,0.9,7200.0,402.0
103,San Marino,553,,41.0,,64.0,448,5.0,16298.0,1208.0,2170.0,63953.0
104,Channel Islands,530,,36.0,,352.0,142,,3048.0,207.0,5342.0,30725.0
105,Somalia,528,,28.0,,19.0,481,2.0,33.0,2.0,,
106,Georgia,511,,6.0,,168.0,337,6.0,128.0,2.0,11504.0,2884.0
107,DRC,471,,30.0,,56.0,385,,5.0,0.3,,
108,Mayotte,460,,4.0,,235.0,221,4.0,1686.0,15.0,2700.0,9897.0
109,Malta,458,,4.0,,303.0,151,1.0,1037.0,9.0,30528.0,69139.0
110,Jordan,449,,8.0,,348.0,93,5.0,44.0,0.8,63737.0,6247.0
111,Taiwan,429,,6.0,,307.0,116,,18.0,0.3,61684.0,2590.0
112,Mali,424,,24.0,,122.0,278,,21.0,1.0,2172.0,107.0
113,Réunion,418,,,,300.0,118,2.0,467.0,,,
114,Kenya,374,,14.0,,124.0,236,2.0,7.0,0.3,17992.0,335.0
115,Jamaica,364,,7.0,,29.0,328,3.0,123.0,2.0,3621.0,1223.0
116,El Salvador,345,,9.0,1.0,97.0,239,4.0,53.0,1.0,21364.0,3294.0
117,Palestine,343,,2.0,,71.0,270,,67.0,0.4,27000.0,5293.0
118,Mauritius,334,,10.0,,303.0,21,3.0,263.0,8.0,14445.0,11358.0
119,Venezuela,329,,10.0,,142.0,177,3.0,12.0,0.4,440966.0,15507.0
120,Montenegro,321,,7.0,,199.0,115,7.0,511.0,11.0,6864.0,10929.0
121,Sudan,318,,25.0,,31.0,262,,7.0,0.6,,
122,Equatorial Guinea,315,,1.0,,9.0,305,,225.0,0.7,854.0,609.0
123,Isle of Man,309,,21.0,,252.0,36,22.0,3634.0,247.0,2986.0,35116.0
124,Tanzania,299,,10.0,,48.0,241,7.0,5.0,0.2,,
125,Vietnam,270,,,,222.0,48,8.0,3.0,,212965.0,2188.0
126,Maldives,250,,,,17.0,233,2.0,462.0,,5296.0,9798.0
127,Paraguay,239,+9,9.0,,102.0,128,1.0,34.0,1.0,8444.0,1184.0
128,Gabon,238,,3.0,,53.0,182,1.0,107.0,1.0,724.0,325.0
129,Rwanda,212,,,,95.0,117,,16.0,,8464.0,653.0
130,Congo,207,,8.0,,19.0,180,,38.0,1.0,,
131,Faeroe Islands,187,,,,181.0,6,,3827.0,,6730.0,137732.0
132,Martinique,175,,14.0,,83.0,78,5.0,466.0,37.0,,
133,Myanmar,150,,5.0,,16.0,129,,3.0,0.09,7215.0,133.0
134,Guadeloupe,149,,12.0,,82.0,55,11.0,372.0,30.0,,
135,Liberia,141,,16.0,,45.0,80,,28.0,3.0,,
136,Gibraltar,141,,,,131.0,10,,4185.0,,2198.0,65240.0
137,Brunei,138,,1.0,,124.0,13,2.0,315.0,2.0,13263.0,30317.0
138,Madagascar,128,,,,82.0,46,1.0,5.0,,2357.0,85.0
139,Ethiopia,126,,3.0,,50.0,73,,1.0,0.03,15668.0,136.0
140,French Guiana,125,,1.0,,93.0,31,,419.0,3.0,,
141,Cambodia,122,,,,119.0,3,1.0,7.0,,11905.0,712.0
142,Trinidad and Tobago,116,,8.0,,59.0,49,,83.0,6.0,1596.0,1140.0
143,Cabo Verde,114,,1.0,,2.0,111,,205.0,2.0,791.0,1423.0
144,Bermuda,110,,6.0,,44.0,60,10.0,1766.0,96.0,1682.0,27008.0
145,Sierra Leone,104,,4.0,,12.0,88,,13.0,0.5,,
146,Aruba,100,,2.0,,73.0,25,4.0,937.0,19.0,1649.0,15445.0
147,Togo,99,,6.0,,63.0,30,,12.0,0.7,6234.0,753.0
148,Monaco,95,,4.0,,50.0,41,1.0,2421.0,102.0,,
149,Zambia,95,,3.0,,42.0,50,1.0,5.0,0.2,5284.0,287.0
150,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
151,Bahamas,80,,11.0,,23.0,46,1.0,203.0,28.0,,
152,Barbados,80,,6.0,,39.0,35,4.0,278.0,21.0,1930.0,6716.0
153,Uganda,79,,,,52.0,27,,2.0,,27432.0,600.0
154,Haiti,76,,6.0,,8.0,62,,7.0,0.5,776.0,68.0
155,Mozambique,76,,,,12.0,64,,2.0,,1688.0,54.0
156,Sint Maarten,75,,13.0,,33.0,29,7.0,1749.0,303.0,302.0,7044.0
157,Guyana,74,,8.0,,15.0,51,5.0,94.0,10.0,464.0,590.0
158,Guinea-Bissau,73,,1.0,,18.0,54,,37.0,0.5,1500.0,762.0
159,Eswatini,71,,1.0,,10.0,60,,61.0,0.9,714.0,615.0
160,Cayman Islands,70,,1.0,,10.0,59,3.0,1065.0,15.0,1148.0,17468.0
161,Benin,64,,1.0,,33.0,30,,5.0,0.08,,
162,Libya,61,,2.0,,18.0,41,,9.0,0.3,1623.0,236.0
163,French Polynesia,58,,,,49.0,9,1.0,206.0,,2345.0,8348.0
164,Nepal,54,,,,16.0,38,,2.0,,54826.0,1882.0
165,Chad,52,,2.0,,19.0,31,,3.0,0.1,,
166,CAR,50,,,,10.0,40,,10.0,,,
167,Macao,45,,,,32.0,13,1.0,69.0,,,
168,Syria,43,,3.0,,21.0,19,,2.0,0.2,,
169,Eritrea,39,,,,19.0,20,,11.0,,,
170,Saint Martin,38,,3.0,,24.0,11,3.0,983.0,78.0,,
171,Mongolia,38,,,,10.0,28,,12.0,,7292.0,2224.0
172,Malawi,36,,3.0,,5.0,28,1.0,2.0,0.2,690.0,36.0
173,South Sudan,34,,,,,34,,3.0,,,
174,Zimbabwe,32,,4.0,,5.0,23,,2.0,0.3,6834.0,460.0
175,Angola,27,,2.0,,6.0,19,,0.8,0.06,,
176,Antigua and Barbuda,24,,3.0,,11.0,10,1.0,245.0,31.0,113.0,1154.0
177,Timor-Leste,24,,,,6.0,18,,18.0,,322.0,244.0
178,Botswana,23,,1.0,,,22,,10.0,0.4,6016.0,2558.0
179,Grenada,19,+1,,,10.0,9,4.0,169.0,,175.0,1555.0
180,Laos,19,,,,7.0,12,,3.0,,1815.0,249.0
181,Belize,18,,2.0,,9.0,7,1.0,45.0,5.0,995.0,2502.0
182,Fiji,18,,,,12.0,6,,20.0,,1007.0,1123.0
183,New Caledonia,18,,,,17.0,1,1.0,63.0,,4456.0,15608.0
184,Curaçao,16,,1.0,,11.0,4,,98.0,6.0,304.0,1853.0
185,Dominica,16,,,,13.0,3,,222.0,,383.0,5320.0
186,Namibia,16,,,,8.0,8,,6.0,,704.0,277.0
187,Saint Kitts and Nevis,15,,,,4.0,11,,282.0,,293.0,5508.0
188,Saint Lucia,15,,,,15.0,0,,82.0,,446.0,2429.0
189,St. Vincent Grenadines,15,,,,8.0,7,,135.0,,108.0,973.0
190,Nicaragua,13,,3.0,,7.0,3,,2.0,0.5,,
191,Falkland Islands,13,,,,11.0,2,,3736.0,,353.0,101437.0
192,Turks and Caicos,12,,1.0,,5.0,6,,310.0,26.0,83.0,2144.0
193,Burundi,11,,1.0,,4.0,6,,0.9,0.08,284.0,24.0
194,Montserrat,11,,1.0,,2.0,8,1.0,2204.0,200.0,36.0,7212.0
195,Greenland,11,,,,11.0,0,,194.0,,1200.0,21138.0
196,Seychelles,11,,,,6.0,5,,112.0,,,
197,Gambia,10,,1.0,,8.0,1,,4.0,0.4,401.0,166.0
198,Suriname,10,,1.0,,7.0,2,,17.0,2.0,404.0,689.0
199,Vatican City,10,,,,2.0,8,,12484.0,,,
200,MS Zaandam,9,,2.0,,,7,,,,,
201,Papua New Guinea,8,,,,,8,,0.9,,604.0,68.0
202,Sao Tome and Principe,8,,,,4.0,4,,37.0,,19.0,87.0
203,Mauritania,7,,1.0,,6.0,0,,2.0,0.2,1032.0,222.0
204,Bhutan,7,,,,5.0,2,,9.0,,9865.0,12785.0
205,British Virgin Islands,6,,1.0,,3.0,2,,198.0,33.0,,
206,St. Barth,6,,,,6.0,0,,607.0,,,
207,Western Sahara,6,,,,5.0,1,,10.0,,,
208,Caribbean Netherlands,5,,,,,5,,191.0,,110.0,4195.0
209,Anguilla,3,,,,3.0,0,,200.0,,,
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,1.0,0,,0.03,,120.0,4.0
212,China,82858,+22,4633.0,,77578.0,647,50.0,58.0,3.0,,
213,Total:,3138396,"+1,888",217985.0,172.0,955824.0,1964587,56965.0,402.6,28.0,,
